segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1	445571	212593.371270	258738.002740	16.767070	13.776747
2	1274125	3912194.943292	358890.131128	2.605443	28.401450
3	1497798	3920880.589804	306741.189628	3.056044	39.063498
4	1118384	355170.821464	281709.465437	25.190898	31.759927
5	1250247	272136.892296	550253.261881	36.753473	18.177041
6	1245263	3912791.379182	424584.306127	2.546035	23.463194
7	1265641	3912413.621864	358356.040659	2.587949	28.254381
8	1290892	329888.751317	320167.182012	31.304905	32.255448
9	1425572	3917411.218515	963578.402607	2.911253	11.835649
10	1421883	3921081.155252	640744.184579	2.901002	17.752895
11	1279435	3911049.181916	363243.121613	2.617068	28.178042
12	1304763	3914919.971408	285867.253836	2.666237	36.513815
13	1276092	3913361.893355	295550.532926	2.608687	34.541423
14	1373028	3911860.204710	488856.765607	2.807929	22.469207
15	1298991	3913473.781690	189638.649236	2.655423	54.798576
16	1347895	3913518.054795	318212.989113	2.755362	33.886612
17	1262322	3916923.081222	285162.738893	2.578191	35.413378
18	1409853	3918958.716074	604646.052202	2.878016	18.653597
19	1427190	3905357.638193	320630.966525	2.923553	35.609536
20	1407432	3917628.800561	258721.904317	2.874049	43.519531
21	1271822	3916852.624468	838948.845888	2.597641	12.127767
22	1408644	3910292.032746	279508.876354	2.881921	40.317689
23	1297097	3921984.923320	501307.688950	2.645797	20.699415
24	1214494	3925278.104273	274291.062731	2.475226	35.422051
25	1298140	3907620.773153	319387.950588	2.657658	32.515691
26	1224988	3404378.916690	359052.917195	2.878617	27.293760
27	1239821	3908071.309665	533487.688323	2.537970	18.591934
28	1449473	3924074.841561	426022.403890	2.955036	27.218719
29	1285547	3912842.638999	434759.351117	2.628364	23.655330
30	1615781	3913547.617278	346045.363288	3.302949	37.354201
31	1122244	3917581.135630	295495.283239	2.291708	30.382725
32	564158	3900027.699519	173769.438431	1.157239	25.972714
33	1246522	3908598.415875	247119.452928	2.551343	40.353667
34	1250286	3900150.935889	361614.928246	2.564590	27.660053
35	1340537	3907893.961058	301420.327682	2.744265	35.579206
36	1202033	3459256.315656	446771.715985	2.779865	21.523887
37	1298811	3916012.929267	369128.148994	2.653333	28.148728
38	1291443	3917250.558193	325433.727595	2.637448	31.746998
39	1387502	3901430.370863	339957.297480	2.845114	32.651207
40	1148323	3922657.389051	299707.258526	2.341929	30.651857
41	1163056	3905685.473996	415544.208132	2.382283	22.390994
42	1319584	3915622.245816	344947.596758	2.696039	30.603698
43	1390956	3919260.622172	273126.362535	2.839221	40.741757
44	1275743	3917415.012339	350785.569888	2.605275	29.094538
45	1357286	3917676.742621	261797.721842	2.771614	41.475869
46	1276330	3912716.436035	334192.799419	2.609604	30.553142
47	1293002	3917159.699601	341259.714608	2.640693	30.311272
48	1243509	3920788.052935	304776.616537	2.537263	32.640536
49	1296052	3921419.267204	308945.676968	2.644047	33.560644
50	1236962	3922956.393585	528340.277115	2.522510	18.729778
51	1281184	3912849.142455	421572.662948	2.619440	24.312468
52	1297999	3917485.733763	581912.646064	2.650678	17.844589
53	1300869	3840623.968477	308376.564838	2.709703	33.747545
