segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1304992	-1	4171	321054	2928597.249510	0.445603	0.445603	1	-0.044560	0.000000
2	9741056	-1	8342	2565293	2915185.390808	3.341488	3.341488	1	0.639657	3.000000
3	10776504	-1	8842	2565293	2935850.210091	3.670659	3.670659	1	0.994948	6.000000
4	8130480	-1	10010	2565293	2707686.386474	3.002741	3.002741	1	0.994948	9.000000
5	1231520	-1	13742	2565293	2805650.793650	0.438943	0.438943	1	0.994948	9.000000
6	5417848	-1	15951	2565293	2761668.794639	1.961802	1.961802	1	0.994948	10.000000
7	10617984	-1	16472	2565293	2908913.941444	3.650154	3.650154	1	0.994948	13.000000
8	8723880	-1	17618	2565293	2884054.994178	3.024866	3.024866	1	0.994948	16.000000
9	9012704	-1	18620	2565293	2843375.204142	3.169720	3.169720	1	0.994948	19.000000
10	8513576	-1	19892	2565293	2937367.602046	2.898369	2.898369	1	0.994948	21.000000
11	8484064	-1	21225	2565293	2989286.555728	2.838157	2.838157	1	0.994948	23.000000
12	10146928	-1	20944	2565293	2279025.934625	4.452309	4.452309	1	0.994948	27.000000
13	9890064	-1	21228	2565293	2544402.677268	3.886989	3.886989	1	0.994948	30.000000
14	10359848	-1	21812	2565293	2888050.256834	3.587143	3.587143	1	0.994948	33.000000
15	9904776	-1	22213	2565293	2627565.117333	3.769564	3.769564	1	0.994948	36.000000
16	11104864	-1	20486	2565293	1882930.875370	5.897648	5.897648	1	0.994948	41.000000
17	6694600	-1	19480	1771903	1292948.008502	5.177780	5.177780	1	0.990942	46.000000
18	6461952	-1	20603	1771903	2120251.685158	3.047729	3.047729	1	0.992945	49.000000
19	6740728	-1	21567	1771903	2101600.291966	3.207426	3.207426	1	0.992945	52.000000
20	6485416	-1	22882	1771903	2270925.939746	2.855847	2.855847	1	0.992945	54.000000
21	6959368	-1	23532	1771903	1976793.975115	3.520533	3.520533	1	0.992945	57.000000
22	6821920	-1	24172	1771903	1932163.586305	3.530716	3.530716	1	0.992945	60.000000
23	6705040	-1	25307	1771903	2208091.042181	3.036578	3.036578	1	0.992945	63.000000
24	6679744	-1	26204	1771903	2040368.285150	3.273793	3.273793	1	0.992945	66.000000
25	6709656	-1	26846	1771903	2127560.765989	3.153685	3.153685	1	0.992945	69.000000
26	6888536	-1	26554	1771903	1999137.147015	3.445755	3.445755	1	0.992945	72.000000
27	6672768	-1	26984	1771903	2212603.371622	3.015799	3.015799	1	0.992945	75.000000
28	6536976	-1	27131	1771903	2278647.232220	2.868797	2.868797	1	0.992945	77.000000
29	7463880	-1	26731	1771903	2283636.592377	3.268418	3.268418	1	0.992945	80.000000
30	6755264	-1	27331	1771903	2531205.127616	2.668794	2.668794	1	0.992945	82.000000
31	8244832	-1	26421	1771903	2303929.383425	3.578596	3.578596	1	0.992945	85.000000
32	7753304	-1	26593	1771903	2275749.185171	3.406924	3.406924	1	0.992945	88.000000
33	5831056	-1	27637	1771903	2467750.258431	2.362904	2.362904	1	0.992945	90.000000
34	7645184	-1	26829	1771903	2410995.809011	3.170965	3.170965	1	0.992945	93.000000
35	7030320	-1	27134	1771903	2453285.379272	2.865676	2.865676	1	0.992945	95.000000
36	7625560	-1	26746	1771903	2343801.664116	3.253501	3.253501	1	0.992945	98.000000
37	7793856	-1	24289	1771903	1364737.112329	5.710884	5.710884	1	0.992945	103.000000
38	6929136	-1	23618	1771903	1431226.068358	4.841399	4.841399	1	0.992945	107.000000
39	7477032	-1	23396	1771903	1701908.541135	4.393322	4.393322	1	0.992945	111.000000
40	3359072	-1	25849	889918	1955300.335262	1.717931	1.717931	1	0.984123	112.000000
41	3967024	-1	27558	889918	1625107.444862	2.441084	2.441084	1	0.988534	114.000000
42	3358744	-1	27165	889918	1185078.047468	2.834196	2.834196	1	0.988534	116.000000
43	3288504	-1	24484	889918	596194.845222	5.515821	5.515821	1	0.988534	121.000000
44	3324544	-1	26680	889918	1683497.861117	1.974784	1.974784	1	0.988534	122.000000
45	3466272	-1	27042	889918	1171954.577862	2.957685	2.957685	1	0.988534	124.000000
46	3746632	-1	26072	889918	953875.332560	3.927800	3.927800	1	0.988534	127.000000
