segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1489456	-1	4000	0	372364	1233478.380349	1.207525	1.207525	4	-0.120753	487.000000
2	3346248	-1	8000	2	985454	1705286.762784	1.962279	1.962279	4	0.713800	488.000000
3	3474728	-1	10221	2	985454	1953688.883679	1.778547	1.778547	4	0.935060	489.000000
4	3294968	-1	12165	2	985454	1602770.620962	2.055795	2.055795	4	0.935060	491.000000
5	3550256	-1	13252	2	985454	1218495.984310	2.913638	2.913638	4	0.935060	493.000000
6	3157960	-1	15215	2	985454	1550458.207262	2.036791	2.036791	4	0.935060	495.000000
7	3813320	-1	17872	2	985454	2840014.816510	1.342711	1.342711	4	0.935060	496.000000
8	3612440	-1	20477	2	985454	2590431.553211	1.394532	1.394532	4	0.935060	497.000000
9	3659216	-1	22319	2	985454	1695411.674747	2.158305	2.158305	4	0.935060	499.000000
10	3209504	-1	24989	2	985454	2412235.119335	1.330510	1.330510	4	0.935060	500.000000
11	7170096	-1	25433	3	1817246	2016753.001831	3.555267	3.555267	4	0.935060	503.000000
12	7037896	-1	24214	3	1817246	1348499.428329	5.219057	5.219057	4	0.952550	508.000000
13	7118568	-1	23451	3	1817246	1494462.202257	4.763297	4.763297	4	0.952550	512.000000
14	4007592	-1	24825	2	985454	1525884.718029	2.626405	2.626405	4	0.917569	514.000000
15	3447672	-1	26527	2	985454	1500606.222675	2.297519	2.297519	4	0.935060	516.000000
16	3713128	-1	27505	2	985454	1488603.935153	2.494369	2.494369	4	0.935060	518.000000
17	3434112	-1	27682	2	985454	1481753.634897	2.317600	2.317600	4	0.935060	520.000000
18	3502824	-1	27374	2	985454	1334119.978953	2.625569	2.625569	4	0.935060	522.000000
19	3203840	-1	27829	2	985454	1476004.372878	2.170617	2.170617	4	0.935060	524.000000
20	3921552	-1	27380	2	985454	1496944.971833	2.619704	2.619704	4	0.935060	526.000000
21	3721736	-1	28134	2	985454	1994499.665628	1.866000	1.866000	4	0.935060	527.000000
22	3706176	-1	28235	2	985454	2100487.730759	1.764436	1.764436	4	0.935060	528.000000
23	3440968	-1	28481	2	985454	2265793.276845	1.518659	1.518659	4	0.935060	529.000000
24	3432664	-1	28470	2	985454	2244896.270527	1.529097	1.529097	4	0.935060	530.000000
25	7813896	-1	26567	3	1817246	2276525.396663	3.432378	3.432378	4	0.935060	533.000000
26	7580136	-1	27197	3	1817246	2704457.094312	2.802831	2.802831	4	0.952550	535.000000
27	7728984	-1	27074	3	1817246	2641889.491428	2.925552	2.925552	4	0.952550	537.000000
28	7802384	-1	25829	3	1817246	1870918.881895	4.170349	4.170349	4	0.952550	541.000000
29	7667728	-1	24178	3	1817246	1356917.203604	5.650844	5.650844	4	0.952550	546.000000
30	7168640	-1	24888	3	1817246	2178743.968057	3.290263	3.290263	4	0.952550	549.000000
31	6965024	-1	25527	3	1817246	2072198.339469	3.361176	3.361176	4	0.952550	552.000000
32	8018000	-1	26071	3	1817246	2319845.911765	3.456264	3.456264	4	0.952550	555.000000
33	7634416	-1	26623	3	1817246	2260822.370821	3.376831	3.376831	4	0.952550	558.000000
34	7687200	-1	26342	3	1817246	2101995.483294	3.657096	3.657096	4	0.952550	561.000000
35	8087784	-1	26112	3	1817246	2080560.125398	3.887311	3.887311	4	0.952550	564.000000
36	6071720	-1	26519	3	1817246	1744403.016942	3.480686	3.480686	4	0.952550	567.000000
37	6761696	-1	16012	3	1817246	483421.203591	13.987173	13.987173	4	0.952550	580.000000
38	3470904	-1	11109	2	985454	389841.252060	8.903378	8.903378	4	0.917569	588.000000
39	2234760	-1	13179	1	605918	1157866.435315	1.930067	1.930067	4	0.911138	589.000000
40	2410264	-1	15375	1	605918	1336510.002114	1.803401	1.803401	4	0.923099	590.000000
41	2092128	-1	17908	1	605918	1425379.508252	1.467769	1.467769	4	0.923099	591.000000
42	1861048	-1	20666	1	605918	1499369.560084	1.241220	1.241220	4	0.923099	592.000000
43	2476128	-1	23346	1	605918	1874519.615300	1.320940	1.320940	4	0.923099	593.000000
44	3871232	-1	25222	2	985454	1822832.052096	2.123746	2.123746	4	0.923099	595.000000
45	4092224	-1	27247	2	985454	2071751.311561	1.975249	1.975249	4	0.935060	596.000000
46	2902984	-1	28263	2	985454	1671472.910130	1.736782	1.736782	4	0.935060	597.000000
47	4018816	-1	26965	2	985454	1324496.512302	3.034222	3.034222	4	0.935060	600.000000
48	3685912	-1	26853	2	985454	1171568.080537	3.146136	3.146136	4	0.935060	603.000000
49	3552784	-1	28162	2	985454	1933650.056827	1.837346	1.837346	4	0.935060	604.000000
50	3681728	-1	27950	2	985454	1796567.085611	2.049313	2.049313	4	0.935060	606.000000
