segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1409544	-1	4000	0	356724	2486881.118880	0.566792	0.566792	5	-0.056679	0.000000
2	6716688	-1	8000	3	1859649	2336776.126231	2.874340	2.874340	5	0.646639	2.000000
3	6234464	-1	8401	3	1859649	1732447.303635	3.598646	3.598646	5	0.981821	5.000000
4	6390856	-1	9160	3	1859649	1972261.482871	3.240370	3.240370	5	0.981821	8.000000
5	7770928	-1	6540	3	1859649	1173702.554110	6.620867	6.620867	5	0.981821	14.000000
6	3484560	-1	4764	2	986859	603301.195668	5.775821	5.775821	5	0.957128	19.000000
7	3972280	-1	5984	2	986859	1428761.090368	2.780227	2.780227	5	0.969475	21.000000
8	3845552	-1	7304	2	986859	1435342.448369	2.679188	2.679188	5	0.969475	23.000000
9	3939936	-1	8851	2	986859	1605812.867623	2.453546	2.453546	5	0.969475	25.000000
10	3220728	-1	10440	2	986859	1335942.148001	2.410829	2.410829	5	0.969475	27.000000
11	3615632	-1	11377	2	986859	1180265.289585	3.063406	3.063406	5	0.969475	30.000000
12	4106648	-1	11889	2	986859	1177534.663844	3.487496	3.487496	5	0.969475	33.000000
13	3835064	-1	13121	2	986859	1385235.704970	2.768528	2.768528	5	0.969475	35.000000
14	4243376	-1	14463	2	986859	1596622.719362	2.657720	2.657720	5	0.969475	37.000000
15	3713424	-1	16728	2	986859	2140053.495581	1.735201	1.735201	5	0.969475	38.000000
16	4043584	-1	18851	2	986859	2154379.790719	1.876913	1.876913	5	0.969475	39.000000
17	3840800	-1	20782	2	986859	1856163.994557	2.069214	2.069214	5	0.969475	41.000000
18	2793656	-1	23118	2	986859	1679337.451532	1.663547	1.663547	5	0.969475	42.000000
19	3327288	-1	24765	2	986859	1414262.079585	2.352667	2.352667	5	0.969475	44.000000
20	4001544	-1	26474	2	986859	1746173.339774	2.291608	2.291608	5	0.969475	46.000000
21	3962928	-1	27383	2	986859	1514630.380004	2.616432	2.616432	5	0.969475	48.000000
22	3803096	-1	27070	2	986859	1298359.976523	2.929154	2.929154	5	0.969475	50.000000
23	3277216	-1	27600	2	986859	1365965.655310	2.399194	2.399194	5	0.969475	52.000000
24	3535168	-1	27427	2	986859	1374208.012400	2.572513	2.572513	5	0.969475	54.000000
25	3965920	-1	23744	2	986859	633989.199719	6.255501	6.255501	5	0.969475	60.000000
26	3278152	-1	23135	2	986859	711317.688205	4.608562	4.608562	5	0.969475	64.000000
27	2269712	-1	24232	1	593322	781679.293711	2.903636	2.903636	5	0.943182	66.000000
28	2142856	-1	26415	1	593322	1179314.722972	1.817035	1.817035	5	0.956328	67.000000
29	2170744	-1	28438	1	593322	1390365.425130	1.561276	1.561276	5	0.956328	68.000000
30	2379208	-1	28301	1	593322	1401147.205785	1.698043	1.698043	5	0.956328	69.000000
31	4195288	-1	26555	2	986859	1218105.831604	3.444108	3.444108	5	0.956328	72.000000
