segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1113432	-1	4171	0	358524	1023663.932158	1.087693	1.087693	5	-0.108769	886.000000
2	3453232	-1	8342	2	977376	879729.107665	3.925336	3.925336	5	0.541540	889.000000
3	2249896	-1	9989	1	589762	891752.565766	2.523005	2.523005	5	0.943182	891.000000
4	1324040	-1	12326	1	589762	721599.292439	1.834869	1.834869	5	0.956328	892.000000
5	2201024	-1	14098	1	589762	917759.263420	2.398259	2.398259	5	0.956328	894.000000
6	2499672	-1	15843	1	589762	1030316.232569	2.426121	2.426121	5	0.956328	896.000000
7	2413368	-1	17985	1	589762	1189399.286491	2.029065	2.029065	5	0.956328	898.000000
8	2478968	-1	16957	1	589762	476838.787159	5.198755	5.198755	5	0.956328	903.000000
9	2200320	-1	18047	1	589762	714103.228280	3.081235	3.081235	5	0.956328	906.000000
10	1396080	-1	20730	1	589762	938135.096052	1.488144	1.488144	5	0.956328	907.000000
11	2354104	-1	22330	1	589762	915723.027805	2.570760	2.570760	5	0.956328	909.000000
12	1484576	-1	25292	1	589762	1227984.732984	1.208953	1.208953	5	0.956328	910.000000
13	2310720	-1	27546	1	589762	1204939.820914	1.917706	1.917706	5	0.956328	911.000000
14	307256	-1	29703	1	589762	1036453.765490	0.296449	0.296449	5	0.956328	911.000000
15	126688	-1	29877	2	977376	1036453.765490	0.122232	0.122232	5	0.956328	911.000000
16	244360	-1	29764	2	977376	1036453.765490	0.235765	0.235765	5	0.969475	911.000000
17	252496	-1	29756	2	977376	1036453.765490	0.243615	0.243615	5	0.969475	911.000000
18	473384	-1	29543	2	977376	1036453.765490	0.456734	0.456734	5	0.969475	911.000000
19	4336864	-1	24567	2	977376	798335.171101	5.432385	5.432385	5	0.969475	916.000000
20	4314568	-1	20833	2	977376	545803.411694	7.904985	7.904985	5	0.969475	923.000000
21	2635752	-1	21182	1	589762	689663.373836	3.821795	3.821795	5	0.943182	926.000000
22	2302600	-1	22805	1	589762	903399.343185	2.548817	2.548817	5	0.956328	928.000000
23	2576312	-1	24538	1	589762	1056936.923119	2.437527	2.437527	5	0.956328	930.000000
24	2544376	-1	26297	1	589762	1055078.730334	2.411551	2.411551	5	0.956328	932.000000
25	2503376	-1	26475	1	589762	710362.049805	3.524085	3.524085	5	0.956328	935.000000
26	2567384	-1	25487	1	589762	569007.959940	4.512035	4.512035	5	0.956328	939.000000
27	2645520	-1	25876	1	589762	699353.963464	3.782805	3.782805	5	0.956328	942.000000
28	2525208	-1	26671	1	589762	758563.477647	3.328934	3.328934	5	0.956328	945.000000
29	2579696	-1	27839	1	589762	1193910.257690	2.160712	2.160712	5	0.956328	947.000000
30	2513376	-1	27800	1	589762	1142503.741932	2.199884	2.199884	5	0.956328	949.000000
