segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	188880	-1	4171	0	358927	1066178.571430	0.177156	0.177156	3	-0.017716	0.000000
2	306264	-1	8342	2	969948	1066178.571430	0.287254	0.287254	3	0.819462	0.000000
3	1023480	-1	11553	2	969948	1066178.571430	0.959952	0.959952	3	0.944072	0.000000
4	276640	-1	15464	2	969948	1066178.571430	0.259469	0.259469	3	0.944072	0.000000
5	211120	-1	19437	2	969948	1066178.571430	0.198016	0.198016	3	0.944072	0.000000
6	689752	-1	22961	2	969948	1066178.571430	0.646939	0.646939	3	0.944072	0.000000
7	552080	-1	26614	2	969948	1066178.571430	0.517812	0.517812	3	0.944072	0.000000
8	243848	-1	29771	2	969948	1066178.571430	0.228712	0.228712	3	0.944072	0.000000
9	611376	-1	29426	2	969948	1066178.571430	0.573427	0.573427	3	0.944072	0.000000
10	550352	-1	29483	2	969948	1066178.571430	0.516191	0.516191	3	0.944072	0.000000
11	271952	-1	29744	2	969948	1066178.571430	0.255072	0.255072	3	0.944072	0.000000
12	208888	-1	29804	2	969948	1066178.571430	0.195922	0.195922	3	0.944072	0.000000
13	580848	-1	29455	2	969948	1066178.571430	0.544794	0.544794	3	0.944072	0.000000
14	3461408	-1	26731	2	969948	1059119.017711	3.268195	3.268195	3	0.944072	3.000000
15	3325304	-1	26549	2	969948	963635.375586	3.450791	3.450791	3	0.944072	6.000000
16	3930248	-1	24643	2	969948	733705.476791	5.356711	5.356711	3	0.944072	11.000000
17	2299384	-1	26459	1	584841	976306.993400	2.355185	2.355185	3	0.869443	13.000000
18	2112344	-1	27755	1	584841	941165.961560	2.244391	2.244391	3	0.906758	15.000000
19	2080568	-1	27918	1	584841	999494.703363	2.081620	2.081620	3	0.906758	17.000000
20	2309296	-1	28066	1	584841	1194116.502548	1.933895	1.933895	3	0.906758	18.000000
21	2315904	-1	27902	1	584841	1104237.707794	2.097288	2.097288	3	0.906758	20.000000
22	4497016	-1	25598	2	969948	1021746.307355	4.401304	4.401304	3	0.906758	24.000000
23	4498824	-1	26001	2	969948	1194002.276945	3.767852	3.767852	3	0.944072	27.000000
24	4238336	-1	25811	2	969948	1011861.980819	4.188650	4.188650	3	0.944072	31.000000
25	4422720	-1	25191	2	969948	923142.837447	4.790938	4.790938	3	0.944072	35.000000
26	4955328	-1	23949	2	969948	915399.088991	5.413298	5.413298	3	0.944072	40.000000
