segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1304992	-1	4171	0	321054	596601.962885	2.187375	2.187375	1	-0.218737	2.000000
2	2043144	-1	8342	1	537678	2102450.344150	0.971792	0.971792	1	0.876626	2.000000
3	3909464	-1	9835	2	889918	1459848.394092	2.677993	2.677993	1	0.983599	4.000000
4	3056816	-1	10713	2	889918	928340.493740	3.292775	3.292775	1	0.988534	7.000000
5	616904	-1	14225	2	889918	936623.376620	0.658647	0.658647	1	0.988534	7.000000
6	2347568	-1	16037	2	889918	995318.112454	2.358611	2.358611	1	0.988534	9.000000
7	3922512	-1	16183	2	889918	974320.191623	4.025896	4.025896	1	0.988534	13.000000
8	3075680	-1	17182	2	889918	969663.889289	3.171903	3.171903	1	0.988534	16.000000
9	3179568	-1	11752	2	889918	331170.739024	9.600993	9.600993	1	0.988534	25.000000
10	1899480	-1	10801	1	537678	370856.614908	5.121872	5.121872	1	0.978664	30.000000
11	1868176	-1	12644	1	537678	802589.784322	2.327685	2.327685	1	0.983599	32.000000
12	2090712	-1	15357	1	537678	1433581.272067	1.458384	1.458384	1	0.983599	33.000000
13	2043744	-1	18032	1	537678	1366501.015626	1.495604	1.495604	1	0.983599	34.000000
14	2152112	-1	20541	1	537678	1295119.761262	1.661709	1.661709	1	0.983599	35.000000
15	2307512	-1	22812	1	537678	1214416.297002	1.900100	1.900100	1	0.983599	36.000000
16	3924688	-1	24164	2	889918	1392158.473334	2.819139	2.819139	1	0.983599	38.000000
17	3575256	-1	25743	2	889918	1379187.649810	2.592291	2.592291	1	0.988534	40.000000
18	3341408	-1	27495	2	889918	1381215.124294	2.419180	2.419180	1	0.988534	42.000000
19	3500040	-1	27306	2	889918	1299674.139648	2.693013	2.693013	1	0.988534	44.000000
20	3323784	-1	27727	2	889918	1462382.523272	2.272855	2.272855	1	0.988534	46.000000
21	3446560	-1	27472	2	889918	1363609.331414	2.527527	2.527527	1	0.988534	48.000000
22	3529104	-1	27585	2	889918	1461680.137791	2.414416	2.414416	1	0.988534	50.000000
23	3503760	-1	27495	2	889918	1398751.032531	2.504920	2.504920	1	0.988534	52.000000
24	3402944	-1	27339	2	889918	1278926.152111	2.660782	2.660782	1	0.988534	54.000000
25	3470032	-1	26996	2	889918	1155450.923228	3.003184	3.003184	1	0.988534	57.000000
26	3284968	-1	27807	2	889918	1498491.943612	2.192183	2.192183	1	0.988534	59.000000
27	3323472	-1	27808	2	889918	1516271.211145	2.191872	2.191872	1	0.988534	61.000000
28	3228680	-1	28011	2	889918	1623787.003633	1.988364	1.988364	1	0.988534	62.000000
29	3757608	-1	26952	2	889918	1233091.497675	3.047307	3.047307	1	0.988534	65.000000
30	3403528	-1	27155	2	889918	1196342.112655	2.844945	2.844945	1	0.988534	67.000000
31	4129688	-1	26625	2	889918	1223742.105511	3.374639	3.374639	1	0.988534	70.000000
32	3756624	-1	27012	2	889918	1257564.475871	2.987222	2.987222	1	0.988534	72.000000
33	2992464	-1	27277	2	889918	1099222.875687	2.722345	2.722345	1	0.988534	74.000000
34	3828808	-1	26494	2	889918	1092323.719143	3.505195	3.505195	1	0.988534	77.000000
35	3724872	-1	25306	2	889918	793675.554456	4.693192	4.693192	1	0.988534	81.000000
36	3996672	-1	22432	2	889918	567254.540946	7.045641	7.045641	1	0.988534	88.000000
37	2402568	-1	22178	1	537678	543000.705083	4.424613	4.424613	1	0.978664	92.000000
38	2148952	-1	22296	1	537678	530262.739904	4.052617	4.052617	1	0.983599	96.000000
39	2327472	-1	23378	1	537678	753283.155100	3.089770	3.089770	1	0.983599	99.000000
40	2063112	-1	22534	1	537678	411385.927952	5.015028	5.015028	1	0.983599	104.000000
41	2473336	-1	17750	1	537678	276207.947972	8.954616	8.954616	1	0.983599	112.000000
42	1124320	-1	18030	0	321054	288972.182616	3.890755	3.890755	1	0.964012	115.000000
43	1251528	-1	18980	0	321054	388551.248366	3.221011	3.221011	1	0.973805	118.000000
44	1175368	-1	20359	0	321054	421008.440571	2.791792	2.791792	1	0.973805	120.000000
45	1297376	-1	22435	0	321054	619130.157861	2.095482	2.095482	1	0.973805	122.000000
46	1324744	-1	24117	0	321054	532320.716812	2.488620	2.488620	1	0.973805	124.000000
47	1249248	-1	25431	0	321054	437135.088781	2.857808	2.857808	1	0.973805	126.000000
48	1289112	-1	27976	0	321054	793077.916256	1.625454	1.625454	1	0.973805	127.000000
49	1325272	-1	28030	0	321054	672741.234972	1.969958	1.969958	1	0.973805	128.000000
50	2141776	-1	23683	1	537678	339056.000222	6.316880	6.316880	1	0.973805	134.000000
51	1284080	-1	25695	0	321054	594788.101141	2.158886	2.158886	1	0.964012	136.000000
52	1363584	-1	27869	0	321054	682828.746504	1.996963	1.996963	1	0.973805	137.000000
53	1947624	-1	27334	1	537678	730672.026122	2.665524	2.665524	1	0.973805	139.000000
54	2176160	-1	27357	1	537678	823433.158481	2.642789	2.642789	1	0.983599	141.000000
55	1857288	-1	27732	1	537678	819081.523547	2.267525	2.267525	1	0.983599	143.000000
56	1989960	-1	27601	1	537678	829577.710932	2.398763	2.398763	1	0.983599	145.000000
57	2374536	-1	26958	1	537678	780610.943547	3.041894	3.041894	1	0.983599	148.000000
58	2141264	-1	27520	1	537678	863575.260832	2.479534	2.479534	1	0.983599	150.000000
59	2197472	-1	26994	1	537678	731218.649370	3.005219	3.005219	1	0.983599	153.000000
60	2327776	-1	27056	1	537678	790705.199688	2.943924	2.943924	1	0.983599	155.000000
61	2075224	-1	27806	1	537678	945955.891050	2.193785	2.193785	1	0.983599	157.000000
62	2087976	-1	27481	1	537678	828993.496392	2.518688	2.518688	1	0.983599	159.000000
63	2462744	-1	26919	1	537678	799383.106482	3.080806	3.080806	1	0.983599	162.000000
64	2376856	-1	26936	1	537678	775881.799909	3.063425	3.063425	1	0.983599	165.000000
65	2151272	-1	27733	1	537678	949111.219414	2.266617	2.266617	1	0.983599	167.000000
66	1996816	-1	27931	1	537678	965464.933627	2.068243	2.068243	1	0.983599	169.000000
67	2400584	-1	27696	1	537678	1042154.586270	2.303482	2.303482	1	0.983599	171.000000
68	3702464	-1	25695	2	889918	860098.363363	4.304698	4.304698	1	0.983599	175.000000
69	4186944	-1	26011	2	889918	1086047.592296	3.855212	3.855212	1	0.988534	178.000000
70	3542824	-1	27061	2	889918	1205660.615968	2.938492	2.938492	1	0.988534	180.000000
71	3262872	-1	27198	2	889918	1164789.377818	2.801255	2.801255	1	0.988534	182.000000
72	3462904	-1	27267	2	889918	1267143.589087	2.732843	2.732843	1	0.988534	184.000000
73	3481624	-1	27142	2	889918	1218437.245139	2.857450	2.857450	1	0.988534	186.000000
74	3237432	-1	26245	2	889918	862257.507753	3.754600	3.754600	1	0.988534	189.000000
75	3950064	-1	25079	2	889918	802724.454450	4.920822	4.920822	1	0.988534	193.000000
76	3115488	-1	24686	2	889918	682723.209237	4.563325	4.563325	1	0.988534	197.000000
77	3434520	-1	26450	2	889918	1426405.787208	2.407814	2.407814	1	0.988534	199.000000
78	4050136	-1	27076	2	889918	1385240.795746	2.923778	2.923778	1	0.988534	201.000000
79	3832648	-1	27126	2	889918	1333729.610679	2.873632	2.873632	1	0.988534	203.000000
80	3400112	-1	27476	2	889918	1347166.337866	2.523899	2.523899	1	0.988534	205.000000
81	3453888	-1	27583	2	889918	1429331.270862	2.416436	2.416436	1	0.988534	207.000000
82	3534016	-1	28002	2	889918	1769592.081569	1.997079	1.997079	1	0.988534	208.000000
83	3744960	-1	27715	2	889918	1638972.277194	2.284944	2.284944	1	0.988534	210.000000
84	3314496	-1	27608	2	889918	1385726.576790	2.391883	2.391883	1	0.988534	212.000000
85	3306584	-1	27917	2	889918	1587657.338302	2.082681	2.082681	1	0.988534	214.000000
86	3488208	-1	27076	2	889918	1193012.884098	2.923864	2.923864	1	0.988534	216.000000
87	3264912	-1	26684	2	889918	984698.961636	3.315645	3.315645	1	0.988534	219.000000
88	3407864	-1	25870	2	889918	825266.367412	4.129411	4.129411	1	0.988534	223.000000
89	3922176	-1	22069	2	889918	494592.543344	7.930116	7.930116	1	0.988534	230.000000
90	2258968	-1	22458	1	537678	597168.742007	3.782797	3.782797	1	0.978664	233.000000
91	2126728	-1	22611	1	537678	529307.177024	4.017947	4.017947	1	0.983599	237.000000
92	2146000	-1	21029	1	537678	373028.828228	5.752907	5.752907	1	0.983599	242.000000
93	1201256	-1	22605	0	321054	462961.570173	2.594721	2.594721	1	0.964012	244.000000
94	1301344	-1	24766	0	321054	647422.119348	2.010039	2.010039	1	0.973805	246.000000
95	1459952	-1	25846	0	321054	472395.825336	3.090527	3.090527	1	0.973805	249.000000
96	1465896	-1	28420	0	321054	928299.331590	1.579120	1.579120	1	0.973805	250.000000
97	1189856	-1	29139	0	321054	1382886.274510	0.860415	0.860415	1	0.973805	250.000000
98	1006016	-1	29272	1	537678	1382886.274510	0.727476	0.727476	1	0.973805	250.000000
99	2487616	-1	28237	1	537678	1411736.157551	1.762097	1.762097	1	0.983599	251.000000
100	2487616	-1	28303	2	889918	1466117.502183	1.696737	1.696737	1	0.983599	252.000000
101	2487616	-1	28256	2	889918	1427159.063642	1.743054	1.743054	1	0.988534	253.000000
102	2487616	-1	28193	2	889918	1376979.592013	1.806574	1.806574	1	0.988534	254.000000
103	2487616	-1	28229	2	889918	1404923.612443	1.770641	1.770641	1	0.988534	255.000000
104	2487616	-1	26096	2	889918	637285.550721	3.903456	3.903456	1	0.988534	258.000000
105	2487616	-1	25476	2	889918	549967.295232	4.523207	4.523207	1	0.988534	262.000000
106	3536592	-1	24078	2	889918	635069.932951	5.568823	5.568823	1	0.988534	267.000000
107	2080184	-1	26323	1	537678	1079684.755851	1.926659	1.926659	1	0.978664	268.000000
108	2370672	-1	27986	1	537678	1177291.059214	2.013667	2.013667	1	0.983599	270.000000
