system_time,time,segment_num,segment_size,hit,buffer_size,bitrate,throughput,download_time,QoE
1,117446,1274523.754222,1330723.490496,0.737191,0.706058
2,137425,1313041.844106,1347748.529661,0.837292,0.815731
3,127883,1533372.388792,1241984.466359,0.667199,0.823733
4,146877,1464418.871878,1405302.363387,0.802377,0.836130
5,142197,1822731.820052,1423349.979298,0.624105,0.799224
6,170046,1709294.791610,1528672.727779,0.795865,0.889901
7,149405,1771393.024375,1410853.120642,0.674746,0.847175
8,150144,1704430.520291,1410862.482881,0.704723,0.851360
9,152506,1941837.382679,1545445.767279,0.628296,0.789447
10,80834,1631953.259460,911439.439457,0.396256,0.709506
11,102854,1856505.014805,1253246.879482,0.443216,0.656560
12,137135,1935312.082757,1549786.125315,0.566875,0.707891
13,160372,1958950.281966,1540585.988382,0.654930,0.832784
14,155368,2028121.773623,1583263.631928,0.612855,0.785052
15,109326,1818342.696501,1173667.914069,0.480992,0.745192
16,161628,1296220.741904,1700409.081026,0.997534,0.760419
17,160683,1317279.296970,1159115.227094,0.975848,1.109004
18,142011,1878606.462648,1432156.537562,0.604750,0.793271
19,132491,1855438.465399,557169.753636,0.571255,1.902343
20,150898,1082351.748610,1087330.449833,1.115334,1.110227
21,146681,1425403.648857,1267939.855701,0.823239,0.925476
22,151916,1548277.711290,1336168.584863,0.784955,0.909562
23,158945,1732258.113985,1381716.030226,0.734048,0.920276
24,153297,1723785.120867,1416888.021776,0.711444,0.865542
25,151891,2022117.702266,1249936.843862,0.600919,0.972152
26,147570,1500915.266548,1474196.210935,0.786560,0.800816
27,155552,1922012.344304,613911.067819,0.647455,2.027030
28,154243,913999.889268,1117850.307161,1.350048,1.103854
29,150880,1491117.460582,1294548.069735,0.809487,0.932403
30,139674,1282864.300629,1320234.806245,0.871013,0.846359
31,160538,1777732.771999,1502780.812881,0.722439,0.854618
32,133351,1833413.463842,1373299.820679,0.581870,0.776821
33,167784,1903492.454927,1503068.617191,0.705163,0.893021
34,140554,1989727.637687,1434818.489634,0.565119,0.783675
35,152139,2011673.654102,1598991.708335,0.605025,0.761175
36,128406,1985493.503742,1384871.610098,0.517377,0.741764
37,143170,1907631.350292,1423236.867449,0.600410,0.804757
38,154159,1934541.998528,1482105.651187,0.637501,0.832108
39,157930,1946715.443954,1535244.619514,0.649011,0.822957
40,149703,2042121.044110,1337358.597492,0.586461,0.895514
41,165256,1896752.068303,1442308.333364,0.697006,0.916620
42,129999,1678542.801103,1230744.789579,0.619580,0.845010
43,129069,1748391.320050,1325101.844475,0.590573,0.779225
44,161182,1851144.515821,1441768.833914,0.696572,0.894357
45,139546,1633303.370240,1305369.209679,0.683503,0.855212
46,165225,1689741.802924,1316482.661826,0.782250,1.004039
47,152540,1625078.082936,1332781.233465,0.750930,0.915619
48,152066,1508311.549307,1318021.497687,0.806550,0.922996
49,145669,1585824.368442,1157372.941738,0.734856,1.006894
50,121197,1559811.955220,1263496.999042,0.621598,0.767375
51,122343,1507895.823511,1180213.578997,0.649079,0.829294
52,161188,1589036.509077,1377156.585658,0.811501,0.936352
53,119635,1555159.292704,1189593.857555,0.615422,0.804543
54,154748,1691649.052864,1343907.230114,0.731821,0.921183
55,135152,1595207.567055,1287339.249294,0.677790,0.839884
56,128993,1464290.277992,1241366.676784,0.704740,0.831297
57,152733,1680427.637185,1360529.683708,0.727115,0.898080
58,158047,1772727.225848,1357836.207952,0.713238,0.931170
59,145391,1705577.373411,1286553.662327,0.681956,0.904065
60,148113,1725911.796193,1364638.680048,0.686538,0.868291
61,139021,1578373.458159,1401929.164707,0.704629,0.793313
62,99086,1550792.940009,1153874.661329,0.511150,0.686979
63,155826,1593820.637958,1332588.689252,0.782151,0.935478
64,131776,1568978.604736,1285075.595026,0.671907,0.820347
65,161668,1637419.139163,1438263.776688,0.789867,0.899240
66,156689,1578103.258958,1341139.215018,0.794316,0.934662
67,156706,1691532.917807,1345417.491359,0.741131,0.931791
68,117615,1574045.889450,1120019.309684,0.597772,0.840093
69,147030,1682024.759991,1395303.387684,0.699300,0.842999
70,147651,1790037.994731,1348116.439107,0.659879,0.876191
71,146173,1596006.167220,1449309.139157,0.732694,0.806856
72,153740,1835008.466242,1499250.434323,0.670253,0.820357
73,149239,1623209.289945,1416484.561001,0.735526,0.842870
74,121212,1657923.548322,1299345.155691,0.584886,0.746296
75,126340,1669610.101817,1074412.358000,0.605363,0.940719
76,166759,1851562.560270,1474934.569906,0.720511,0.904496
77,120489,1690711.802016,1280873.844962,0.570122,0.752542
78,137867,1710294.442801,1454842.150522,0.644881,0.758114
79,166986,1805043.505334,1446736.400622,0.740086,0.923380
80,156312,1746320.006414,1471426.993324,0.716075,0.849853
81,155114,1629797.174215,1317310.469528,0.761390,0.942004
82,145249,1598116.162751,1352062.249563,0.727101,0.859422
83,139566,1574023.341679,1237824.209595,0.709347,0.902009
84,165233,1620489.155134,1379299.059036,0.815719,0.958359
85,154189,1632369.303527,1434970.865169,0.755657,0.859608
86,144519,1553375.462948,1300475.741240,0.744284,0.889022
87,84049,1495843.230247,1174119.095318,0.449507,0.572678
88,147160,1563680.062625,1343398.352055,0.752891,0.876345
89,153396,1660644.339747,1335622.979016,0.738971,0.918798
90,134418,1259507.670885,1309249.771936,0.853781,0.821344
91,154260,1670234.993064,1329591.924468,0.738866,0.928164
92,163038,1636160.271019,1338219.044790,0.797174,0.974657
93,150016,1632468.946198,1429359.277688,0.735161,0.839627
94,144380,1568877.084860,1409420.643222,0.736221,0.819514
95,164687,1606593.262802,1415416.558948,0.820056,0.930819
96,132784,1814421.531646,976458.164248,0.585460,1.087883
97,149332,1694529.936244,1361720.576409,0.705007,0.877314
98,158260,1767732.892344,1409886.018162,0.716217,0.898002
99,162981,1840601.030232,1481425.716346,0.708382,0.880131
100,155955,1793293.627791,1459311.458706,0.695725,0.854951
101,129712,1908115.950716,1399560.197600,0.543833,0.741444
102,123749,1923053.990193,1397187.273801,0.514802,0.708561
103,161577,1891377.608984,1482815.153349,0.683426,0.871731
104,151853,1781947.323812,1486910.710642,0.681740,0.817012
105,116608,2027027.904179,1223226.171585,0.460213,0.762626
106,134524,1893565.773582,1341271.559768,0.568341,0.802367
107,151133,1998474.093657,1575316.588584,0.604994,0.767505
108,144429,2069678.557277,1548618.089178,0.558266,0.746105
109,164377,886131.392531,838533.297748,1.483997,1.568233
110,150577,907523.707266,815853.837725,1.327366,1.476510
111,147128,909978.708772,811246.717790,1.293463,1.450883
112,149626,943365.093613,815198.543479,1.268870,1.468364
113,148095,941255.148718,818161.202791,1.258702,1.448076
114,147894,906367.213155,804307.615617,1.305378,1.471019
115,132138,932193.952264,802923.446669,1.133996,1.316569
116,158774,893826.628373,830274.315899,1.421072,1.529846
117,165499,918323.447367,800547.132493,1.441749,1.653859
118,119237,935317.664882,843057.101397,1.019863,1.131473
119,163272,891251.841192,842818.804547,1.465552,1.549771
120,136293,935427.741565,814996.849347,1.165610,1.337851
121,170218,1337998.324606,1214541.987410,1.017747,1.121200
122,130036,1251911.348628,1094523.254797,0.830960,0.950449
123,135453,1279908.128554,1137319.542268,0.846642,0.952788
124,150515,1319153.207697,1150157.291771,0.912798,1.046918
125,105616,1300624.198823,948745.946847,0.649633,0.890574
126,117635,1169121.636354,1106066.903092,0.804946,0.850835
127,144363,1190090.852628,1175237.440442,0.970433,0.982698
128,150321,1217936.289500,1138497.289189,0.987382,1.056277
129,134128,1292569.917532,1150107.714014,0.830148,0.932977
130,147522,1352806.645375,801664.495568,0.872391,1.472157
131,134893,882036.572962,1077057.320592,1.223469,1.001937
132,146460,1263887.370704,1152141.708207,0.927045,1.016958
133,157105,904598.271026,818991.377416,1.389390,1.534619
134,157357,948645.761743,825448.320490,1.327003,1.525057
135,119199,907251.548124,810489.026443,1.051078,1.176564
136,168046,840606.582090,814803.169841,1.599283,1.649930
137,136079,868797.768500,825381.829905,1.253033,1.318944
138,141932,884065.510230,818580.695691,1.284357,1.387103
139,150288,951921.241065,802300.623410,1.263029,1.498570
140,143818,881292.189716,810756.222871,1.305519,1.419100
141,149557,1360611.589674,1089971.856739,0.879352,1.097694
142,160804,1184293.912303,1161718.608649,1.086244,1.107352
