system_time,time,segment_num,segment_size,hit,buffer_size,bitrate,throughput,download_time,QoE
1,983726,1484312.374743,1399106.391500,5.301989,5.624882
2,1084598,1796616.112324,1749787.958317,4.829515,4.958763
3,1009991,1774894.513748,1723702.017026,4.552343,4.687543
4,1035645,1793132.430039,1336067.860416,4.620495,6.201152
5,1147289,1611631.502528,1519395.387748,5.695044,6.040766
6,1288313,1610880.907516,1569856.271398,6.398055,6.565253
7,1000089,1607812.420379,1546185.755357,4.976148,5.174483
8,1178888,1483407.963830,1562103.065436,6.357728,6.037440
9,1184863,1459226.115672,1556473.408751,6.495843,6.089988
10,929127,1310018.452966,1570483.322070,5.673978,4.732948
11,991267,1459478.370588,1304058.306489,5.433541,6.081121
12,1117478,1341117.949980,1561771.058103,6.665949,5.724158
13,1086152,1797224.170394,1452117.745666,4.834798,5.983823
14,1265614,1380972.533174,1758290.378053,7.331726,5.758384
15,1020027,1781697.490510,1419350.382618,4.580023,5.749261
16,1234488,1379063.710889,1747935.115789,7.161311,5.650040
17,1323461,1650413.466839,1912315.103611,6.415173,5.536581
18,1217195,1566957.812339,1809794.305540,6.214309,5.380479
19,1116733,1991234.498375,1564266.400796,4.486596,5.711216
20,1305467,1533104.930078,1925009.769355,6.812147,5.425290
21,1192254,2161302.566904,1582504.022863,4.413094,6.027177
22,1226847,2167373.181340,1632438.340288,4.528420,6.012341
23,1068678,2112264.728198,1515687.805798,4.047515,5.640623
24,1187037,2156221.102899,1482325.859904,4.404138,6.406348
25,1206508,2349023.743718,1687724.219797,4.108968,5.718982
26,1171401,2353192.268377,1592629.842184,3.982338,5.884109
27,1258620,2359872.948338,1623121.066991,4.266738,6.203456
28,1255455,2351632.768755,1629016.856443,4.270922,6.165461
29,1314862,2176565.670274,1434234.706359,4.832795,7.334152
30,1189867,2166267.527127,1459484.152704,4.394165,6.522124
31,1276848,2122155.215067,1509245.837318,4.813401,6.768138
32,1086881,2167131.260490,1390704.648785,4.012239,6.252261
33,1152094,1696780.993166,2071416.591455,5.431904,4.449492
34,1278315,2141440.457681,1452937.338841,4.775533,7.038514
35,1248624,2153171.581313,1392815.907159,4.639199,7.171796
36,1134361,2128208.396221,1380963.980207,4.264097,6.571415
37,1199185,2085109.697530,1389871.517030,4.600947,6.902422
38,1185675,1690644.961810,2080461.632866,5.610522,4.559277
39,1241153,2049727.648679,1403605.744981,4.844167,7.074083
40,1227054,1696723.234273,2091406.531012,5.785523,4.693699
41,1381265,2118319.823812,1431932.056193,5.216455,7.716930
42,1064821,2161043.383895,1406999.901460,3.941877,6.054420
43,1190642,2118392.445247,1353237.704254,4.496398,7.038775
44,1343205,2149821.900320,1391333.171426,4.998386,7.723269
45,1171443,1991647.863963,1241989.807457,4.705422,7.545588
46,1253664,1856276.233166,1255697.324791,5.402920,7.987046
47,1339072,1994042.360013,1361354.490325,5.372291,7.869057
48,1105964,1850561.468344,1276654.776991,4.781096,6.930387
49,1241815,1693710.866704,1177770.940604,5.865535,8.435019
50,1210382,1796540.538023,1117397.502391,5.389834,8.665722
51,1108484,1716881.546072,1129891.281581,5.165104,7.848429
52,1338576,1080227.865323,1756371.683502,9.913286,6.097006
53,1104407,1797994.002983,1309711.904970,4.913952,6.745954
54,1253566,1797946.774804,1325185.563854,5.577767,7.567641
55,1231378,1803185.833395,1304375.435883,5.463122,7.552292
56,1144816,1802124.880242,1193021.645788,5.082072,7.676749
57,1001198,1976085.438977,1311436.937674,4.053258,6.107487
58,1283625,1961152.054016,1392443.646814,5.236208,7.374805
59,1259740,1986714.778240,1355004.376537,5.072656,7.437555
60,1206058,1989553.137743,1279486.921132,4.849563,7.540885
61,1166524,1983821.009843,1250199.592961,4.704150,7.464562
62,1027681,1903881.295153,1280697.337522,4.318257,6.419509
63,1227625,1909383.187364,1248136.520889,5.143546,7.868530
64,1137804,1942861.695476,1263335.391354,4.685064,7.205080
65,1170235,1737634.567545,1139732.484342,5.387715,8.214103
66,1164324,1685491.522459,1132482.100826,5.526336,8.224935
67,1266794,1718493.137761,1112512.655655,5.897232,9.109426
68,1090612,1701024.885413,1170156.958364,5.129200,7.456176
69,1219368,1642754.160264,1113234.588081,5.938164,8.762703
70,1136807,1719476.735989,1151077.202757,5.289083,7.900822
71,1198200,1696387.096445,1118261.589242,5.650597,8.571876
72,1111006,1668213.883292,1140531.531839,5.327883,7.792900
73,1204645,1490869.785640,1010832.339056,6.464119,9.533886
74,1072272,1440256.543495,1029973.019339,5.956006,8.328544
75,1062644,1534986.281595,1036357.206161,5.538259,8.202917
76,1312593,1579755.307068,990815.791574,6.647070,10.598079
77,1012425,1763802.221565,1185632.042752,4.592011,6.831293
78,1080618,1708393.519298,1148922.250147,5.060277,7.524394
79,1321956,1752366.756135,1110070.699675,6.035065,9.527004
80,1278730,1743176.569457,1110839.845793,5.868505,9.209104
81,1220754,1899434.472600,1233820.399434,5.141547,7.915278
82,1278922,1891014.004582,1239216.148193,5.410524,8.256329
83,1205920,1923931.259398,1257480.808822,5.014400,7.671974
84,1329170,1983320.036123,1215131.814580,5.361394,8.750787
85,1254120,1912081.393832,1227976.091027,5.247141,8.170322
86,1259841,1918383.836846,1233947.197462,5.253760,8.167876
87,1157992,1911221.501104,1248874.454395,4.847128,7.417828
88,1130558,1918418.119196,1261556.558511,4.714543,7.169289
89,1308218,1756380.295199,1111858.621190,5.958700,9.412837
90,1181025,1661294.474354,1125275.739839,5.687252,8.396342
91,1192064,1775089.407991,1123385.404754,5.372412,8.489083
92,1204544,1708442.442948,1123696.057318,5.640431,8.575586
93,1260045,1886135.244760,1232351.637915,5.344452,8.179776
94,1181177,1875836.821336,1232808.810793,5.037440,7.664948
95,1191113,1925033.317846,1249085.898667,4.949994,7.628702
96,1206882,1922213.197842,1260087.234792,5.022885,7.662212
97,1144961,1683156.616989,918802.511033,5.441970,9.969159
98,1203525,1694675.607759,1121658.551693,5.681441,8.583896
99,1242524,1723185.426409,1116887.790715,5.768498,8.899902
100,1167948,1734206.461973,1129153.492424,5.387815,8.274857
101,1254485,1779284.952630,1109584.940063,5.640401,9.044715
102,1112380,1715552.022050,1158715.847223,5.187275,7.680088
103,1195539,1616414.961285,1140814.408327,5.916991,8.383758
104,1227359,1656248.153012,1118751.025792,5.928382,8.776637
105,1106547,1848531.704928,1264878.591369,4.788869,6.998597
106,1150874,1915739.128843,1267518.125971,4.805974,7.263795
107,1111516,1873406.029337,1266989.344202,4.746503,7.018313
108,1105261,1903109.315299,1274770.859012,4.646127,6.936218
109,1198615,2077935.755516,1358645.223317,4.614637,7.057707
110,1187121,2086987.980486,1364960.810625,4.550562,6.957685
111,1194879,2032458.729884,1362515.319445,4.703186,7.015724
112,1270023,2037661.679469,1346952.064354,4.986198,7.543092
113,1253943,1921738.810885,1229915.638721,5.220035,8.156286
114,1241310,1892273.984539,1239039.146766,5.247908,8.014662
115,1216092,1914982.051699,1233677.878585,5.080328,7.885961
116,1293533,1904747.416340,1234779.078872,5.432880,8.380660
117,1250707,1771684.897745,1114693.429644,5.647537,8.976151
118,1264703,1723084.865765,1111240.200404,5.871808,9.104804
119,1290262,1719608.897335,1104225.500411,6.002584,9.347815
120,1164759,1682095.085637,1134106.247504,5.539563,8.216225
121,1150569,1777967.207706,1140578.512028,5.177009,8.070073
122,1205920,1737536.964131,956510.039747,5.552319,10.086000
123,1172958,1675394.674855,1134445.174227,5.600868,8.271589
124,1261408,1738308.801800,1111162.013811,5.805219,9.081722
125,1198288,1783766.327135,1141016.406034,5.374193,8.401548
126,1150140,1775690.826228,1145729.438926,5.181713,8.030797
127,1042895,1741298.328012,1196891.390123,4.791344,6.970691
128,1192738,1741449.207963,1114456.834906,5.479289,8.561932
129,1123224,1540751.864296,1031949.610383,5.832083,8.707588
130,1033575,1559155.837053,1053884.103466,5.303254,7.845834
131,1056063,1544121.597841,1038618.738531,5.471398,8.134365
132,1089156,1568630.815658,1034909.390784,5.554684,8.419334
133,1052818,1757684.177945,1165817.297184,4.791842,7.224583
134,1237942,1732850.814255,1112594.316169,5.715169,8.901300
135,1057431,1425030.667559,1675358.912526,5.936327,5.049335
136,1148594,1682427.323711,1144158.219050,5.461604,8.031015
137,1067622,1928857.938040,1303042.671764,4.427996,6.554640
138,1034397,1878302.418070,1287097.366232,4.405668,6.429332
139,1164895,1960499.593361,1248430.376919,4.753462,7.464701
140,1132679,1889331.859008,1265802.860070,4.796104,7.158644
141,1183852,2043805.713884,1372164.017402,4.633912,6.902102
142,1242915,2134375.617932,1359269.419143,4.658655,7.315194
143,1184612,2091341.000608,1366916.439941,4.531492,6.933047
144,1261602,2101858.203165,1350974.577776,4.801854,7.470767
145,1291508,2239483.957564,1443968.333439,4.613591,7.155326
146,1120980,2219845.977176,1482653.786177,4.039848,6.048506
147,1299402,2256283.652227,1455026.323197,4.607229,7.144349
148,1150972,2233146.483713,1494510.536857,4.123230,6.161065
149,1254339,908423.798551,590183.156939,11.046289,17.002708
150,1313131,909368.449277,581622.566692,11.552026,18.061624
