system_time,time,segment_num,segment_size,hit,buffer_size,bitrate,throughput,download_time,QoE
1,117446,1267438.489389,1303724.694623,0.741313,0.720680
2,137425,1568817.630622,1162958.242818,0.700783,0.945348
3,127883,1616333.218117,1305037.446840,0.632954,0.783935
4,146877,1638290.506171,1279946.289156,0.717221,0.918020
5,142197,1595159.687525,1290927.293067,0.713142,0.881208
6,170046,1477476.088913,1390951.120168,0.920738,0.978013
7,149405,1624577.195112,1452212.838162,0.735724,0.823047
8,150144,1627433.362796,1356067.068626,0.738065,0.885761
9,152506,1792766.230038,1442693.389224,0.680539,0.845674
10,80834,1523276.745295,1082731.141910,0.424527,0.597260
11,102854,1708590.484712,1264263.336673,0.481585,0.650839
12,137135,1759587.621829,1431038.026353,0.623487,0.766632
13,160372,1702246.616333,1265064.896321,0.753696,1.014158
14,155368,1850118.759199,1482800.958570,0.671818,0.838241
15,109326,1718644.054592,1280518.520024,0.508894,0.683011
16,161628,1778202.914818,1440346.250045,0.727152,0.897717
17,160683,1530725.014566,1386044.047749,0.839775,0.927434
18,142011,1684962.223592,1327779.653528,0.674251,0.855630
19,132491,1646881.798903,1251243.388002,0.643597,0.847100
20,150898,1645430.284197,1322201.520622,0.733659,0.913011
21,146681,1657644.216326,1331701.325206,0.707901,0.881165
22,151916,1574253.081506,1378238.508259,0.772003,0.881798
23,158945,1655986.805733,1378328.696763,0.767856,0.922538
24,153297,1664424.401978,1306240.229420,0.736817,0.938859
25,151891,1471648.558447,1241343.487342,0.825692,0.978881
26,147570,1481770.349089,1266364.952361,0.796723,0.932243
27,155552,1496107.283290,1267039.504527,0.831769,0.982145
28,154243,1462217.875570,1218515.814338,0.843885,1.012661
29,150880,1442579.596065,1208813.605091,0.836723,0.998533
30,139674,1491481.314696,1204061.803412,0.749183,0.928019
31,160538,1519134.527172,1249047.035861,0.845418,1.028227
32,133351,1477437.527078,1177308.994646,0.722066,0.906141
33,167784,1363525.395021,1266534.840850,0.984413,1.059799
34,140554,1320289.374446,1184951.393105,0.851656,0.948927
35,152139,1439769.986549,1245070.626011,0.845352,0.977545
36,128406,1399176.909403,1219864.416378,0.734180,0.842100
37,143170,1513490.396508,1288269.193540,0.756767,0.889069
38,154159,1522879.976108,1365197.334352,0.809829,0.903365
39,157930,1585311.671654,1365116.211180,0.796966,0.925518
40,149703,1694386.125169,1329244.179778,0.706819,0.900981
41,165256,1789859.684095,1370787.839276,0.738632,0.964444
42,129999,1621545.830924,1317736.923905,0.641358,0.789226
43,129069,1663758.015635,1419430.437853,0.620614,0.727441
44,161182,1894892.674585,1438625.583869,0.680490,0.896311
45,139546,1737476.054300,1371350.791338,0.642523,0.814065
46,165225,1780225.297168,1406569.339040,0.742490,0.939733
47,152540,1842988.255284,1405407.536140,0.662142,0.868303
48,152066,1796300.389471,1299374.301516,0.677241,0.936241
49,145669,1695667.841904,1558802.067141,0.687253,0.747595
50,121197,1711509.209720,1251230.400216,0.566504,0.774898
51,122343,1636236.257582,1420668.140985,0.598168,0.688932
52,161188,1736105.175157,1625974.048859,0.742757,0.793066
53,119635,1666941.206209,1310858.248375,0.574153,0.730117
