segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	954368	-1	3337	345906	871699.030269	1.094837	1.094837	2	-0.109484	63.000000
2	1734728	-1	6674	591027	1303926.590307	1.330388	1.330388	2	0.857023	64.000000
3	2823304	-1	10011	981524	1604358.201035	1.759772	1.759772	2	0.818091	65.000000
4	2813352	-1	11741	981524	1751006.921963	1.606705	1.606705	2	0.996167	66.000000
5	3084016	-1	13124	981524	1578460.444245	1.953813	1.953813	2	0.996167	67.000000
6	3717648	-1	14085	981524	1564562.147152	2.376159	2.376159	2	0.996167	69.000000
7	3088144	-1	15387	981524	1517925.182372	2.034451	2.034451	2	0.996167	71.000000
8	3042488	-1	16854	981524	1626553.887337	1.870512	1.870512	2	0.996167	72.000000
9	3548504	-1	18015	981524	1631194.501097	2.175402	2.175402	2	0.996167	74.000000
10	2912488	-1	19842	981524	1928752.934723	1.510037	1.510037	2	0.996167	75.000000
11	3695232	-1	20820	981524	1566236.746998	2.359306	2.359306	2	0.996167	77.000000
12	2377096	-1	22627	981524	1553670.306878	1.529987	1.529987	2	0.996167	78.000000
13	3481144	-1	23738	981524	1563521.539888	2.226477	2.226477	2	0.996167	80.000000
14	2877024	-1	25160	981524	1502295.009768	1.915086	1.915086	2	0.996167	81.000000
15	3492512	-1	26267	981524	1566248.665121	2.229858	2.229858	2	0.996167	83.000000
16	3258664	-1	27299	981524	1414133.600377	2.304354	2.304354	2	0.996167	85.000000
17	3115832	-1	27575	981524	1285273.605043	2.424256	2.424256	2	0.996167	87.000000
18	2537744	-1	28145	981524	1368347.720041	1.854605	1.854605	2	0.996167	88.000000
19	3266704	-1	27078	981524	1117973.533237	2.921987	2.921987	2	0.996167	90.000000
20	3282072	-1	27549	981524	1339183.102986	2.450802	2.450802	2	0.996167	92.000000
21	3437904	-1	27578	981524	1419794.835597	2.421409	2.421409	2	0.996167	94.000000
22	3640632	-1	27265	981524	1331330.406410	2.734582	2.734582	2	0.996167	96.000000
23	3556000	-1	27331	981524	1332548.776406	2.668570	2.668570	2	0.996167	98.000000
24	3399200	-1	27407	981524	1310992.724376	2.592844	2.592844	2	0.996167	100.000000
25	3367360	-1	26986	981524	1117404.325174	3.013556	3.013556	2	0.996167	103.000000
26	3268552	-1	26481	981524	928884.330675	3.518793	3.518793	2	0.996167	106.000000
27	3335000	-1	27348	981524	1350214.590871	2.469978	2.469978	2	0.996167	108.000000
28	3656760	-1	27602	981524	1525225.033103	2.397522	2.397522	2	0.996167	110.000000
29	3375768	-1	27388	981524	1292701.961704	2.611405	2.611405	2	0.996167	112.000000
30	3563536	-1	26944	981524	1166111.800092	3.055913	3.055913	2	0.996167	115.000000
31	3046208	-1	27161	981524	1073219.503779	2.838383	2.838383	2	0.996167	117.000000
32	3416432	-1	26903	981524	1103421.423139	3.096217	3.096217	2	0.996167	120.000000
33	3509776	-1	26506	981524	1004725.692617	3.493268	3.493268	2	0.996167	123.000000
34	3633096	-1	26248	981524	1010604.625965	3.594973	3.594973	2	0.996167	126.000000
35	3480384	-1	26239	981524	1040031.341787	3.346422	3.346422	2	0.996167	129.000000
36	2659256	-1	26850	981524	975507.106671	2.726024	2.726024	2	0.996167	131.000000
37	3347640	-1	25490	981524	742396.711016	4.509233	4.509233	2	0.996167	135.000000
38	2024992	-1	27153	591027	1209545.853717	1.674175	1.674175	2	0.991969	136.000000
39	2077848	-1	28501	591027	1386749.351608	1.498359	1.498359	2	0.994068	137.000000
40	3160280	-1	27160	981524	1112992.564364	2.839444	2.839444	2	0.994068	139.000000
41	3279680	-1	27527	981524	1326495.292385	2.472440	2.472440	2	0.996167	141.000000
42	3576208	-1	28008	981524	1795978.494598	1.991231	1.991231	2	0.996167	142.000000
43	3327544	-1	28291	981524	1947292.949794	1.708805	1.708805	2	0.996167	143.000000
44	3325040	-1	27937	981524	1612171.914300	2.062460	2.062460	2	0.996167	145.000000
45	3304304	-1	27922	981524	1590680.368157	2.077290	2.077290	2	0.996167	147.000000
46	3667848	-1	27855	981524	1710635.864215	2.144143	2.144143	2	0.996167	149.000000
47	3483768	-1	27790	981524	1576422.140749	2.209921	2.209921	2	0.996167	151.000000
48	3447704	-1	28043	981524	1761764.718103	1.956961	1.956961	2	0.996167	152.000000
49	3176184	-1	27781	981524	1431819.461672	2.218285	2.218285	2	0.996167	154.000000
50	3333200	-1	27632	981524	1408046.020864	2.367252	2.367252	2	0.996167	156.000000
51	3546768	-1	27482	981524	1408771.695294	2.517632	2.517632	2	0.996167	158.000000
52	3354808	-1	27659	981524	1433523.403590	2.340253	2.340253	2	0.996167	160.000000
53	3677408	-1	27436	981524	1434488.749538	2.563567	2.563567	2	0.996167	162.000000
54	3181272	-1	27255	981524	1159263.340849	2.744219	2.744219	2	0.996167	164.000000
55	3502736	-1	25134	981524	719899.581924	4.865590	4.865590	2	0.996167	168.000000
56	3445192	-1	22341	981524	561988.584923	6.130359	6.130359	2	0.996167	174.000000
57	2029200	-1	24330	591027	1505834.930659	1.347558	1.347558	2	0.991969	175.000000
58	2096160	-1	25579	591027	1003725.407014	2.088380	2.088380	2	0.994068	177.000000
59	1899576	-1	27002	591027	992484.386202	1.913961	1.913961	2	0.994068	178.000000
60	2040600	-1	25969	591027	506260.704056	4.030730	4.030730	2	0.994068	182.000000
61	2260344	-1	27093	591027	1021536.018495	2.212691	2.212691	2	0.994068	184.000000
62	1743696	-1	28429	591027	1110010.152027	1.570883	1.570883	2	0.994068	185.000000
63	1612440	-1	28526	591027	1094533.137534	1.473176	1.473176	2	0.994068	186.000000
64	1617864	-1	26868	591027	516559.387402	3.132000	3.132000	2	0.994068	189.000000
65	1735064	-1	25903	591027	423583.564390	4.096155	4.096155	2	0.994068	193.000000
66	2162216	-1	19909	591027	231706.288891	9.331710	9.331710	2	0.994068	202.000000
67	1213752	-1	20665	345906	470248.413978	2.581087	2.581087	2	0.986056	204.000000
68	1213752	-1	19956	345906	300040.552295	4.045293	4.045293	2	0.990062	208.000000
69	850448	-1	19914	345906	251635.178217	3.379686	3.379686	2	0.990062	211.000000
70	1255664	-1	19324	345906	319774.407390	3.926718	3.926718	2	0.990062	214.000000
71	1233624	-1	19702	345906	416862.448928	2.959307	2.959307	2	0.990062	216.000000
72	1070544	-1	20009	345906	353317.382888	3.029978	3.029978	2	0.990062	219.000000
73	1098912	-1	15197	345906	134858.210346	8.148647	8.148647	2	0.990062	227.000000
74	1256984	-1	14401	345906	304149.151223	4.132788	4.132788	2	0.990062	231.000000
75	1307664	-1	13304	345906	294923.165977	4.433914	4.433914	2	0.990062	235.000000
76	1202192	-1	10865	345906	208137.214857	5.775959	5.775959	2	0.990062	240.000000
77	1152768	-1	9421	345906	241111.341490	4.781061	4.781061	2	0.990062	244.000000
78	1019096	-1	9464	345906	309370.745672	3.294093	3.294093	2	0.990062	247.000000
79	1077144	-1	10064	345906	393512.048286	2.737258	2.737258	2	0.990062	249.000000
80	1313288	-1	10405	345906	438357.358824	2.995930	2.995930	2	0.990062	251.000000
81	1011760	-1	11232	345906	403159.803622	2.509576	2.509576	2	0.990062	253.000000
82	1198120	-1	12326	345906	534121.317142	2.243161	2.243161	2	0.990062	255.000000
83	993024	-1	14423	345906	800477.426280	1.240540	1.240540	2	0.990062	256.000000
84	1218200	-1	15862	345906	642045.406242	1.897374	1.897374	2	0.990062	257.000000
85	1020560	-1	17601	345906	638738.087258	1.597775	1.597775	2	0.990062	258.000000
86	1160216	-1	17320	345906	320644.502199	3.618387	3.618387	2	0.990062	261.000000
87	869976	-1	17939	345906	320116.285663	2.717687	2.717687	2	0.990062	263.000000
88	1159216	-1	19108	345906	534662.941788	2.168125	2.168125	2	0.990062	265.000000
89	1105240	-1	19159	345906	336363.814548	3.285847	3.285847	2	0.990062	268.000000
90	1244488	-1	15655	345906	181912.149337	6.841148	6.841148	2	0.990062	274.000000
91	1176872	-1	10556	345906	139497.704924	8.436497	8.436497	2	0.990062	282.000000
92	1037256	-1	10505	345906	306149.804839	3.388067	3.388067	2	0.990062	285.000000
93	1039200	-1	9286	345906	228114.988680	4.555597	4.555597	2	0.990062	289.000000
94	1199568	-1	5636	345906	171692.710527	6.986715	6.986715	2	0.990062	295.000000
95	939704	-1	4167	345906	195512.265725	4.806369	4.806369	2	0.990062	299.000000
96	1145584	-1	3337	345906	241296.680521	4.747616	4.747616	2	0.409995	303.000000
97	1049928	-1	3337	345906	245018.937698	4.285089	4.285089	2	0.041973	307.000000
98	1195616	-1	3337	345906	145306.069320	8.228259	8.228259	2	-3.901197	315.000000
99	1299280	-1	3337	345906	262778.546379	4.944391	4.944391	2	-0.617330	319.000000
100	1128288	-1	3337	345906	201371.095411	5.603029	5.603029	2	-1.275967	324.000000
101	1153920	-1	3337	345906	289563.210925	3.985037	3.985037	2	0.342025	327.000000
102	1256328	-1	3337	345906	194134.326830	6.471437	6.471437	2	-2.144375	333.000000
103	1363368	-1	3742	345906	465123.801642	2.931194	2.931194	2	0.990062	335.000000
104	1070312	-1	5679	345906	764525.159766	1.399970	1.399970	2	0.990062	336.000000
105	1187976	-1	7855	345906	1022827.652578	1.161463	1.161463	2	0.990062	337.000000
106	1133848	-1	9972	345906	929633.420263	1.219672	1.219672	2	0.990062	338.000000
107	1219024	-1	12131	345906	1035039.899616	1.177756	1.177756	2	0.990062	339.000000
108	1155608	-1	14554	345906	1263096.903100	0.914901	0.914901	2	0.990062	339.000000
109	1836712	-1	16426	591027	1254425.957057	1.464185	1.464185	2	0.990062	340.000000
110	3227008	-1	17215	981524	1266428.396721	2.548117	2.548117	2	0.994068	342.000000
111	3306448	-1	18105	981524	1350872.119307	2.447640	2.447640	2	0.996167	344.000000
112	3052760	-1	19342	981524	1454202.428265	2.099268	2.099268	2	0.996167	346.000000
113	3243560	-1	20260	981524	1340650.169764	2.419393	2.419393	2	0.996167	348.000000
114	2901600	-1	21255	981524	1238938.959487	2.342004	2.342004	2	0.996167	350.000000
115	3072880	-1	21962	981524	1168330.868094	2.630145	2.630145	2	0.996167	352.000000
116	2942616	-1	23033	981524	1298829.416975	2.265591	2.265591	2	0.996167	354.000000
117	3220048	-1	24234	981524	1507117.607364	2.136561	2.136561	2	0.996167	356.000000
118	2928080	-1	25998	981524	1861352.254487	1.573093	1.573093	2	0.996167	357.000000
119	3285256	-1	27640	981524	1939081.939943	1.694233	1.694233	2	0.996167	358.000000
120	3127504	-1	28541	981524	2144024.220057	1.458707	1.458707	2	0.996167	359.000000
121	3138368	-1	28129	981524	1678158.820653	1.870126	1.870126	2	0.996167	360.000000
122	3105632	-1	28135	981524	1665654.254071	1.864512	1.864512	2	0.996167	361.000000
123	2979464	-1	28180	981524	1637602.608926	1.819406	1.819406	2	0.996167	362.000000
124	2791144	-1	28345	981524	1686596.411566	1.654897	1.654897	2	0.996167	363.000000
125	2852944	-1	28407	981524	1790996.387116	1.592937	1.592937	2	0.996167	364.000000
126	2866464	-1	28262	981524	1649362.421308	1.737922	1.737922	2	0.996167	365.000000
127	3025656	-1	28276	981524	1755781.557887	1.723253	1.723253	2	0.996167	366.000000
128	3038872	-1	28401	981524	1900696.636159	1.598820	1.598820	2	0.996167	367.000000
129	3181088	-1	28333	981524	1909374.628756	1.666037	1.666037	2	0.996167	368.000000
130	3218152	-1	28278	981524	1869245.731546	1.721631	1.721631	2	0.996167	369.000000
131	3048816	-1	28548	981524	2100266.312141	1.451633	1.451633	2	0.996167	370.000000
132	2970288	-1	28567	981524	2073767.179831	1.432315	1.432315	2	0.996167	371.000000
133	5790120	-1	27352	1921238	2186965.222063	2.647559	2.647559	2	0.996167	373.000000
134	6140344	-1	27001	1921238	2047700.788487	2.998653	2.998653	2	0.998010	375.000000
135	5578888	-1	27454	1921238	2191397.381148	2.545813	2.545813	2	0.998010	377.000000
136	5986976	-1	26784	1921238	1862151.530262	3.215085	3.215085	2	0.998010	380.000000
137	5757488	-1	27163	1921238	2029796.586265	2.836485	2.836485	2	0.998010	382.000000
138	6093024	-1	27083	1921238	2088955.101884	2.916781	2.916781	2	0.998010	384.000000
139	6274040	-1	25941	1921238	1545906.055329	4.058487	4.058487	2	0.998010	388.000000
140	3184192	-1	26993	981524	1393673.880106	2.284747	2.284747	2	0.994324	390.000000
141	2910296	-1	28036	981524	1482017.011303	1.963740	1.963740	2	0.996167	391.000000
142	3136200	-1	27755	981524	1397548.981820	2.244072	2.244072	2	0.996167	393.000000
143	3744968	-1	25690	981524	869047.404016	4.309279	4.309279	2	0.996167	397.000000
144	2751448	-1	28138	981524	3093757.455270	0.889355	0.889355	2	0.996167	397.000000
145	3714440	-1	28676	981524	2806491.571540	1.323517	1.323517	2	0.996167	398.000000
146	3328680	-1	28328	981524	1991263.200533	1.671642	1.671642	2	0.996167	399.000000
147	2882808	-1	28612	981524	2077362.951569	1.387725	1.387725	2	0.996167	400.000000
148	3462248	-1	28303	981524	2041032.499875	1.696322	1.696322	2	0.996167	401.000000
149	6426344	-1	26938	1921238	2098987.383986	3.061640	3.061640	2	0.996167	404.000000
150	6021536	-1	27025	1921238	2024104.585777	2.974913	2.974913	2	0.998010	406.000000
151	6178512	-1	27180	1921238	2191172.407728	2.819729	2.819729	2	0.998010	408.000000
152	6462648	-1	26804	1921238	2022214.960911	3.195826	3.195826	2	0.998010	411.000000
153	6059568	-1	27346	1921238	2283247.900018	2.653925	2.653925	2	0.998010	413.000000
154	5965432	-1	27210	1921238	2138347.003244	2.789740	2.789740	2	0.998010	415.000000
155	6129072	-1	26918	1921238	1989294.864729	3.081027	3.081027	2	0.998010	418.000000
156	6122144	-1	26896	1921238	1972785.694351	3.103299	3.103299	2	0.998010	421.000000
157	6087888	-1	26576	1921238	1778351.024543	3.423333	3.423333	2	0.998010	424.000000
158	5844216	-1	26765	1921238	1856234.648512	3.148425	3.148425	2	0.998010	427.000000
159	5783720	-1	26723	1921238	1765432.833509	3.276092	3.276092	2	0.998010	430.000000
160	2967072	-1	28222	981524	1669468.026861	1.777256	1.777256	2	0.994324	431.000000
161	2974792	-1	28282	981524	1731720.505417	1.717825	1.717825	2	0.996167	432.000000
162	2923968	-1	28106	981524	1544523.959724	1.893119	1.893119	2	0.996167	433.000000
163	2861112	-1	27946	981524	1393109.994968	2.053759	2.053759	2	0.996167	435.000000
164	2790992	-1	26859	981524	888797.024635	3.140191	3.140191	2	0.996167	438.000000
165	2933480	-1	26861	981524	934751.018304	3.138247	3.138247	2	0.996167	441.000000
166	3015072	-1	27636	981524	1275941.634112	2.363017	2.363017	2	0.996167	443.000000
167	3215408	-1	27465	981524	1268496.534661	2.534818	2.534818	2	0.996167	445.000000
168	3236984	-1	27115	981524	1122323.108772	2.884182	2.884182	2	0.996167	447.000000
169	3174920	-1	27107	981524	1097750.478662	2.892206	2.892206	2	0.996167	449.000000
170	3394920	-1	25353	981524	730598.865069	4.646763	4.646763	2	0.996167	453.000000
171	3124968	-1	25072	981524	863689.920733	3.618160	3.618160	2	0.996167	456.000000
172	2005312	-1	25667	591027	731540.084772	2.741220	2.741220	2	0.991969	458.000000
173	2267008	-1	26954	591027	1105725.590332	2.050245	2.050245	2	0.994068	460.000000
174	2042248	-1	28403	591027	1279179.243547	1.596530	1.596530	2	0.994068	461.000000
175	1181624	-1	29123	591027	1347712.621360	0.876763	0.876763	2	0.994068	461.000000
176	3143648	-1	26100	981524	806129.631708	3.899680	3.899680	2	0.994068	464.000000
177	3156256	-1	23983	981524	578770.404754	5.453382	5.453382	2	0.996167	469.000000
178	2073128	-1	22651	591027	443985.941256	4.669355	4.669355	2	0.991969	473.000000
179	2017320	-1	21247	591027	425540.761773	4.740603	4.740603	2	0.994068	477.000000
180	1779320	-1	19972	591027	385769.481518	4.612392	4.612392	2	0.994068	481.000000
181	1244224	-1	20887	345906	513624.110345	2.422441	2.422441	2	0.986056	483.000000
182	1013120	-1	22571	345906	613069.304612	1.652537	1.652537	2	0.990062	484.000000
183	1218064	-1	24413	345906	814879.511445	1.494778	1.494778	2	0.990062	485.000000
184	1217936	-1	24907	345906	428412.648670	2.842904	2.842904	2	0.990062	487.000000
185	1229640	-1	24681	345906	345117.345371	3.562962	3.562962	2	0.990062	490.000000
186	1268128	-1	25593	345906	522883.775500	2.425258	2.425258	2	0.990062	492.000000
187	1124520	-1	27330	345906	702518.070866	1.600699	1.600699	2	0.990062	493.000000
188	1044992	-1	28554	345906	722740.141064	1.445875	1.445875	2	0.990062	494.000000
189	1227264	-1	28472	345906	803485.703594	1.527425	1.527425	2	0.990062	495.000000
190	1333928	-1	28668	345906	1001965.876882	1.331311	1.331311	2	0.990062	496.000000
191	1751952	-1	28906	591027	1601814.747948	1.093729	1.093729	2	0.990062	497.000000
192	1949464	-1	28915	591027	1797220.584965	1.084710	1.084710	2	0.994068	498.000000
193	3589816	-1	26393	981524	995252.994231	3.606938	3.606938	2	0.994068	501.000000
194	3407552	-1	24101	981524	605362.587382	5.628944	5.628944	2	0.996167	506.000000
195	3161024	-1	22066	981524	588435.301548	5.371914	5.371914	2	0.996167	511.000000
196	2070896	-1	21577	591027	541335.919291	3.825529	3.825529	2	0.991969	514.000000
197	1972432	-1	22427	591027	793054.261928	2.487134	2.487134	2	0.994068	516.000000
198	1933952	-1	23290	591027	781836.241491	2.473602	2.473602	2	0.994068	518.000000
199	2149376	-1	24640	591027	1081610.164588	1.987200	1.987200	2	0.994068	519.000000
