segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1489456	-1	4000	372364	454156.652996	3.279608	3.279608	4	-0.327961	468.000000
2	1249368	-1	8000	372364	885802.452230	1.410436	1.410436	4	0.768984	469.000000
3	1354232	-1	8261	372364	362242.128191	3.738472	3.738472	4	0.910028	472.000000
4	1286432	-1	9612	372364	485655.886719	2.648855	2.648855	4	0.910028	474.000000
5	1302976	-1	9807	372364	342391.070624	3.805520	3.805520	4	0.910028	477.000000
6	1204232	-1	10076	372364	322752.402692	3.731133	3.731133	4	0.910028	480.000000
7	1438080	-1	8582	372364	261766.818994	5.493744	5.493744	4	0.910028	485.000000
8	1305272	-1	7200	372364	242531.838499	5.381858	5.381858	4	0.910028	490.000000
9	1335688	-1	5349	372364	228305.115242	5.850451	5.850451	4	0.910028	495.000000
10	1297472	-1	7412	372364	669596.760429	1.937692	1.937692	4	0.910028	496.000000
11	1301760	-1	9732	372364	774835.337323	1.680047	1.680047	4	0.910028	497.000000
12	1352976	-1	11906	372364	741175.731755	1.825446	1.825446	4	0.910028	498.000000
13	1394240	-1	12525	372364	412367.418941	3.381062	3.381062	4	0.910028	501.000000
14	1469352	-1	11391	372364	286201.389398	5.133979	5.133979	4	0.910028	506.000000
15	1280600	-1	12584	372364	456238.432048	2.806866	2.806866	4	0.910028	508.000000
16	1400656	-1	13049	372364	396193.205718	3.535285	3.535285	4	0.910028	511.000000
17	1242504	-1	15008	372364	608879.580706	2.040640	2.040640	4	0.910028	513.000000
18	1343928	-1	16810	372364	611270.609821	2.198581	2.198581	4	0.910028	515.000000
19	1231240	-1	19440	372364	898511.646751	1.370311	1.370311	4	0.910028	516.000000
20	1412536	-1	21986	372364	971835.119171	1.453473	1.453473	4	0.910028	517.000000
21	2293152	-1	23918	605918	1108938.521911	2.067880	2.067880	4	0.910028	519.000000
22	2266528	-1	25734	605918	1037798.709891	2.183977	2.183977	4	0.923099	521.000000
