segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1304856	-1	4171	322106	1535168.831170	0.849976	0.849976	5	-0.084998	65.000000
2	3358032	-1	8342	870002	1736604.433711	1.933677	1.933677	5	0.740705	66.000000
3	3906016	-1	10325	870002	1785690.875933	2.187398	2.187398	5	0.969475	68.000000
4	2900968	-1	12729	870002	1641556.800152	1.767205	1.767205	5	0.969475	69.000000
5	3429984	-1	14589	870002	1484061.914098	2.311214	2.311214	5	0.969475	71.000000
6	3923240	-1	15954	870002	1398231.229887	2.805859	2.805859	5	0.969475	73.000000
7	3798080	-1	16455	870002	1035071.470288	3.669389	3.669389	5	0.969475	76.000000
8	3929128	-1	16716	870002	1004692.155257	3.910778	3.910778	5	0.969475	79.000000
9	3621152	-1	17888	870002	1207408.996547	2.999110	2.999110	5	0.969475	81.000000
10	3991776	-1	17474	870002	870609.433055	4.585036	4.585036	5	0.969475	85.000000
11	3584952	-1	17162	870002	799784.703114	4.482396	4.482396	5	0.969475	89.000000
12	3142640	-1	16081	870002	598400.427147	5.251734	5.251734	5	0.969475	94.000000
13	2646976	-1	15777	533544	591443.501857	4.475450	4.475450	5	0.943182	98.000000
14	2122552	-1	16682	533544	649834.895095	3.266294	3.266294	5	0.956328	101.000000
15	2021168	-1	16390	533544	452912.033919	4.462606	4.462606	5	0.956328	105.000000
16	2011392	-1	17840	533544	739252.667431	2.720845	2.720845	5	0.956328	107.000000
17	2172832	-1	20997	533544	2142908.646246	1.013964	1.013964	5	0.956328	108.000000
18	2065640	-1	21871	533544	626403.688775	3.297618	3.297618	5	0.956328	111.000000
19	2328624	-1	24109	533544	1205169.160203	1.932197	1.932197	5	0.956328	112.000000
20	1882160	-1	26551	533544	1088128.555858	1.729722	1.729722	5	0.956328	113.000000
21	3327176	-1	26394	870002	922799.056517	3.605526	3.605526	5	0.956328	116.000000
22	3823824	-1	23648	870002	602006.186771	6.351802	6.351802	5	0.969475	122.000000
23	2120256	-1	26840	533544	2167128.712870	0.978371	0.978371	5	0.943182	122.000000
24	3218488	-1	27885	870002	1522099.751300	2.114505	2.114505	5	0.956328	124.000000
25	3344080	-1	26629	870002	992078.005566	3.370783	3.370783	5	0.969475	127.000000
26	3592496	-1	24005	870002	599305.873320	5.994428	5.994428	5	0.969475	132.000000
27	3413232	-1	22790	870002	633754.065932	5.385736	5.385736	5	0.969475	137.000000
28	3069504	-1	24055	870002	1056162.573712	2.906280	2.906280	5	0.969475	139.000000
29	2054664	-1	25855	533544	866688.828646	2.370706	2.370706	5	0.943182	141.000000
30	2234744	-1	26255	533544	596763.683411	3.744772	3.744772	5	0.956328	144.000000
31	2045736	-1	23421	533544	310962.781031	6.578717	6.578717	5	0.956328	150.000000
32	2246096	-1	22387	533544	431509.927075	5.205201	5.205201	5	0.956328	155.000000
33	2093536	-1	22979	533544	585009.661336	3.578635	3.578635	5	0.956328	158.000000
34	1473824	-1	24856	322106	642432.451614	2.294131	2.294131	5	0.911818	160.000000
35	1308424	-1	24668	322106	300208.969095	4.358377	4.358377	5	0.934073	164.000000
36	1401544	-1	26620	322106	631557.304203	2.219187	2.219187	5	0.934073	166.000000
37	1294768	-1	27172	322106	457915.908795	2.827524	2.827524	5	0.934073	168.000000
38	1228408	-1	28385	322106	760913.068796	1.614387	1.614387	5	0.934073	169.000000
39	1196280	-1	28641	322106	880431.513295	1.358743	1.358743	5	0.934073	170.000000
40	1373656	-1	27479	322106	545074.697623	2.520124	2.520124	5	0.934073	172.000000
41	2034024	-1	25712	533544	474370.870106	4.287835	4.287835	5	0.934073	176.000000
42	2179008	-1	26819	533544	711268.286498	3.063553	3.063553	5	0.956328	179.000000
43	2535784	-1	27298	533544	938509.522443	2.701927	2.701927	5	0.956328	181.000000
44	1908200	-1	27896	533544	907036.352734	2.103775	2.103775	5	0.956328	183.000000
45	2162904	-1	27990	533544	1076156.570574	2.009841	2.009841	5	0.956328	185.000000
46	2127456	-1	28247	533544	1213931.766603	1.752533	1.752533	5	0.956328	186.000000
47	3438272	-1	26992	870002	1143083.372886	3.007893	3.007893	5	0.956328	189.000000
48	3382528	-1	26488	870002	963371.544351	3.511135	3.511135	5	0.969475	192.000000
49	3761784	-1	25007	870002	753518.625702	4.992291	4.992291	5	0.969475	196.000000
50	3841136	-1	24447	870002	811824.854868	4.731484	4.731484	5	0.969475	200.000000
51	3572080	-1	24856	870002	949687.584646	3.761321	3.761321	5	0.969475	203.000000
52	3757744	-1	25313	870002	1011666.408988	3.714410	3.714410	5	0.969475	206.000000
53	3761472	-1	25269	870002	892348.240881	4.215251	4.215251	5	0.969475	210.000000
54	3585704	-1	26287	870002	1137215.367100	3.153056	3.153056	5	0.969475	213.000000
55	3907528	-1	27282	870002	1438165.350966	2.717023	2.717023	5	0.969475	215.000000
56	3047056	-1	27667	870002	1306296.552861	2.332591	2.332591	5	0.969475	217.000000
57	3219448	-1	27393	870002	1235300.434755	2.606206	2.606206	5	0.969475	219.000000
58	3554936	-1	26870	870002	1135959.065173	3.129458	3.129458	5	0.969475	222.000000
59	3529944	-1	27102	870002	1218324.730088	2.897375	2.897375	5	0.969475	224.000000
60	3315496	-1	27205	870002	1186437.484462	2.794497	2.794497	5	0.969475	226.000000
61	3163800	-1	27371	870002	1203691.827562	2.628414	2.628414	5	0.969475	228.000000
62	3330128	-1	27426	870002	1294188.413319	2.573140	2.573140	5	0.969475	230.000000
63	3599448	-1	27183	870002	1278044.106124	2.816372	2.816372	5	0.969475	232.000000
64	3424776	-1	27577	870002	1413902.987437	2.422214	2.422214	5	0.969475	234.000000
65	3342528	-1	27533	870002	1355371.614392	2.466134	2.466134	5	0.969475	236.000000
66	3601552	-1	26950	870002	1181076.242865	3.049381	3.049381	5	0.969475	239.000000
67	3786056	-1	27075	870002	1294389.710779	2.924974	2.924974	5	0.969475	241.000000
68	3786056	-1	27225	870002	1364375.742847	2.774936	2.774936	5	0.969475	243.000000
69	3234968	-1	26942	870002	1057945.521434	3.057783	3.057783	5	0.969475	246.000000
70	3622336	-1	24739	870002	688642.692365	5.260110	5.260110	5	0.969475	251.000000
71	3581792	-1	24497	870002	811663.413100	4.412903	4.412903	5	0.969475	255.000000
72	3186728	-1	24016	870002	684925.709223	4.652662	4.652662	5	0.969475	259.000000
73	2131816	-1	25781	533544	886098.121055	2.405846	2.405846	5	0.943182	261.000000
