segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1264432	-1	4171	347128	1457716.566870	0.867406	0.867406	5	-0.086741	0.000000
2	4419048	-1	8342	945403	1659705.762709	2.662549	2.662549	5	0.667818	2.000000
3	2958744	-1	9757	945403	1073727.083555	2.755583	2.755583	5	0.969475	4.000000
4	2741176	-1	11287	945403	1038041.544436	2.640719	2.640719	5	0.969475	6.000000
5	3824720	-1	12226	945403	1183288.702021	3.232280	3.232280	5	0.969475	9.000000
6	4158416	-1	13235	945403	1315124.208772	3.161995	3.161995	5	0.969475	12.000000
7	3313096	-1	15596	945403	1830300.736539	1.810138	1.810138	5	0.969475	13.000000
8	3962176	-1	17276	945403	1590873.240287	2.490567	2.490567	5	0.969475	15.000000
9	4153728	-1	18520	945403	1418953.119341	2.927319	2.927319	5	0.969475	17.000000
10	4015696	-1	19009	945403	1090636.202708	3.681976	3.681976	5	0.969475	20.000000
11	4234416	-1	18468	945403	898632.427499	4.712067	4.712067	5	0.969475	24.000000
12	3816048	-1	18088	945403	838613.691666	4.550424	4.550424	5	0.969475	28.000000
13	3974640	-1	17699	945403	871478.606056	4.560800	4.560800	5	0.969475	32.000000
14	4239416	-1	17095	945403	887888.812739	4.774715	4.774715	5	0.969475	36.000000
15	2172664	-1	17933	580792	651825.566954	3.333198	3.333198	5	0.943182	39.000000
16	2166296	-1	20746	580792	1595183.946518	1.358023	1.358023	5	0.956328	40.000000
17	2456560	-1	22922	580792	1231469.378536	1.994820	1.994820	5	0.956328	41.000000
18	4001808	-1	23774	945403	1205859.224876	3.318636	3.318636	5	0.956328	44.000000
19	4129112	-1	24081	945403	1068650.346998	3.863857	3.863857	5	0.969475	47.000000
20	4057088	-1	24013	945403	957042.860247	4.239192	4.239192	5	0.969475	51.000000
21	3877272	-1	23919	945403	909156.225460	4.264693	4.264693	5	0.969475	55.000000
22	4191128	-1	23495	945403	912102.189720	4.595020	4.595020	5	0.969475	59.000000
23	4046672	-1	24384	945403	1232823.632994	3.282442	3.282442	5	0.969475	62.000000
24	4037400	-1	25733	945403	1430855.314147	2.821669	2.821669	5	0.969475	64.000000
25	4761288	-1	26748	945403	1508574.655990	3.156150	3.156150	5	0.969475	67.000000
26	2780528	-1	28157	945403	1508755.224102	1.842928	1.842928	5	0.969475	68.000000
27	1922424	-1	28726	945403	1509791.298952	1.273304	1.273304	5	0.969475	69.000000
28	3729704	-1	27410	945403	1440127.154466	2.589844	2.589844	5	0.969475	71.000000
29	4021392	-1	27642	945403	1706036.323940	2.357155	2.357155	5	0.969475	73.000000
30	3934312	-1	26425	945403	1100668.166813	3.574476	3.574476	5	0.969475	76.000000
31	3901864	-1	27079	945403	1335946.816112	2.920673	2.920673	5	0.969475	78.000000
32	3957216	-1	27734	945403	1746900.625289	2.265278	2.265278	5	0.969475	80.000000
33	3834384	-1	27714	945403	1677899.694507	2.285228	2.285228	5	0.969475	82.000000
34	4215120	-1	27198	945403	1504625.353699	2.801442	2.801442	5	0.969475	84.000000
35	3819144	-1	26002	945403	955430.291380	3.997303	3.997303	5	0.969475	87.000000
36	4315640	-1	25258	945403	910117.133695	4.741851	4.741851	5	0.969475	91.000000
37	3746840	-1	25701	945403	1005114.916652	3.727773	3.727773	5	0.969475	94.000000
38	4201672	-1	22524	945403	571825.056263	7.347828	7.347828	5	0.969475	101.000000
39	2422616	-1	22993	580792	654369.747487	3.702213	3.702213	5	0.943182	104.000000
40	2362128	-1	22437	580792	499743.064460	4.726685	4.726685	5	0.956328	108.000000
41	2529824	-1	23736	580792	880931.721255	2.871759	2.871759	5	0.956328	110.000000
42	2442992	-1	23215	580792	520575.080975	4.692872	4.692872	5	0.956328	114.000000
43	2422232	-1	22059	580792	454717.467961	5.326895	5.326895	5	0.956328	119.000000
44	1464544	-1	23847	347128	614694.766114	2.382555	2.382555	5	0.911818	121.000000
45	1363984	-1	25882	347128	638695.603109	2.135578	2.135578	5	0.934073	123.000000
46	2275456	-1	26598	580792	668905.530206	3.401760	3.401760	5	0.934073	126.000000
47	1183552	-1	28425	347128	751830.665105	1.574227	1.574227	5	0.911818	127.000000
48	2511064	-1	27695	580792	1089759.677018	2.304236	2.304236	5	0.934073	129.000000
49	2169472	-1	26617	580792	641459.075351	3.382089	3.382089	5	0.956328	132.000000
50	2441048	-1	24626	580792	454256.022646	5.373727	5.373727	5	0.956328	137.000000
51	2504200	-1	24992	580792	658238.644144	3.804395	3.804395	5	0.956328	140.000000
52	2395984	-1	24736	580792	541205.512366	4.427124	4.427124	5	0.956328	144.000000
53	2312424	-1	26864	580792	1131652.450946	2.043405	2.043405	5	0.956328	146.000000
54	2320584	-1	27976	580792	1146837.876495	2.023463	2.023463	5	0.956328	148.000000
55	2446560	-1	27959	580792	1199218.110186	2.040129	2.040129	5	0.956328	150.000000
56	2657896	-1	27999	580792	1328778.949196	2.000254	2.000254	5	0.956328	152.000000
57	3502352	-1	27531	945403	1418783.019504	2.468561	2.468561	5	0.956328	154.000000
58	3760584	-1	27086	945403	1290529.117085	2.913986	2.913986	5	0.969475	156.000000
59	3917024	-1	27150	945403	1374801.288335	2.849156	2.849156	5	0.969475	158.000000
60	4006008	-1	27244	945403	1453675.944274	2.755778	2.755778	5	0.969475	160.000000
61	4062784	-1	27066	945403	1384784.865952	2.933874	2.933874	5	0.969475	162.000000
62	3660416	-1	26959	945403	1204013.173704	3.040179	3.040179	5	0.969475	165.000000
63	3589312	-1	25783	945403	851188.627861	4.216823	4.216823	5	0.969475	169.000000
64	3692968	-1	27186	945403	1334439.011262	2.767431	2.767431	5	0.969475	171.000000
65	3941960	-1	26566	945403	1148042.954783	3.433635	3.433635	5	0.969475	174.000000
66	4004752	-1	26485	945403	1139617.150588	3.514121	3.514121	5	0.969475	177.000000
67	3844776	-1	27176	945403	1361747.569671	2.823413	2.823413	5	0.969475	179.000000
68	4454208	-1	27341	945403	1675457.575108	2.658502	2.658502	5	0.969475	181.000000
69	3593520	-1	27488	945403	1431100.000972	2.511019	2.511019	5	0.969475	183.000000
70	3987272	-1	27740	945403	1764514.470440	2.259699	2.259699	5	0.969475	185.000000
71	3988536	-1	27611	945403	1669615.147993	2.388895	2.388895	5	0.969475	187.000000
72	3758048	-1	27319	945403	1401776.974172	2.680917	2.680917	5	0.969475	189.000000
73	3896384	-1	27179	945403	1381319.926175	2.820769	2.820769	5	0.969475	191.000000
74	4166064	-1	27020	945403	1398209.716471	2.979570	2.979570	5	0.969475	193.000000
75	3882192	-1	26982	945403	1286435.998143	3.017789	3.017789	5	0.969475	196.000000
