segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1062056	-1	4000	347807	559389.023494	1.898600	1.898600	2	-0.189860	854.000000
2	1467712	-1	8000	347807	572077.275986	2.565583	2.565583	2	0.733504	856.000000
3	1386480	-1	9556	347807	567458.200225	2.443317	2.443317	2	0.990062	858.000000
4	1448824	-1	11630	347807	752135.987676	1.926279	1.926279	2	0.990062	859.000000
5	2548672	-1	12097	584698	721471.622541	3.532602	3.532602	2	0.990062	862.000000
6	2076752	-1	13341	584698	753380.338240	2.756578	2.756578	2	0.994068	864.000000
7	2354824	-1	13939	584698	692342.392960	3.401242	3.401242	2	0.994068	867.000000
8	2390920	-1	13208	584698	505337.421375	4.731334	4.731334	2	0.994068	871.000000
9	2332592	-1	13034	584698	558876.306413	4.173718	4.173718	2	0.994068	875.000000
10	2375680	-1	12353	584698	507514.584420	4.681008	4.681008	2	0.994068	879.000000
11	2273568	-1	12098	584698	534258.412737	4.255559	4.255559	2	0.994068	883.000000
12	1501120	-1	13547	347807	588564.724464	2.550476	2.550476	2	0.986056	885.000000
13	1480632	-1	15398	347807	688872.021615	2.149357	2.149357	2	0.990062	887.000000
14	1216752	-1	17666	347807	702443.425187	1.732171	1.732171	2	0.990062	888.000000
15	2307208	-1	18385	584698	703207.961434	3.280975	3.280975	2	0.990062	891.000000
16	2418928	-1	19245	584698	770320.562600	3.140158	3.140158	2	0.994068	894.000000
17	2108752	-1	20413	584698	744746.113775	2.831505	2.831505	2	0.994068	896.000000
18	2402288	-1	21155	584698	737297.213244	3.258236	3.258236	2	0.994068	899.000000
19	2543744	-1	21212	584698	645201.356149	3.942558	3.942558	2	0.994068	902.000000
20	2095888	-1	22739	584698	847284.627944	2.473653	2.473653	2	0.994068	904.000000
21	2235560	-1	24393	584698	952983.269529	2.345854	2.345854	2	0.994068	906.000000
22	2161112	-1	25940	584698	881170.880660	2.452546	2.452546	2	0.994068	908.000000
23	1875512	-1	27727	584698	847438.428305	2.213154	2.213154	2	0.994068	910.000000
24	2274056	-1	26738	584698	697219.139608	3.261609	3.261609	2	0.994068	913.000000
25	2420728	-1	26489	584698	689482.329961	3.510936	3.510936	2	0.994068	916.000000
26	2064488	-1	27081	584698	707448.808012	2.918215	2.918215	2	0.994068	918.000000
