segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1258720	-1	4171	346865	448366.072443	2.807349	2.807349	2	-0.280735	1747.000000
2	1650600	-1	8342	346865	493440.802780	3.345082	3.345082	2	0.655554	1750.000000
3	980408	-1	9280	346865	303328.388204	3.232167	3.232167	2	0.990062	1753.000000
4	1082744	-1	9295	346865	260492.160320	4.156532	4.156532	2	0.990062	1757.000000
5	1450696	-1	5718	346865	187246.612967	7.747515	7.747515	2	0.990062	1764.000000
6	1447040	-1	5017	346865	296966.950563	4.872731	4.872731	2	0.990062	1768.000000
7	1243640	-1	5071	346865	302114.558909	4.116452	4.116452	2	0.990062	1772.000000
8	1435928	-1	4648	346865	312584.519239	4.593727	4.593727	2	0.990062	1776.000000
9	1378072	-1	4951	346865	356244.526812	3.868332	3.868332	2	0.990062	1779.000000
10	1604976	-1	4487	346865	346306.480229	4.634554	4.634554	2	0.990062	1783.000000
11	1336608	-1	4171	346865	264859.040182	5.046488	5.046488	2	0.431564	1788.000000
12	1553000	-1	6210	346865	728614.377955	2.131443	2.131443	2	0.990062	1790.000000
13	1692576	-1	8287	346865	808418.545735	2.093688	2.093688	2	0.990062	1792.000000
14	1487440	-1	10742	346865	866453.805361	1.716699	1.716699	2	0.990062	1793.000000
15	1487440	-1	13257	346865	898195.872548	1.656031	1.656031	2	0.990062	1794.000000
16	1487440	-1	15414	346865	738801.842203	2.013314	2.013314	2	0.990062	1796.000000
17	1487440	-1	17713	580676	794317.833443	1.872601	1.872601	2	0.990062	1797.000000
18	1487440	-1	20063	580676	816833.907998	1.820982	1.820982	2	0.994068	1798.000000
19	2346928	-1	21368	580676	818969.761052	2.865708	2.865708	2	0.994068	1800.000000
20	2326408	-1	23006	580676	918341.465601	2.533271	2.533271	2	0.994068	1802.000000
