segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	959008	-1	3337	348312	2631152.847150	0.364482	0.364482	5	-0.036448	530.000000
2	5577384	-1	6674	1927507	2646841.873087	2.107184	2.107184	5	0.723355	532.000000
3	5238848	-1	10011	1927507	1758744.841882	2.978742	2.978742	5	0.683947	534.000000
4	5436376	-1	9657	1927507	1472931.868723	3.690854	3.690854	5	0.981821	537.000000
5	6034280	-1	7762	1927507	1153351.583527	5.231952	5.231952	5	0.981821	542.000000
6	3694632	-1	6772	995877	853884.124416	4.326854	4.326854	5	0.957128	546.000000
7	3058640	-1	8506	995877	1908225.669822	1.602871	1.602871	5	0.969475	547.000000
8	3263872	-1	9886	995877	1668051.707389	1.956697	1.956697	5	0.969475	548.000000
9	3492336	-1	10799	995877	1440483.562783	2.424419	2.424419	5	0.969475	550.000000
10	3189328	-1	11853	995877	1397120.431019	2.282787	2.282787	5	0.969475	552.000000
11	2545096	-1	12956	995877	1139241.650338	2.234026	2.234026	5	0.969475	554.000000
12	2785640	-1	13121	995877	878082.701297	3.172412	3.172412	5	0.969475	557.000000
13	3253616	-1	13107	995877	971171.715306	3.350196	3.350196	5	0.969475	560.000000
14	3390024	-1	13868	995877	1315887.841042	2.576226	2.576226	5	0.969475	562.000000
15	3324376	-1	14168	995877	1094708.271717	3.036769	3.036769	5	0.969475	565.000000
16	3293824	-1	15231	995877	1448159.644185	2.274490	2.274490	5	0.969475	567.000000
17	3537944	-1	16462	995877	1679670.624166	2.106332	2.106332	5	0.969475	569.000000
18	2914744	-1	17588	995877	1318509.667095	2.210635	2.210635	5	0.969475	571.000000
19	2808824	-1	19242	995877	1668788.292444	1.683152	1.683152	5	0.969475	572.000000
20	2989728	-1	19452	995877	956037.585365	3.127208	3.127208	5	0.969475	575.000000
21	2847136	-1	22183	995877	4701958.620690	0.605521	0.605521	5	0.969475	575.000000
22	3646888	-1	24744	995877	4701958.620690	0.775610	0.775610	5	0.969475	575.000000
23	3163160	-1	27409	995877	4701958.620690	0.672732	0.672732	5	0.969475	575.000000
24	6666440	-1	27691	1927507	2888356.478061	2.308039	2.308039	5	0.969475	577.000000
25	5741640	-1	26742	1927507	1762409.632381	3.257835	3.257835	5	0.981821	580.000000
26	8123648	-1	24053	2905760	1366048.664360	5.946822	5.946822	5	0.981821	585.000000
27	6815592	-1	23041	1927507	1567255.744231	4.348743	4.348743	5	0.976199	589.000000
28	6608048	-1	20470	1927507	1118564.840380	5.907613	5.907613	5	0.981821	594.000000
29	2777840	-1	21741	995877	1344052.309906	2.066765	2.066765	5	0.957128	596.000000
30	2988424	-1	23474	995877	1863873.980410	1.603340	1.603340	5	0.969475	597.000000
31	2589392	-1	25276	995877	1686358.885500	1.535493	1.535493	5	0.969475	598.000000
32	3272248	-1	26872	995877	1879515.222207	1.741006	1.741006	5	0.969475	599.000000
33	3344928	-1	28058	995877	1723031.924824	1.941304	1.941304	5	0.969475	600.000000
34	3557688	-1	26830	995877	1122378.216401	3.169776	3.169776	5	0.969475	603.000000
35	3373088	-1	27689	995877	1459919.951333	2.310461	2.310461	5	0.969475	605.000000
36	3406808	-1	27597	995877	1417943.569075	2.402640	2.402640	5	0.969475	607.000000
37	3213456	-1	27750	995877	1428439.626833	2.249627	2.249627	5	0.969475	609.000000
38	3447368	-1	27741	995877	1526585.575070	2.258221	2.258221	5	0.969475	611.000000
39	3389400	-1	27402	995877	1304958.671155	2.597324	2.597324	5	0.969475	613.000000
40	3282928	-1	26973	995877	1084824.150057	3.026231	3.026231	5	0.969475	616.000000
41	3261256	-1	26321	995877	886657.748974	3.678145	3.678145	5	0.969475	619.000000
42	3723336	-1	26259	995877	1095335.758716	3.399265	3.399265	5	0.969475	622.000000
43	3460368	-1	26896	995877	1281398.542724	2.700462	2.700462	5	0.969475	624.000000
44	2618496	-1	27871	995877	1230294.222259	2.128349	2.128349	5	0.969475	626.000000
45	3188104	-1	27517	995877	1284324.091839	2.482320	2.482320	5	0.969475	628.000000
46	3285648	-1	27580	995877	1357725.586879	2.419965	2.419965	5	0.969475	630.000000
