segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1304992	-1	4171	321054	593830.415644	2.197584	2.197584	1	-0.219758	2.000000
2	2043144	-1	8342	537678	1656790.310840	1.233194	1.233194	1	0.850486	3.000000
3	2355072	-1	8280	537678	556444.484461	4.232358	4.232358	1	0.983599	7.000000
4	1779544	-1	10095	537678	755184.191020	2.356437	2.356437	1	0.983599	9.000000
5	429712	-1	13800	537678	921846.153850	0.466143	0.466143	1	0.983599	9.000000
6	1539600	-1	16504	537678	1049881.247545	1.466452	1.466452	1	0.983599	10.000000
7	2437880	-1	18591	537678	1169979.733549	2.083694	2.083694	1	0.983599	12.000000
8	1927016	-1	21216	537678	1246461.241346	1.545990	1.545990	1	0.983599	13.000000
9	3179568	-1	22985	889918	1323404.772654	2.402567	2.402567	1	0.983599	15.000000
10	2970008	-1	24511	889918	1122850.897717	2.645060	2.645060	1	0.988534	17.000000
11	3078352	-1	23430	889918	586120.200405	5.252083	5.252083	1	0.988534	22.000000
12	3471312	-1	18020	889918	362311.988771	9.581002	9.581002	1	0.988534	31.000000
13	2043744	-1	18437	537678	544506.852941	3.753385	3.753385	1	0.978664	34.000000
14	2152112	-1	15234	537678	291854.551938	7.373920	7.373920	1	0.983599	41.000000
15	1401488	-1	17504	321054	737163.512741	1.901190	1.901190	1	0.964012	42.000000
16	1458832	-1	18719	321054	493545.233856	2.955822	2.955822	1	0.973805	44.000000
17	1365800	-1	19700	321054	428124.313511	3.190195	3.190195	1	0.973805	47.000000
18	1305160	-1	21458	321054	540768.437006	2.413528	2.413528	1	0.973805	49.000000
19	1245992	-1	22619	321054	414052.522598	3.009261	3.009261	1	0.973805	52.000000
20	1277536	-1	24187	321054	490770.513157	2.603123	2.603123	1	0.973805	54.000000
21	1301896	-1	24965	321054	383654.730954	3.393405	3.393405	1	0.973805	57.000000
22	1338464	-1	25149	321054	335706.025405	3.987012	3.987012	1	0.973805	60.000000
23	1379352	-1	26144	321054	434330.208404	3.175814	3.175814	1	0.973805	63.000000
24	1222992	-1	27061	321054	416142.807986	2.938876	2.938876	1	0.973805	65.000000
25	1310600	-1	27846	321054	608693.763758	2.153135	2.153135	1	0.973805	67.000000
26	1224712	-1	28571	321054	857499.990797	1.428236	1.428236	1	0.973805	68.000000
27	1309056	-1	28355	321054	796107.525137	1.644321	1.644321	1	0.973805	69.000000
28	1930232	-1	27382	537678	737418.966892	2.617551	2.617551	1	0.973805	71.000000
29	2279112	-1	26839	537678	721044.037683	3.160850	3.160850	1	0.983599	74.000000
30	2205208	-1	27024	537678	741049.261525	2.975791	2.975791	1	0.983599	76.000000
31	2426960	-1	25292	537678	515561.989214	4.707407	4.707407	1	0.983599	80.000000
32	2340464	-1	26646	537678	830868.228282	2.816890	2.816890	1	0.983599	82.000000
33	1883064	-1	27605	537678	786403.186618	2.394527	2.394527	1	0.983599	84.000000
34	2393920	-1	26746	537678	735727.637341	3.253813	3.253813	1	0.983599	87.000000
35	2165920	-1	27656	537678	924365.943306	2.343141	2.343141	1	0.983599	89.000000
36	2513800	-1	27567	537678	1033306.813101	2.432772	2.432772	1	0.983599	91.000000
