segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1304856	-1	4171	322106	1672759.240760	0.780062	0.780062	5	-0.078006	0.000000
2	3358032	-1	8342	870002	1756520.300512	1.911752	1.911752	5	0.742898	1.000000
3	7651304	-1	9172	1706882	2290735.682986	3.340108	3.340108	5	0.969475	4.000000
4	5838520	-1	10741	1706882	2243663.842103	2.602226	2.602226	5	0.981821	6.000000
5	6544280	-1	12042	1706882	2280235.527535	2.870002	2.870002	5	0.981821	8.000000
6	7508960	-1	13016	1706882	2348634.754694	3.197160	3.197160	5	0.981821	11.000000
7	7806792	-1	13482	1706882	2107196.611895	3.704824	3.704824	5	0.981821	14.000000
8	7650920	-1	14341	1706882	2310115.494358	3.311921	3.311921	5	0.981821	17.000000
9	7339952	-1	14891	1706882	2026831.258874	3.621393	3.621393	5	0.981821	20.000000
10	7743608	-1	15693	1706882	2298441.131232	3.369070	3.369070	5	0.981821	23.000000
11	7094496	-1	16993	1706882	2470844.642439	2.871284	2.871284	5	0.981821	25.000000
12	6057792	-1	18676	1706882	2435205.511133	2.487590	2.487590	5	0.981821	27.000000
13	8173928	-1	19018	1706882	2134914.128783	3.828692	3.828692	5	0.981821	30.000000
14	6435736	-1	20176	1706882	2135812.841160	3.013249	3.013249	5	0.981821	33.000000
15	6070736	-1	21816	1706882	2398247.665343	2.531322	2.531322	5	0.981821	35.000000
16	6742072	-1	23218	1706882	2434712.039283	2.769146	2.769146	5	0.981821	37.000000
17	7198160	-1	24432	1706882	2434934.622710	2.956203	2.956203	5	0.981821	39.000000
18	6752144	-1	25699	1706882	2324765.785988	2.904441	2.904441	5	0.981821	41.000000
19	7087256	-1	26947	1706882	2424535.800066	2.923139	2.923139	5	0.981821	43.000000
20	5728064	-1	27603	1706882	2390186.107265	2.396493	2.396493	5	0.981821	45.000000
21	6787320	-1	27080	1706882	2324541.538294	2.919853	2.919853	5	0.981821	47.000000
22	7042848	-1	27192	1706882	2508405.646873	2.807699	2.807699	5	0.981821	49.000000
23	6846176	-1	26822	1706882	2154783.797213	3.177199	3.177199	5	0.981821	52.000000
24	6393520	-1	27150	1706882	2243414.854854	2.849905	2.849905	5	0.981821	54.000000
25	6502256	-1	26649	1706882	1940518.175040	3.350783	3.350783	5	0.981821	57.000000
26	6784584	-1	25894	1706882	1652632.141220	4.105320	4.105320	5	0.981821	61.000000
27	6880272	-1	26912	1706882	2228456.421029	3.087461	3.087461	5	0.981821	64.000000
28	5652744	-1	27843	1706882	2621476.724703	2.156320	2.156320	5	0.981821	66.000000
29	6139432	-1	27680	1706882	2646684.492462	2.319669	2.319669	5	0.981821	68.000000
30	7222184	-1	27041	1706882	2441166.090474	2.958498	2.958498	5	0.981821	70.000000
31	6944096	-1	27219	1706882	2497101.641026	2.780862	2.780862	5	0.981821	72.000000
32	10337392	-1	25606	2470573	2353076.388442	4.393139	4.393139	5	0.981821	76.000000
33	9474496	-1	26048	2470573	2540681.310912	3.729116	3.729116	5	0.987444	79.000000
34	10615464	-1	25592	2470573	2408353.677642	4.407768	4.407768	5	0.987444	83.000000
35	6692840	-1	26785	1706882	2247558.434925	2.977827	2.977827	5	0.976199	85.000000
36	6603920	-1	26841	1706882	2090758.808109	3.158624	3.158624	5	0.981821	88.000000
37	6859544	-1	26337	1706882	1873037.956682	3.662256	3.662256	5	0.981821	91.000000
38	6393976	-1	27108	1706882	2211136.001253	2.891715	2.891715	5	0.981821	93.000000
39	6528160	-1	27354	1706882	2467856.091566	2.645276	2.645276	5	0.981821	95.000000
40	7166568	-1	26785	1706882	2229680.083749	3.214169	3.214169	5	0.981821	98.000000
41	6634888	-1	26637	1706882	1973104.607244	3.362664	3.362664	5	0.981821	101.000000
42	6434512	-1	27049	1706882	2180671.623424	2.950702	2.950702	5	0.981821	103.000000
43	7513232	-1	26281	1706882	2020441.570206	3.718609	3.718609	5	0.981821	106.000000
44	6205000	-1	27029	1706882	2088928.286204	2.970423	2.970423	5	0.981821	108.000000
45	7249536	-1	26331	1706882	1976112.521130	3.668585	3.668585	5	0.981821	111.000000
46	6247304	-1	26879	1706882	2002181.953815	3.120248	3.120248	5	0.981821	114.000000
47	7026184	-1	24920	1706882	1383308.931665	5.079259	5.079259	5	0.981821	119.000000
48	6524608	-1	25688	1706882	1917452.490183	3.402748	3.402748	5	0.981821	122.000000
49	7468872	-1	26306	1706882	2102123.958232	3.553012	3.553012	5	0.981821	125.000000
50	7302768	-1	26365	1706882	2009036.481163	3.634960	3.634960	5	0.981821	128.000000
51	6753232	-1	26840	1706882	2137608.838644	3.159246	3.159246	5	0.981821	131.000000
52	7224720	-1	26269	1706882	1936461.562876	3.730887	3.730887	5	0.981821	134.000000
53	7577496	-1	26170	1706882	1978930.172732	3.829087	3.829087	5	0.981821	137.000000
54	6926072	-1	26172	1706882	1809358.798241	3.827915	3.827915	5	0.981821	140.000000
55	7683936	-1	25101	1706882	1568716.357964	4.898232	4.898232	5	0.981821	144.000000
