segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	976784	-1	3337	353980	775180.536789	1.260073	1.260073	2	-0.126007	1610.000000
2	1817072	-1	6674	600477	691597.078833	2.627356	2.627356	2	0.727326	1612.000000
3	1721776	-1	10011	600477	820989.124900	2.097197	2.097197	2	0.784348	1614.000000
4	1880168	-1	10671	600477	702601.230884	2.676010	2.676010	2	0.994068	1616.000000
5	1869464	-1	10029	600477	469759.669631	3.979618	3.979618	2	0.994068	1619.000000
6	2206240	-1	7810	600477	397089.873945	5.556022	5.556022	2	0.994068	1624.000000
7	1304888	-1	9311	353980	710919.486229	1.835493	1.835493	2	0.986056	1625.000000
8	862184	-1	11816	353980	1035636.363640	0.832516	0.832516	2	0.990062	1625.000000
9	1029032	-1	14159	353980	1035636.363640	0.993623	0.993623	2	0.990062	1625.000000
10	1690656	-1	15848	600477	1025942.398936	1.647905	1.647905	2	0.990062	1626.000000
11	1638592	-1	17153	600477	806241.334064	2.032384	2.032384	2	0.994068	1628.000000
12	1976832	-1	18237	600477	877546.177749	2.252681	2.252681	2	0.994068	1630.000000
13	1906616	-1	19201	600477	803217.252222	2.373724	2.373724	2	0.994068	1632.000000
14	2204960	-1	19414	600477	706015.421301	3.123105	3.123105	2	0.994068	1635.000000
15	2005184	-1	19906	600477	704667.011513	2.845577	2.845577	2	0.994068	1637.000000
16	2059336	-1	20170	600477	670213.173954	3.072658	3.072658	2	0.994068	1640.000000
17	2077336	-1	20300	600477	647752.564328	3.206990	3.206990	2	0.994068	1643.000000
18	1859864	-1	20217	600477	543765.326145	3.420343	3.420343	2	0.994068	1646.000000
19	1913848	-1	20133	600477	559401.654779	3.421241	3.421241	2	0.994068	1649.000000
20	2015528	-1	19547	600477	513779.337079	3.922945	3.922945	2	0.994068	1652.000000
21	1136624	-1	20848	353980	558479.425080	2.035212	2.035212	2	0.986056	1654.000000
22	1219640	-1	20984	353980	381019.895339	3.200988	3.200988	2	0.990062	1657.000000
