segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1485632	-1	4000	371408	2700467.532470	0.550139	0.550139	1	-0.055014	0.000000
2	6685304	-1	8000	1863836	3200287.204285	2.088970	2.088970	1	0.764908	2.000000
3	8710880	-1	10049	2792841	4465690.559250	1.950623	1.950623	1	0.992945	3.000000
4	8594168	-1	12136	2792841	4493099.659886	1.912748	1.912748	1	0.994948	4.000000
5	10135344	-1	13926	2792841	4586862.691961	2.209646	2.209646	1	0.994948	6.000000
6	8919408	-1	15970	2792841	4558549.560804	1.956633	1.956633	1	0.994948	7.000000
7	10670776	-1	17626	2792841	4551830.586957	2.344282	2.344282	1	0.994948	9.000000
8	10513352	-1	19329	2792841	4577723.089210	2.296633	2.296633	1	0.994948	11.000000
9	10505672	-1	20929	2792841	4378218.292881	2.399531	2.399531	1	0.994948	13.000000
10	8528080	-1	22842	2792841	4085237.690501	2.087536	2.087536	1	0.994948	15.000000
11	9907448	-1	24363	2792841	3996129.717610	2.479261	2.479261	1	0.994948	17.000000
12	10169736	-1	25816	2792841	3993513.353194	2.546564	2.546564	1	0.994948	19.000000
13	10329992	-1	27025	2792841	3701704.280375	2.790604	2.790604	1	0.994948	21.000000
14	11541016	-1	27027	2792841	3882092.398011	2.972885	2.972885	1	0.994948	23.000000
15	9361224	-1	27341	2792841	3520880.249391	2.658774	2.658774	1	0.994948	25.000000
16	10539600	-1	26824	2792841	3318556.460564	3.175959	3.175959	1	0.994948	28.000000
17	10075352	-1	27170	2792841	3560816.385169	2.829506	2.829506	1	0.994948	30.000000
18	9039664	-1	27734	2792841	3989744.598339	2.265725	2.265725	1	0.994948	32.000000
19	8681168	-1	27713	2792841	3796538.261609	2.286601	2.286601	1	0.994948	34.000000
20	11906144	-1	27260	2792841	4345560.818661	2.739841	2.739841	1	0.994948	36.000000
21	9304496	-1	27614	2792841	3900900.023309	2.385218	2.385218	1	0.994948	38.000000
22	10496736	-1	26916	2792841	3404695.678080	3.083017	3.083017	1	0.994948	41.000000
23	9446160	-1	26882	2792841	3030367.898305	3.117166	3.117166	1	0.994948	44.000000
24	9751272	-1	26398	2792841	2707678.847689	3.601340	3.601340	1	0.994948	47.000000
25	9160848	-1	26525	2792841	2636954.709661	3.474026	3.474026	1	0.994948	50.000000
26	8811664	-1	26687	2792841	2660070.187679	3.312568	3.312568	1	0.994948	53.000000
27	8405568	-1	26235	2792841	2232662.578168	3.764818	3.764818	1	0.994948	56.000000
28	6050416	-1	26799	1863836	1890703.642626	3.200087	3.200087	1	0.990942	59.000000
29	6129400	-1	26637	1863836	1823022.148759	3.362219	3.362219	1	0.992945	62.000000
