segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1108184	-1	4171	353343	457509.311341	2.422211	2.422211	3	-0.242221	829.000000
2	1493368	-1	8342	353343	610195.254691	2.447361	2.447361	3	0.603451	831.000000
3	1500104	-1	10859	353343	907406.141145	1.653178	1.653178	3	0.848187	832.000000
4	1553328	-1	13854	582873	1320696.632714	1.176143	1.176143	3	0.848187	833.000000
5	2018216	-1	16128	582873	1063711.966463	1.897333	1.897333	3	0.906758	834.000000
6	2535864	-1	17853	582873	1036686.429805	2.446124	2.446124	3	0.906758	836.000000
7	2641408	-1	20334	582873	1563641.605914	1.689267	1.689267	3	0.906758	837.000000
8	4148864	-1	21841	976850	1556996.245380	2.664659	2.664659	3	0.906758	839.000000
9	4192232	-1	22706	976850	1268207.604133	3.305635	3.305635	3	0.944072	842.000000
10	4407016	-1	20440	976850	684570.507300	6.437636	6.437636	3	0.944072	848.000000
11	4142904	-1	19406	976850	796058.685500	5.204270	5.204270	3	0.944072	853.000000
12	2612552	-1	21239	976850	1117407.638865	2.338047	2.338047	3	0.944072	855.000000
13	4209536	-1	23136	976850	1850904.724344	2.274313	2.274313	3	0.944072	857.000000
14	2125256	-1	26211	976850	1939576.883377	1.095732	1.095732	3	0.944072	858.000000
15	3030824	-1	28439	976850	1941916.215139	1.560739	1.560739	3	0.944072	859.000000
16	3699680	-1	28021	976850	1870399.376040	1.978016	1.978016	3	0.944072	860.000000
17	3983888	-1	27972	976850	1964748.690178	2.027683	2.027683	3	0.944072	862.000000
18	7404352	-1	26452	1885177	2087065.954146	3.547733	3.547733	3	0.944072	865.000000
19	7339184	-1	26337	1885177	2003679.944566	3.662852	3.662852	3	0.972989	868.000000
20	7309016	-1	25654	1885177	1682057.695026	4.345283	4.345283	3	0.972989	872.000000
21	8045880	-1	25097	1885177	1701679.930451	4.728198	4.728198	3	0.972989	876.000000
22	4124272	-1	27419	976850	2230493.755059	1.849040	1.849040	3	0.915154	877.000000
23	7742056	-1	25890	1885177	1884155.710400	4.109032	4.109032	3	0.944072	881.000000
24	4202800	-1	27595	976850	1748053.289006	2.404275	2.404275	3	0.915154	883.000000
25	4179000	-1	27713	976850	1827821.974806	2.286328	2.286328	3	0.944072	885.000000
26	4031880	-1	27784	976850	1819591.792827	2.215816	2.215816	3	0.944072	887.000000
27	7846864	-1	26408	1885177	2184554.100789	3.591975	3.591975	3	0.944072	890.000000
28	4353808	-1	27823	976850	2000410.256348	2.176458	2.176458	3	0.915154	892.000000
29	8891632	-1	26409	1885177	2476672.046062	3.590153	3.590153	3	0.944072	895.000000
30	7512480	-1	26883	1885177	2410506.356950	3.116557	3.116557	3	0.972989	898.000000
31	7644752	-1	27251	1885177	2781160.175017	2.748764	2.748764	3	0.972989	900.000000
32	8097888	-1	26728	1885177	2475036.122450	3.271826	3.271826	3	0.972989	903.000000
33	8575720	-1	25974	1885177	2130542.292200	4.025135	4.025135	3	0.972989	907.000000
34	7972272	-1	27362	1885177	3023213.695456	2.637019	2.637019	3	0.972989	909.000000
35	7880552	-1	27216	1885177	2831484.271287	2.783188	2.783188	3	0.972989	911.000000
36	8194976	-1	26500	1885177	2341498.241473	3.499886	3.499886	3	0.972989	914.000000
37	7343408	-1	25479	1885177	1624524.005561	4.520344	4.520344	3	0.972989	918.000000
38	8456168	-1	26748	1885177	2913824.973268	2.902085	2.902085	3	0.972989	920.000000
39	8194856	-1	26329	1885177	2232702.704874	3.670375	3.670375	3	0.972989	923.000000
40	6829320	-1	26887	1885177	2194249.699335	3.112371	3.112371	3	0.972989	926.000000
41	8259064	-1	27723	1885177	3627332.822621	2.276897	2.276897	3	0.972989	928.000000
42	8028904	-1	27769	1885177	3600384.577954	2.230013	2.230013	3	0.972989	930.000000
43	9160904	-1	26967	2687042	3020603.596726	3.032806	3.032806	3	0.972989	933.000000
44	10431408	-1	27385	2687042	3989195.127137	2.614915	2.614915	3	0.982696	935.000000
45	10302656	-1	27447	2687042	4036745.421710	2.552218	2.552218	3	0.982696	937.000000
46	8742128	-1	27517	2687042	3521591.485962	2.482437	2.482437	3	0.982696	939.000000
47	10815048	-1	26256	2687042	2889379.265841	3.743035	3.743035	3	0.982696	942.000000
48	9081632	-1	27166	2687042	3204945.281280	2.833631	2.833631	3	0.982696	944.000000
49	10824992	-1	26962	2687042	3564028.252099	3.037291	3.037291	3	0.982696	947.000000
50	10483256	-1	26539	2687042	3029147.110104	3.460795	3.460795	3	0.982696	950.000000
51	12167768	-1	26453	2687042	3430723.715128	3.546706	3.546706	3	0.982696	953.000000
52	9261024	-1	27681	2687042	3994208.525665	2.318613	2.318613	3	0.982696	955.000000
53	10213656	-1	26840	2687042	3232255.272246	3.159916	3.159916	3	0.982696	958.000000
54	8935424	-1	26739	2687042	2740689.471527	3.260283	3.260283	3	0.982696	961.000000
55	10140936	-1	25999	2687042	2534668.371740	4.000893	4.000893	3	0.982696	965.000000
56	10689528	-1	27299	2687042	3958951.950045	2.700090	2.700090	3	0.982696	967.000000
57	11006560	-1	26832	2687042	3474698.009509	3.167631	3.167631	3	0.982696	970.000000
58	10607648	-1	26763	2687042	3277159.219939	3.236842	3.236842	3	0.982696	973.000000
59	9398064	-1	27465	2687042	3707782.309727	2.534686	2.534686	3	0.982696	975.000000
60	9877368	-1	27490	2687042	3935739.692819	2.509660	2.509660	3	0.982696	977.000000
61	10767184	-1	27472	2687042	4260345.066750	2.527303	2.527303	3	0.982696	979.000000
62	10658744	-1	27535	2687042	4324880.326761	2.464518	2.464518	3	0.982696	981.000000
63	10507920	-1	27450	2687042	4122284.104098	2.549053	2.549053	3	0.982696	983.000000
64	10748712	-1	27391	2687042	4120874.556392	2.608357	2.608357	3	0.982696	985.000000
65	10340824	-1	27431	2687042	4026078.371474	2.568461	2.568461	3	0.982696	987.000000
66	9773480	-1	27753	2687042	4351478.288240	2.246014	2.246014	3	0.982696	989.000000
67	10537800	-1	27173	2687042	3728426.673404	2.826340	2.826340	3	0.982696	991.000000
68	9346536	-1	27073	2687042	3193764.607094	2.926495	2.926495	3	0.982696	993.000000
69	10870728	-1	27108	2687042	3758968.013688	2.891945	2.891945	3	0.982696	995.000000
70	10938744	-1	26872	2687042	3497756.302873	3.127360	3.127360	3	0.982696	998.000000
71	11824424	-1	26973	2687042	3907224.357188	3.026298	3.026298	3	0.982696	1001.000000
72	12570496	-1	26305	2687042	3402884.644634	3.694071	3.694071	3	0.982696	1004.000000
73	12185512	-1	26189	2687042	3197591.673275	3.810841	3.810841	3	0.982696	1007.000000
