segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1078496	-1	4167	338304	3022601.398600	0.356811	0.356811	1	-0.035681	0.000000
2	11343896	-1	8334	2618238	2158641.243014	5.255109	5.255109	1	0.448294	5.000000
3	6670064	-1	9865	1907890	2530985.700661	2.635362	2.635362	1	0.990942	7.000000
4	6675520	-1	12055	1907890	3376547.250371	1.977025	1.977025	1	0.992945	8.000000
5	9923152	-1	13208	2618238	3291979.671231	3.014342	3.014342	1	0.992945	11.000000
6	6203192	-1	15680	2618238	3661208.210881	1.694302	1.694302	1	0.994948	12.000000
7	7543000	-1	17877	2618238	3828072.879288	1.970443	1.970443	1	0.994948	13.000000
8	3734328	-1	20884	2618238	3219533.151563	1.159897	1.159897	1	0.994948	14.000000
9	8191600	-1	22658	2618238	3423257.336646	2.392926	2.392926	1	0.994948	16.000000
10	5365288	-1	25486	2618238	4007010.912301	1.338975	1.338975	1	0.994948	17.000000
11	4853408	-1	28213	2618238	3370112.017350	1.440133	1.440133	1	0.994948	18.000000
12	7261064	-1	28059	2618238	3741843.493567	1.940504	1.940504	1	0.994948	19.000000
13	68480	-1	29983	2618238	4170219.607840	0.016421	0.016421	1	0.994948	19.000000
14	2552376	-1	29387	2618238	4170219.607840	0.612048	0.612048	1	0.994948	19.000000
15	3110464	-1	29254	2618238	4170219.607840	0.745875	0.745875	1	0.994948	19.000000
16	1936304	-1	29535	2618238	4170219.607840	0.464317	0.464317	1	0.994948	19.000000
17	973208	-1	29766	2618238	4170219.607840	0.233371	0.233371	1	0.994948	19.000000
18	2013752	-1	29517	2618238	4170219.607840	0.482889	0.482889	1	0.994948	19.000000
19	3515968	-1	29156	2618238	4170219.607840	0.843113	0.843113	1	0.994948	19.000000
20	3333520	-1	29200	2618238	4170219.607840	0.799363	0.799363	1	0.994948	19.000000
21	1715432	-1	29588	2618238	4170219.607840	0.411353	0.411353	1	0.994948	19.000000
22	1103088	-1	29735	2618238	4170219.607840	0.264516	0.264516	1	0.994948	19.000000
23	7082608	-1	28134	2618238	3797125.517712	1.865255	1.865255	1	0.994948	20.000000
24	9734128	-1	27058	2618238	3309048.678929	2.941670	2.941670	1	0.994948	22.000000
25	9740792	-1	27153	2618238	3422285.170304	2.846283	2.846283	1	0.994948	24.000000
26	10349256	-1	26410	2618238	2883298.820549	3.589380	3.589380	1	0.994948	27.000000
27	9464536	-1	26793	2618238	2951698.831847	3.206471	3.206471	1	0.994948	30.000000
28	9060464	-1	27208	2618238	3245804.610968	2.791439	2.791439	1	0.994948	32.000000
29	8760728	-1	27348	2618238	3303514.113051	2.651942	2.651942	1	0.994948	34.000000
30	7904136	-1	27566	2618238	3248679.132697	2.433031	2.433031	1	0.994948	36.000000
31	7729672	-1	27927	2618238	3729861.320283	2.072375	2.072375	1	0.994948	38.000000
32	8748712	-1	27410	2618238	3377920.772640	2.589970	2.589970	1	0.994948	40.000000
33	8777768	-1	27733	2618238	3872244.254070	2.266843	2.266843	1	0.994948	42.000000
34	8503600	-1	27555	2618238	3478072.563937	2.444917	2.444917	1	0.994948	44.000000
35	8877880	-1	27651	2618238	3779567.502139	2.348914	2.348914	1	0.994948	46.000000
36	9933136	-1	26750	2618238	3056649.991399	3.249681	3.249681	1	0.994948	49.000000
37	9883760	-1	27153	2618238	3471828.463239	2.846846	2.846846	1	0.994948	51.000000
38	8661264	-1	26967	2618238	2856520.751869	3.032103	3.032103	1	0.994948	54.000000
39	8305808	-1	27006	2618238	2774350.155296	2.993785	2.993785	1	0.994948	56.000000
40	8607232	-1	27097	2618238	2965895.398885	2.902069	2.902069	1	0.994948	58.000000
41	8897216	-1	27533	2618238	3607503.997874	2.466308	2.466308	1	0.994948	60.000000
42	8573800	-1	27328	2618238	3209121.980848	2.671697	2.671697	1	0.994948	62.000000
43	8463920	-1	27578	2618238	3495165.548126	2.421608	2.421608	1	0.994948	64.000000
44	8640168	-1	27889	2618238	4093540.498209	2.110683	2.110683	1	0.994948	66.000000
45	8962216	-1	27642	2618238	3802217.224201	2.357103	2.357103	1	0.994948	68.000000
46	8358120	-1	27623	2618238	3516748.031033	2.376662	2.376662	1	0.994948	70.000000
47	8284712	-1	27651	2618238	3528015.192801	2.348264	2.348264	1	0.994948	72.000000
48	9033488	-1	27524	2618238	3649837.262139	2.475039	2.475039	1	0.994948	74.000000
49	8266208	-1	27876	2618238	3892744.305825	2.123491	2.123491	1	0.994948	76.000000
50	9435848	-1	27601	2618238	3933697.860726	2.398722	2.398722	1	0.994948	78.000000
51	9474408	-1	27322	2618238	3538821.119658	2.677278	2.677278	1	0.994948	80.000000
52	9014216	-1	27143	2618238	3155188.076585	2.856950	2.856950	1	0.994948	82.000000
53	9041824	-1	27378	2618238	3449048.050650	2.621542	2.621542	1	0.994948	84.000000
54	8349328	-1	27953	2618238	4079825.609034	2.046491	2.046491	1	0.994948	86.000000
55	7488072	-1	27754	2618238	3335437.604224	2.245004	2.245004	1	0.994948	88.000000
56	8953048	-1	27719	2618238	3926303.703380	2.280274	2.280274	1	0.994948	90.000000
57	11961600	-1	25955	2618238	2957300.204726	4.044770	4.044770	1	0.994948	94.000000
58	9835496	-1	26305	2618238	2662442.557577	3.694163	3.694163	1	0.994948	97.000000
59	9357688	-1	27338	2618238	3516500.196686	2.661080	2.661080	1	0.994948	99.000000
60	8199496	-1	27772	2618238	3680954.208383	2.227546	2.227546	1	0.994948	101.000000
61	7985576	-1	27520	2618238	3221111.977938	2.479136	2.479136	1	0.994948	103.000000
62	9036344	-1	27586	2618238	3744336.130179	2.413337	2.413337	1	0.994948	105.000000
63	8350392	-1	27245	2618238	3031259.339725	2.754760	2.754760	1	0.994948	107.000000
64	8389600	-1	27593	2618238	3486087.975518	2.406594	2.406594	1	0.994948	109.000000
65	8222200	-1	26681	2618238	2478053.923049	3.318007	3.318007	1	0.994948	112.000000
66	9509584	-1	27028	2618238	3200395.514307	2.971378	2.971378	1	0.994948	114.000000
67	8452944	-1	27742	2618238	3744663.535129	2.257331	2.257331	1	0.994948	116.000000
