segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1304992	-1	4171	321054	2975288.711290	0.438610	0.438610	1	-0.043861	0.000000
2	9741056	-1	8342	2565293	1961438.935796	4.966281	4.966281	1	0.477177	4.000000
3	7634416	-1	6891	1771903	1358004.697449	5.621789	5.621789	1	0.990942	9.000000
4	5907648	-1	8258	1771903	2107272.523204	2.803457	2.803457	1	0.992945	11.000000
5	891704	-1	12006	1771903	2106347.434740	0.423341	0.423341	1	0.992945	11.000000
6	4000344	-1	14446	1771903	2310846.107033	1.731117	1.731117	1	0.992945	12.000000
7	7663632	-1	14914	1771903	2069779.324782	3.702632	3.702632	1	0.992945	15.000000
8	6377968	-1	15136	1771903	1615207.728406	3.948698	3.948698	1	0.992945	18.000000
9	6175328	-1	15765	1771903	1743294.353013	3.542332	3.542332	1	0.992945	21.000000
10	5758112	-1	17473	1771903	2337364.160038	2.463507	2.463507	1	0.992945	23.000000
11	5955608	-1	18670	1771903	2002812.433596	2.973622	2.973622	1	0.992945	25.000000
12	6694744	-1	19637	1771903	2089463.489646	3.204049	3.204049	1	0.992945	28.000000
13	6606656	-1	20812	1771903	2205245.655916	2.995882	2.995882	1	0.992945	30.000000
14	7160608	-1	21049	1771903	1820136.993664	3.934104	3.934104	1	0.992945	33.000000
15	7256456	-1	21872	1771903	2167114.279981	3.348442	3.348442	1	0.992945	36.000000
16	7842176	-1	20847	1771903	1509445.920788	5.195400	5.195400	1	0.992945	41.000000
17	6694600	-1	21554	1771903	1932559.806776	3.464110	3.464110	1	0.992945	44.000000
18	6461952	-1	22949	1771903	2327789.309288	2.776004	2.776004	1	0.992945	46.000000
19	6740728	-1	23832	1771903	2050042.601219	3.288092	3.288092	1	0.992945	49.000000
20	6485416	-1	24609	1771903	1911141.926375	3.393477	3.393477	1	0.992945	52.000000
21	6959368	-1	25283	1771903	1989606.814074	3.497861	3.497861	1	0.992945	55.000000
22	6821920	-1	26652	1771903	2435397.572828	2.801153	2.801153	1	0.992945	57.000000
23	6705040	-1	26092	1771903	1715808.524226	3.907802	3.907802	1	0.992945	60.000000
24	6679744	-1	26140	1771903	1730659.378023	3.859653	3.859653	1	0.992945	63.000000
25	6709656	-1	27343	1771903	2526133.998556	2.656097	2.656097	1	0.992945	65.000000
26	6888536	-1	27538	1771903	2798660.362184	2.461369	2.461369	1	0.992945	67.000000
27	6672768	-1	27964	1771903	3278272.095087	2.035453	2.035453	1	0.992945	69.000000
28	6536976	-1	27129	1771903	2277683.298687	2.870011	2.870011	1	0.992945	71.000000
29	7463880	-1	25676	1771903	1726446.820107	4.323261	4.323261	1	0.992945	75.000000
30	6755264	-1	26755	1771903	2184693.097659	3.092088	3.092088	1	0.992945	78.000000
31	8244832	-1	25386	1771903	1787133.194647	4.613440	4.613440	1	0.992945	82.000000
32	7753304	-1	25469	1771903	1896572.634497	4.088061	4.088061	1	0.992945	86.000000
33	5831056	-1	26741	1771903	2011074.082502	2.899473	2.899473	1	0.992945	88.000000
34	7645184	-1	25799	1771903	1820118.645967	4.200377	4.200377	1	0.992945	92.000000
35	7030320	-1	25351	1771903	1521910.164760	4.619405	4.619405	1	0.992945	96.000000
36	7625560	-1	25136	1771903	1738647.326171	4.385915	4.385915	1	0.992945	100.000000
37	7793856	-1	24833	1771903	1742256.613132	4.473426	4.473426	1	0.992945	104.000000
38	3482464	-1	27101	889918	1830010.084700	1.902975	1.902975	1	0.984123	105.000000
39	3853160	-1	28018	889918	1944892.340152	1.981169	1.981169	1	0.988534	106.000000
40	3359072	-1	28460	889918	2181538.853839	1.539772	1.539772	1	0.988534	107.000000
41	7392032	-1	26498	1771903	2111125.124783	3.501466	3.501466	1	0.988534	110.000000
42	6297112	-1	27272	1771903	2308934.425069	2.727281	2.727281	1	0.992945	112.000000
43	6223880	-1	27507	1771903	2496847.512519	2.492695	2.492695	1	0.992945	114.000000
44	6466040	-1	27385	1771903	2472817.844799	2.614847	2.614847	1	0.992945	116.000000
45	6969024	-1	27305	1771903	2586265.673077	2.694628	2.694628	1	0.992945	118.000000
