segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1304992	-1	4171	321054	2853530.469530	0.457325	0.457325	1	-0.045733	1403.000000
2	9741056	-1	8342	2565293	2373533.851134	4.104031	4.104031	1	0.563402	1407.000000
3	10776504	-1	7837	2565293	2305119.813506	4.675030	4.675030	1	0.994948	1411.000000
4	5907648	-1	9486	1771903	2341725.632062	2.522775	2.522775	1	0.990942	1413.000000
5	891704	-1	13296	1771903	2471531.281030	0.360790	0.360790	1	0.992945	1413.000000
6	4000344	-1	15418	1771903	1952778.351765	2.048540	2.048540	1	0.992945	1415.000000
7	7663632	-1	16269	1771903	2308131.035233	3.320276	3.320276	1	0.992945	1418.000000
8	6377968	-1	17225	1771903	1983616.252136	3.215324	3.215324	1	0.992945	1421.000000
9	6175328	-1	18712	1771903	2300837.492844	2.683948	2.683948	1	0.992945	1423.000000
10	5758112	-1	20425	1771903	2342790.668838	2.457800	2.457800	1	0.992945	1425.000000
11	5955608	-1	22283	1771903	2574309.383394	2.313478	2.313478	1	0.992945	1427.000000
12	6694744	-1	23550	1771903	2305793.771488	2.903444	2.903444	1	0.992945	1429.000000
13	6606656	-1	24680	1771903	2172165.967420	3.041506	3.041506	1	0.992945	1432.000000
14	7160608	-1	25699	1771903	2272252.765705	3.151325	3.151325	1	0.992945	1435.000000
15	7256456	-1	26848	1771903	2401079.997411	3.022163	3.022163	1	0.992945	1438.000000
16	7842176	-1	26748	1771903	2411507.580233	3.251981	3.251981	1	0.992945	1441.000000
17	7842176	-1	26667	1771903	2353163.098089	3.332610	3.332610	1	0.992945	1444.000000
18	6461952	-1	27249	1771903	2349052.502481	2.750876	2.750876	1	0.992945	1446.000000
19	6740728	-1	27098	1771903	2322818.451406	2.901961	2.901961	1	0.992945	1448.000000
20	6485416	-1	27432	1771903	2525798.419087	2.567670	2.567670	1	0.992945	1450.000000
21	6959368	-1	26770	1771903	2154705.108229	3.229847	3.229847	1	0.992945	1453.000000
22	6821920	-1	26946	1771903	2234265.211013	3.053317	3.053317	1	0.992945	1456.000000
23	6705040	-1	26084	1771903	1712540.429477	3.915259	3.915259	1	0.992945	1459.000000
24	6679744	-1	26209	1771903	1762028.764963	3.790939	3.790939	1	0.992945	1462.000000
25	6709656	-1	26976	1771903	2219314.595063	3.023301	3.023301	1	0.992945	1465.000000
26	6888536	-1	27377	1771903	2626265.651226	2.622940	2.622940	1	0.992945	1467.000000
27	6672768	-1	27453	1771903	2620034.731945	2.546824	2.546824	1	0.992945	1469.000000
28	6536976	-1	27317	1771903	2437172.241182	2.682197	2.682197	1	0.992945	1471.000000
29	7463880	-1	27012	1771903	2498604.510788	2.987219	2.987219	1	0.992945	1473.000000
30	6755264	-1	27110	1771903	2338182.596592	2.889109	2.889109	1	0.992945	1475.000000
31	8244832	-1	26522	1771903	2370882.058482	3.477538	3.477538	1	0.992945	1478.000000
32	7753304	-1	27030	1771903	2611143.457802	2.969314	2.969314	1	0.992945	1480.000000
33	5831056	-1	27651	1771903	2482918.427051	2.348469	2.348469	1	0.992945	1482.000000
34	7645184	-1	26700	1771903	2317366.425150	3.299083	3.299083	1	0.992945	1485.000000
35	7030320	-1	26745	1771903	2160358.125394	3.254238	3.254238	1	0.992945	1488.000000
36	7625560	-1	25954	1771903	1885068.024141	4.045244	4.045244	1	0.992945	1492.000000
37	7793856	-1	26539	1771903	2252010.918644	3.460843	3.460843	1	0.992945	1495.000000
38	6929136	-1	27108	1771903	2396316.976645	2.891577	2.891577	1	0.992945	1497.000000
39	7477032	-1	26316	1771903	2029991.918363	3.683282	3.683282	1	0.992945	1500.000000
40	6519200	-1	26644	1771903	1942724.397808	3.355700	3.355700	1	0.992945	1503.000000
41	7392032	-1	26471	1771903	2095106.045900	3.528238	3.528238	1	0.992945	1506.000000
42	6297112	-1	26934	1771903	2054270.581653	3.065376	3.065376	1	0.992945	1509.000000
43	6223880	-1	26823	1771903	1959614.276804	3.176074	3.176074	1	0.992945	1512.000000
44	6466040	-1	26780	1771903	2008584.520971	3.219202	3.219202	1	0.992945	1515.000000
45	6969024	-1	24953	1771903	1381076.384737	5.046082	5.046082	1	0.992945	1520.000000
46	7221760	-1	25381	1771903	1928948.933185	3.743883	3.743883	1	0.992945	1523.000000
47	5869744	-1	26781	1771903	2118471.501475	2.770745	2.770745	1	0.992945	1525.000000
48	6322224	-1	26967	1771903	2084999.904919	3.032242	3.032242	1	0.992945	1528.000000
49	6433528	-1	26916	1771903	2086530.130611	3.083362	3.083362	1	0.992945	1531.000000
50	6744448	-1	26668	1771903	2024645.779745	3.331174	3.331174	1	0.992945	1534.000000
51	6860832	-1	26530	1771903	1977686.422594	3.469120	3.469120	1	0.992945	1537.000000
52	6982176	-1	26325	1771903	1900023.993791	3.674783	3.674783	1	0.992945	1540.000000
53	6167896	-1	25976	1771903	1533141.508525	4.023044	4.023044	1	0.992945	1544.000000
54	6685160	-1	26122	1771903	1724164.944110	3.877332	3.877332	1	0.992945	1547.000000
55	6406768	-1	26545	1771903	1854548.936480	3.454623	3.454623	1	0.992945	1550.000000
56	6674592	-1	26278	1771903	1793707.676718	3.721115	3.721115	1	0.992945	1553.000000
57	3664880	-1	27849	889918	1704571.341173	2.150030	2.150030	1	0.984123	1555.000000
58	3555200	-1	27083	889918	1218882.934705	2.916769	2.916769	1	0.988534	1557.000000
59	3360512	-1	26603	889918	989509.053380	3.396141	3.396141	1	0.988534	1560.000000
60	3773552	-1	26348	889918	1033421.470737	3.651513	3.651513	1	0.988534	1563.000000
61	3001024	-1	27796	889918	1362197.450538	2.203076	2.203076	1	0.988534	1565.000000
62	3355928	-1	26770	889918	1039087.216097	3.229688	3.229688	1	0.988534	1568.000000
63	3945880	-1	25739	889918	926142.500496	4.260554	4.260554	1	0.988534	1572.000000
64	3686888	-1	25481	889918	832404.315414	4.429203	4.429203	1	0.988534	1576.000000
65	3526936	-1	24560	889918	692654.505372	5.091912	5.091912	1	0.988534	1581.000000
66	3241536	-1	23779	889918	654668.071689	4.951419	4.951419	1	0.988534	1585.000000
67	2400584	-1	26777	537678	2045869.457698	1.173381	1.173381	1	0.978664	1586.000000
68	2318256	-1	28637	537678	1700882.447981	1.362972	1.362972	1	0.983599	1587.000000
69	4186944	-1	27733	889918	1847152.613283	2.266702	2.266702	1	0.983599	1589.000000
70	3542824	-1	27885	889918	1675438.408479	2.114565	2.114565	1	0.988534	1591.000000
71	3262872	-1	28166	889918	1779531.009828	1.833557	1.833557	1	0.988534	1592.000000
72	6485744	-1	26353	1771903	1778573.397579	3.646599	3.646599	1	0.988534	1595.000000
73	3481624	-1	27818	889918	1596237.263076	2.181144	2.181144	1	0.984123	1597.000000
74	3237432	-1	27893	889918	1537208.531402	2.106046	2.106046	1	0.988534	1599.000000
75	3950064	-1	27747	889918	1753258.149133	2.252985	2.252985	1	0.988534	1601.000000
76	3115488	-1	27871	889918	1463665.120975	2.128552	2.128552	1	0.988534	1603.000000
77	3434520	-1	26720	889918	1047317.811875	3.279348	3.279348	1	0.988534	1606.000000
78	4050136	-1	20761	889918	438403.396202	9.238377	9.238377	1	0.988534	1615.000000
79	3832648	-1	17386	889918	507868.907731	7.546530	7.546530	1	0.988534	1622.000000
80	2106056	-1	16560	537678	421520.241672	4.996334	4.996334	1	0.978664	1626.000000
81	2189040	-1	15662	537678	431849.890305	5.068984	5.068984	1	0.983599	1631.000000
82	1274160	-1	16889	321054	432821.159197	2.943849	2.943849	1	0.964012	1633.000000
83	1458272	-1	18227	321054	514684.632635	2.833331	2.833331	1	0.973805	1635.000000
84	1333064	-1	20317	321054	640645.625560	2.080813	2.080813	1	0.973805	1637.000000
85	1203808	-1	22541	321054	618181.977355	1.947336	1.947336	1	0.973805	1638.000000
86	1301296	-1	24623	321054	623061.615820	2.088551	2.088551	1	0.973805	1640.000000
87	1970480	-1	24774	537678	490132.238173	4.020303	4.020303	1	0.973805	1644.000000
88	2060376	-1	24999	537678	522107.241732	3.946270	3.946270	1	0.983599	1647.000000
89	2382448	-1	24737	537678	537495.457633	4.432499	4.432499	1	0.983599	1651.000000
90	2258968	-1	26229	537678	843138.238095	2.679238	2.679238	1	0.983599	1653.000000
91	2126728	-1	28437	537678	1361116.724348	1.562488	1.562488	1	0.983599	1654.000000
92	2146000	-1	28661	537678	1602874.334191	1.338845	1.338845	1	0.983599	1655.000000
93	2066840	-1	28996	537678	2059697.880521	1.003468	1.003468	1	0.983599	1656.000000
94	3629696	-1	28069	889918	1880531.543061	1.930144	1.930144	1	0.983599	1657.000000
95	4089896	-1	27581	889918	1691385.820981	2.418074	2.418074	1	0.988534	1659.000000
96	4125360	-1	26581	889918	1206861.662747	3.418254	3.418254	1	0.988534	1662.000000
97	3369752	-1	23485	889918	517245.376214	6.514804	6.514804	1	0.988534	1668.000000
98	1644248	-1	25272	889918	689896.461983	2.383326	2.383326	1	0.988534	1670.000000
99	3914232	-1	24775	889918	838509.163356	4.668085	4.668085	1	0.988534	1674.000000
100	2408888	-1	26634	537678	1041563.709306	2.312761	2.312761	1	0.978664	1676.000000
101	1985808	-1	28439	537678	1272273.623576	1.560834	1.560834	1	0.983599	1677.000000
102	2065744	-1	28479	537678	1358743.632524	1.520334	1.520334	1	0.983599	1678.000000
103	3962968	-1	27037	889918	1337726.942117	2.962464	2.962464	1	0.983599	1680.000000
104	3759128	-1	27283	889918	1383813.122103	2.716500	2.716500	1	0.988534	1682.000000
105	3378184	-1	27777	889918	1520061.832956	2.222399	2.222399	1	0.988534	1684.000000
106	3536592	-1	26846	889918	1121382.980000	3.153777	3.153777	1	0.988534	1687.000000
107	3324984	-1	24104	889918	563939.443505	5.895995	5.895995	1	0.988534	1692.000000
108	3914440	-1	17467	889918	362189.717060	10.807706	10.807706	1	0.988534	1702.000000
109	1983128	-1	19584	537678	965559.094086	2.053865	2.053865	1	0.978664	1704.000000
110	2365640	-1	21009	537678	861579.393491	2.745702	2.745702	1	0.983599	1706.000000
111	2539072	-1	22863	537678	1095740.596850	2.317220	2.317220	1	0.983599	1708.000000
112	2385952	-1	23553	537678	685508.773111	3.480556	3.480556	1	0.983599	1711.000000
113	2380536	-1	15836	537678	200240.219331	11.888401	11.888401	1	0.983599	1722.000000
114	1358352	-1	18623	321054	981758.900533	1.383590	1.383590	1	0.964012	1723.000000
115	1422424	-1	21583	321054	1173833.513691	1.211777	1.211777	1	0.973805	1724.000000
116	2186360	-1	23980	537678	1232806.484658	1.773482	1.773482	1	0.973805	1725.000000
117	2300336	-1	26330	537678	1263125.654854	1.821146	1.821146	1	0.983599	1726.000000
118	2669464	-1	27804	537678	1215933.622920	2.195403	2.195403	1	0.983599	1728.000000
119	3873800	-1	27407	889918	1494301.102723	2.592382	2.592382	1	0.983599	1730.000000
120	3937304	-1	27387	889918	1507295.908553	2.612164	2.612164	1	0.988534	1732.000000
121	3700224	-1	27396	889918	1421148.245038	2.603686	2.603686	1	0.988534	1734.000000
122	3973408	-1	26367	889918	1093981.380899	3.632062	3.632062	1	0.988534	1737.000000
123	3802112	-1	26107	889918	976768.006909	3.892544	3.892544	1	0.988534	1740.000000
124	3698424	-1	26234	889918	982225.996421	3.765349	3.765349	1	0.988534	1743.000000
125	3825464	-1	27123	889918	1329671.939215	2.876998	2.876998	1	0.988534	1745.000000
126	3435856	-1	27348	889918	1295591.975630	2.651958	2.651958	1	0.988534	1747.000000
127	3112496	-1	27569	889918	1280729.707548	2.430252	2.430252	1	0.988534	1749.000000
128	2262944	-1	28440	889918	1450745.933885	1.559849	1.559849	1	0.988534	1750.000000
129	34072	-1	29975	889918	1366644.202180	0.024931	0.024931	1	0.988534	1750.000000
130	3807960	-1	26668	889918	1142884.072101	3.331886	3.331886	1	0.988534	1753.000000
131	3535424	-1	27218	889918	1271128.580308	2.781327	2.781327	1	0.988534	1755.000000
132	3182824	-1	26480	889918	904337.801096	3.519508	3.519508	1	0.988534	1758.000000
133	4054784	-1	26060	889918	1029167.660254	3.939867	3.939867	1	0.988534	1761.000000
134	3306032	-1	27298	889918	1223756.077386	2.701545	2.701545	1	0.988534	1763.000000
135	3991472	-1	25522	889918	891476.437574	4.477372	4.477372	1	0.988534	1767.000000
136	4022696	-1	26065	889918	1108840.691888	3.627839	3.627839	1	0.988534	1770.000000
137	3167384	-1	27884	889918	1497425.896071	2.115219	2.115219	1	0.988534	1772.000000
138	3518384	-1	27557	889918	1440635.411272	2.442245	2.442245	1	0.988534	1774.000000
139	3512344	-1	26839	889918	1111294.098253	3.160589	3.160589	1	0.988534	1777.000000
140	3443192	-1	23386	889918	520600.674498	6.613883	6.613883	1	0.988534	1783.000000
141	3914320	-1	19093	889918	462480.491927	8.463752	8.463752	1	0.988534	1791.000000
142	2473840	-1	15812	537678	331973.280185	7.451925	7.451925	1	0.978664	1798.000000
143	2323848	-1	13570	537678	362363.978701	6.413022	6.413022	1	0.983599	1804.000000
