segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1169968	-1	4171	349012	369125.137922	3.169570	3.169570	5	-0.316957	3.000000
2	1526400	-1	8342	349012	1403187.342530	1.087809	1.087809	5	0.825292	4.000000
3	2357904	-1	10761	578717	1346392.447251	1.751275	1.751275	5	0.934073	5.000000
4	1274536	-1	13437	578717	852592.837801	1.494894	1.494894	5	0.956328	6.000000
5	2540640	-1	15109	578717	1016560.294935	2.499252	2.499252	5	0.956328	8.000000
6	2427992	-1	16557	578717	891489.961517	2.723521	2.723521	5	0.956328	10.000000
7	3972032	-1	16894	941949	1036233.202810	3.833145	3.833145	5	0.956328	13.000000
8	2597936	-1	19239	941949	1422696.243600	1.826065	1.826065	5	0.969475	14.000000
9	3490280	-1	19519	941949	896992.529254	3.891091	3.891091	5	0.969475	17.000000
10	4066136	-1	17102	941949	617158.520974	6.588479	6.588479	5	0.969475	23.000000
11	2411288	-1	16471	578717	502126.098583	4.802156	4.802156	5	0.943182	27.000000
12	2481320	-1	11633	578717	275439.322328	9.008590	9.008590	5	0.956328	36.000000
13	1482216	-1	14323	349012	1000783.640642	1.481055	1.481055	5	0.911818	37.000000
14	1217344	-1	17393	349012	1105775.400920	1.100896	1.100896	5	0.934073	38.000000
15	1627488	-1	20067	349012	1087065.729456	1.497139	1.497139	5	0.934073	39.000000
16	2597064	-1	21918	578717	1119483.634329	2.319877	2.319877	5	0.934073	41.000000
17	2572968	-1	23389	578717	952858.687865	2.700262	2.700262	5	0.956328	43.000000
18	4087056	-1	21733	941949	701454.175611	5.826547	5.826547	5	0.956328	48.000000
19	3741096	-1	18769	941949	524304.967417	7.135343	7.135343	5	0.969475	55.000000
20	2370728	-1	17038	578717	401656.855717	5.902372	5.902372	5	0.943182	60.000000
21	2566312	-1	17167	578717	635016.840480	4.041329	4.041329	5	0.956328	64.000000
22	2339032	-1	13874	578717	313368.851291	7.464150	7.464150	5	0.956328	71.000000
23	1246688	-1	16087	349012	636534.576468	1.958555	1.958555	5	0.911818	72.000000
24	1505256	-1	18676	349012	951779.921800	1.581517	1.581517	5	0.934073	73.000000
25	1561552	-1	21234	349012	968212.128142	1.612820	1.612820	5	0.934073	74.000000
26	2277152	-1	22634	578717	821849.648591	2.770765	2.770765	5	0.934073	76.000000
27	2371344	-1	23495	578717	716226.033731	3.310888	3.310888	5	0.956328	79.000000
28	2510760	-1	24901	578717	908059.390514	2.764973	2.764973	5	0.956328	81.000000
29	2365136	-1	26348	578717	868478.706379	2.723309	2.723309	5	0.956328	83.000000
30	2668816	-1	26161	578717	695323.214339	3.838238	3.838238	5	0.956328	86.000000
31	2326848	-1	27179	578717	824965.231611	2.820541	2.820541	5	0.956328	88.000000
32	965280	-1	28856	578717	844488.231458	1.143035	1.143035	5	0.956328	89.000000
33	2266640	-1	26957	578717	744940.068868	3.042715	3.042715	5	0.956328	92.000000
34	2569432	-1	27142	578717	899161.975409	2.857585	2.857585	5	0.956328	94.000000
35	2501048	-1	25632	578717	572668.478738	4.367358	4.367358	5	0.956328	98.000000
36	2613208	-1	26775	578717	862831.572460	3.028642	3.028642	5	0.956328	101.000000
37	2494896	-1	26444	578717	701745.647689	3.555271	3.555271	5	0.956328	104.000000
38	2450128	-1	24408	578717	438188.284962	5.591496	5.591496	5	0.956328	109.000000
39	2478192	-1	18778	578717	252853.761270	9.800890	9.800890	5	0.956328	118.000000
40	1436704	-1	18438	349012	318508.673842	4.510722	4.510722	5	0.911818	122.000000
41	1566960	-1	18995	349012	433566.553314	3.614116	3.614116	5	0.934073	125.000000
42	1492672	-1	20594	349012	580211.974493	2.572632	2.572632	5	0.934073	127.000000
43	1176112	-1	22514	349012	522663.035058	2.250230	2.250230	5	0.934073	129.000000
44	1431440	-1	21663	349012	285000.385149	5.022590	5.022590	5	0.934073	134.000000
45	1611368	-1	22408	349012	470389.454794	3.425604	3.425604	5	0.934073	137.000000
