segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1489456	-1	4000	372364	552489.399621	2.695900	2.695900	4	-0.269590	878.000000
2	1249368	-1	8000	372364	607340.545749	2.057113	2.057113	4	0.704316	880.000000
3	1354232	-1	10595	372364	964156.091810	1.404578	1.404578	4	0.910028	881.000000
4	2083096	-1	12277	605918	898599.800049	2.318158	2.318158	4	0.910028	883.000000
5	2083096	-1	14009	605918	918555.469702	2.267796	2.267796	4	0.923099	885.000000
6	1917192	-1	15990	605918	949525.303162	2.019106	2.019106	4	0.923099	887.000000
7	2285600	-1	17533	605918	930177.225364	2.457166	2.457166	4	0.923099	889.000000
8	2306408	-1	19349	605918	1056203.275359	2.183678	2.183678	4	0.923099	891.000000
9	2229384	-1	21484	605918	1195114.281685	1.865415	1.865415	4	0.923099	892.000000
10	3209504	-1	22646	985454	1131034.871390	2.837670	2.837670	4	0.923099	894.000000
11	3407016	-1	23240	985454	1000266.096268	3.406110	3.406110	4	0.935060	897.000000
12	3523840	-1	24368	985454	1226831.940303	2.872309	2.872309	4	0.935060	899.000000
13	3590008	-1	25324	985454	1179375.770661	3.043990	3.043990	4	0.935060	902.000000
14	4007592	-1	26047	985454	1223255.089292	3.276170	3.276170	4	0.935060	905.000000
15	3447672	-1	27179	985454	1222500.899439	2.820180	2.820180	4	0.935060	907.000000
16	3713128	-1	26456	985454	1047903.699696	3.543387	3.543387	4	0.935060	910.000000
17	3434112	-1	26646	985454	1024010.081057	3.353592	3.353592	4	0.935060	913.000000
18	3502824	-1	26281	985454	941880.710894	3.718968	3.718968	4	0.935060	916.000000
19	3203840	-1	27106	985454	1107187.276055	2.893675	2.893675	4	0.935060	918.000000
20	3921552	-1	26311	985454	1063250.266690	3.688268	3.688268	4	0.935060	921.000000
21	3721736	-1	24367	985454	660788.214447	5.632268	5.632268	4	0.935060	926.000000
22	2266528	-1	24351	605918	564282.365671	4.016656	4.016656	4	0.911138	930.000000
23	2149048	-1	21117	605918	297107.872658	7.233225	7.233225	4	0.923099	937.000000
24	1294672	-1	21545	372364	362407.490398	3.572421	3.572421	4	0.896956	940.000000
25	1460864	-1	23819	372364	846208.526228	1.726364	1.726364	4	0.910028	941.000000
26	1359592	-1	26191	372364	835245.568787	1.627775	1.627775	4	0.910028	942.000000
27	1374288	-1	28386	372364	851487.426479	1.613985	1.613985	4	0.910028	943.000000
28	1368360	-1	28431	372364	872569.516905	1.568196	1.568196	4	0.910028	944.000000
29	2292712	-1	26733	605918	701916.104858	3.266362	3.266362	4	0.910028	947.000000
30	2088776	-1	26788	605918	650486.598170	3.211098	3.211098	4	0.923099	950.000000
31	2111728	-1	27176	605918	747829.316650	2.823810	2.823810	4	0.923099	952.000000
32	2504008	-1	26327	605918	681746.489040	3.672931	3.672931	4	0.923099	955.000000
33	2250032	-1	26626	605918	666885.097980	3.373943	3.373943	4	0.923099	958.000000
34	2302904	-1	26611	605918	679718.854458	3.388024	3.388024	4	0.923099	961.000000
35	2482680	-1	27023	605918	833999.355412	2.976837	2.976837	4	0.923099	963.000000
36	1908640	-1	27733	605918	842241.346502	2.266144	2.266144	4	0.923099	965.000000
37	2095008	-1	27853	605918	975822.652254	2.146915	2.146915	4	0.923099	967.000000
38	2269752	-1	27637	605918	960702.053637	2.362597	2.362597	4	0.923099	969.000000
39	2234760	-1	27951	605918	1090972.073868	2.048412	2.048412	4	0.923099	971.000000
40	2410264	-1	27948	605918	1174719.880426	2.051778	2.051778	4	0.923099	973.000000
41	3493160	-1	27124	985454	1214725.504767	2.875678	2.875678	4	0.923099	975.000000
42	3086072	-1	27192	985454	1099314.362219	2.807270	2.807270	4	0.935060	977.000000
43	4091488	-1	26062	985454	1039039.006945	3.937762	3.937762	4	0.935060	980.000000
44	3871232	-1	26530	985454	1115673.456307	3.469861	3.469861	4	0.935060	983.000000
45	4092224	-1	26602	985454	1204431.066535	3.397641	3.397641	4	0.935060	986.000000
46	2902984	-1	27373	985454	1105088.996776	2.626923	2.626923	4	0.935060	988.000000
47	4018816	-1	26381	985454	1110603.073686	3.618589	3.618589	4	0.935060	991.000000
48	3685912	-1	26624	985454	1091885.187627	3.375732	3.375732	4	0.935060	994.000000
49	3552784	-1	26812	985454	1114738.654537	3.187100	3.187100	4	0.935060	997.000000
50	3681728	-1	26678	985454	1108383.989075	3.321708	3.321708	4	0.935060	1000.000000
51	4030736	-1	25749	985454	948229.795029	4.250801	4.250801	4	0.935060	1004.000000
52	3454496	-1	26157	985454	961933.660105	3.591200	3.591200	4	0.935060	1007.000000
53	3714352	-1	26369	985454	1023104.879288	3.630470	3.630470	4	0.935060	1010.000000
54	3136200	-1	26857	985454	998079.739933	3.142234	3.142234	4	0.935060	1013.000000
55	3497432	-1	26025	985454	879875.584869	3.974917	3.974917	4	0.935060	1016.000000
56	2306280	-1	27812	605918	1054426.417234	2.187237	2.187237	4	0.911138	1018.000000
57	1967256	-1	28213	605918	1101062.968514	1.786688	1.786688	4	0.923099	1019.000000
58	3055368	-1	26792	985454	952717.410688	3.207003	3.207003	4	0.923099	1022.000000
59	3535904	-1	25881	985454	858497.743365	4.118711	4.118711	4	0.935060	1026.000000
60	2077432	-1	26270	605918	575266.482701	3.611252	3.611252	4	0.911138	1029.000000
61	1896048	-1	28159	605918	1029987.800232	1.840845	1.840845	4	0.923099	1030.000000
62	2169560	-1	27964	605918	1066064.295073	2.035112	2.035112	4	0.923099	1032.000000
63	2124248	-1	27853	605918	989694.831391	2.146367	2.146367	4	0.923099	1034.000000
64	2203776	-1	27840	605918	1020418.341545	2.159679	2.159679	4	0.923099	1036.000000
65	2316464	-1	27724	605918	1018110.118223	2.275259	2.275259	4	0.923099	1038.000000
66	3512408	-1	26267	985454	940948.372632	3.732838	3.732838	4	0.923099	1041.000000
67	3466576	-1	26339	985454	947088.106135	3.660247	3.660247	4	0.935060	1044.000000
68	2029992	-1	27954	605918	992239.419060	2.045869	2.045869	4	0.911138	1046.000000
69	2398512	-1	27991	605918	1194285.482609	2.008324	2.008324	4	0.923099	1048.000000
70	2803432	-1	27552	985454	1145635.708595	2.447054	2.447054	4	0.923099	1050.000000
71	3781792	-1	26653	985454	1130211.764471	3.346092	3.346092	4	0.935060	1053.000000
72	3830296	-1	26603	985454	1127713.899107	3.396514	3.396514	4	0.935060	1056.000000
73	3414264	-1	27849	985454	1587679.213912	2.150475	2.150475	4	0.935060	1058.000000
74	3435232	-1	26597	985454	1009567.374151	3.402677	3.402677	4	0.935060	1061.000000
75	3269112	-1	25736	985454	766715.143855	4.263790	4.263790	4	0.935060	1065.000000
76	3714152	-1	26958	985454	1337144.033926	2.777675	2.777675	4	0.935060	1067.000000
77	3980880	-1	23659	985454	627823.809511	6.340760	6.340760	4	0.935060	1073.000000
