segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1126072	-1	4171	352635	2443148.851150	0.460910	0.460910	4	-0.046091	0.000000
2	6858840	-1	8342	1825215	2287716.017014	2.998117	2.998117	4	0.610216	2.000000
3	7124336	-1	7897	1825215	1543694.573131	4.615120	4.615120	4	0.952550	6.000000
4	3748088	-1	10325	1825215	2150337.828169	1.743023	1.743023	4	0.952550	7.000000
5	3053568	-1	13165	1825215	2294314.643331	1.330928	1.330928	4	0.952550	8.000000
6	7382592	-1	14336	1825215	2460227.584495	3.000776	3.000776	4	0.952550	11.000000
7	6940992	-1	15298	1825215	2163055.856283	3.208882	3.208882	4	0.952550	14.000000
8	5690768	-1	9697	1825215	582375.553283	9.771646	9.771646	4	0.952550	23.000000
9	3711496	-1	11370	956336	1485821.342838	2.497942	2.497942	4	0.917569	25.000000
10	3814952	-1	12756	956336	1369867.501745	2.784906	2.784906	4	0.935060	27.000000
11	3831184	-1	13821	956336	1233248.693664	3.106579	3.106579	4	0.935060	30.000000
12	3519144	-1	14050	956336	892871.136910	3.941380	3.941380	4	0.935060	33.000000
13	3553176	-1	10616	956336	467203.103123	7.605206	7.605206	4	0.935060	40.000000
14	2338112	-1	13351	576511	1627575.460126	1.436561	1.436561	4	0.911138	41.000000
15	2226296	-1	16575	576511	2351936.633660	0.946580	0.946580	4	0.923099	41.000000
16	4150464	-1	18847	956336	2185735.071528	1.898887	1.898887	4	0.923099	42.000000
17	3596200	-1	21293	956336	2084539.264067	1.725177	1.725177	4	0.935060	43.000000
18	3477816	-1	23794	956336	2083099.188648	1.669539	1.669539	4	0.935060	44.000000
19	8022072	-1	24891	1825215	2609583.925736	3.074081	3.074081	4	0.935060	47.000000
20	7887272	-1	25874	1825215	2473486.686931	3.188726	3.188726	4	0.952550	50.000000
21	7223312	-1	25674	1825215	1669926.660136	4.325526	4.325526	4	0.952550	54.000000
22	7276056	-1	27098	1825215	2648661.422607	2.747069	2.747069	4	0.952550	56.000000
23	6864672	-1	27143	1825215	2403507.530679	2.856106	2.856106	4	0.952550	58.000000
24	7196032	-1	27081	1825215	2465407.455312	2.918800	2.918800	4	0.952550	60.000000
25	7891072	-1	27128	1825215	2747973.365997	2.871597	2.871597	4	0.952550	62.000000
26	8543408	-1	25748	1825215	2009694.298640	4.251098	4.251098	4	0.952550	66.000000
27	8327352	-1	25799	1825215	2020780.581061	4.120859	4.120859	4	0.952550	70.000000
28	8169656	-1	25650	1825215	1891391.945773	4.319388	4.319388	4	0.952550	74.000000
29	6963000	-1	26848	1825215	2341657.265328	2.973535	2.973535	4	0.952550	76.000000
30	7882648	-1	25754	1825215	1856695.764016	4.245525	4.245525	4	0.952550	80.000000
31	7863480	-1	24898	1825215	1564209.978105	5.027126	5.027126	4	0.952550	85.000000
32	8230176	-1	22824	1825215	1317909.445575	6.244872	6.244872	4	0.952550	91.000000
33	4056224	-1	20656	956336	639932.865091	6.338515	6.338515	4	0.917569	97.000000
34	4274976	-1	19944	956336	875481.688080	4.882999	4.882999	4	0.935060	101.000000
35	4407952	-1	18683	956336	811390.614892	5.432589	5.432589	4	0.935060	106.000000
36	2337112	-1	18774	576511	572820.665826	4.080006	4.080006	4	0.911138	110.000000
37	2379744	-1	21592	576511	1759683.581343	1.352370	1.352370	4	0.923099	111.000000
38	2392680	-1	25039	576511	3304543.456540	0.724058	0.724058	4	0.923099	111.000000
39	4181176	-1	27950	956336	3317629.799310	1.260290	1.260290	4	0.923099	112.000000
40	3861816	-1	28817	956336	3266972.945640	1.182078	1.182078	4	0.935060	113.000000
41	3626360	-1	28749	956336	2898777.872514	1.250996	1.250996	4	0.935060	114.000000
42	9993472	-1	26388	2609729	2767045.919443	3.611603	3.611603	4	0.935060	117.000000
43	9157648	-1	25883	2609729	2224837.213942	4.116098	4.116098	4	0.963384	121.000000
44	10264424	-1	24195	2609729	1768289.001219	5.804721	5.804721	4	0.963384	126.000000
45	7764600	-1	26598	1825215	4392109.645429	1.767852	1.767852	4	0.941717	127.000000
46	7491680	-1	28401	1825215	4686420.688266	1.598593	1.598593	4	0.952550	128.000000
47	10357032	-1	24824	2609729	2001306.012785	5.175137	5.175137	4	0.952550	133.000000
48	8289976	-1	21878	1825215	1164745.660604	7.117413	7.117413	4	0.941717	140.000000
