segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1483536	-1	4000	370884	965613.027220	1.536367	1.536367	5	-0.153637	1.000000
2	2085792	-1	8000	607038	848077.882634	2.459434	2.459434	5	0.688130	3.000000
3	2157864	-1	9685	607038	932517.100630	2.314021	2.314021	5	0.956328	5.000000
4	2086784	-1	11496	607038	953169.610493	2.189310	2.189310	5	0.956328	7.000000
5	2118048	-1	13799	607038	1248083.630957	1.697040	1.697040	5	0.956328	8.000000
6	3191584	-1	15098	971408	1181715.342257	2.700806	2.700806	5	0.956328	10.000000
7	3695384	-1	15488	971408	1023461.804628	3.610671	3.610671	5	0.969475	13.000000
8	3634032	-1	16076	971408	1065160.733303	3.411722	3.411722	5	0.969475	16.000000
9	3653448	-1	16322	971408	973210.248832	3.754017	3.754017	5	0.969475	19.000000
10	3216976	-1	12604	971408	416811.939146	7.718051	7.718051	5	0.969475	26.000000
11	2194448	-1	11648	607038	442795.871696	4.955891	4.955891	5	0.943182	30.000000
12	2227128	-1	10435	607038	427191.338690	5.213420	5.213420	5	0.956328	35.000000
13	1386528	-1	12675	370884	787941.883614	1.759683	1.759683	5	0.911818	36.000000
14	1463664	-1	14839	370884	797050.032002	1.836351	1.836351	5	0.934073	37.000000
15	1280912	-1	17171	370884	768155.388238	1.667517	1.667517	5	0.934073	38.000000
16	1398432	-1	18900	370884	615830.537093	2.270807	2.270807	5	0.934073	40.000000
17	2087832	-1	19977	607038	714282.936984	2.922976	2.922976	5	0.934073	42.000000
18	2139816	-1	21113	607038	747009.742691	2.864509	2.864509	5	0.956328	44.000000
19	2037024	-1	22508	607038	781923.137448	2.605146	2.605146	5	0.956328	46.000000
20	2394120	-1	23097	607038	701993.513121	3.410459	3.410459	5	0.956328	49.000000
21	2267744	-1	23298	607038	596948.012044	3.798897	3.798897	5	0.956328	52.000000
22	2220896	-1	23394	607038	568853.039034	3.904165	3.904165	5	0.956328	55.000000
23	2178552	-1	23717	607038	592450.315019	3.677189	3.677189	5	0.956328	58.000000
24	1949672	-1	23795	607038	497189.497770	3.921386	3.921386	5	0.956328	61.000000
25	1420616	-1	24694	370884	458061.863370	3.101363	3.101363	5	0.911818	64.000000
26	1136208	-1	27272	370884	798997.751909	1.422042	1.422042	5	0.934073	65.000000
27	1201736	-1	27551	370884	490790.089034	2.448574	2.448574	5	0.934073	67.000000
28	1357336	-1	25439	370884	297622.631040	4.560594	4.560594	5	0.934073	71.000000
