segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1169968	-1	4171	349012	2375357.779980	0.492544	0.492544	5	-0.049254	0.000000
2	7396360	-1	8342	1799145	2306845.531443	3.206266	3.206266	5	0.613447	3.000000
3	7514832	-1	9426	1799145	2434572.781730	3.086715	3.086715	5	0.981821	6.000000
4	3826192	-1	11946	1799145	2318137.282455	1.650546	1.650546	5	0.981821	7.000000
5	8232792	-1	12722	1799145	2425153.111963	3.394751	3.394751	5	0.981821	10.000000
6	7484032	-1	13815	1799145	2431150.034150	3.078392	3.078392	5	0.981821	13.000000
7	7497944	-1	14839	1799145	2382319.951760	3.147329	3.147329	5	0.981821	16.000000
8	4875608	-1	16960	1799145	2378745.157837	2.049655	2.049655	5	0.981821	18.000000
9	6838312	-1	18358	1799145	2465788.636270	2.773276	2.773276	5	0.981821	20.000000
10	7569872	-1	19337	1799145	2371284.073438	3.192309	3.192309	5	0.981821	23.000000
11	7831648	-1	20097	1799145	2296400.781585	3.410401	3.410401	5	0.981821	26.000000
12	7378672	-1	21075	1799145	2310636.028381	3.193351	3.193351	5	0.981821	29.000000
13	7757000	-1	21752	1799145	2219989.229653	3.494161	3.494161	5	0.981821	32.000000
14	7391264	-1	20684	1799145	1410903.037930	5.238676	5.238676	5	0.981821	37.000000
15	8408952	-1	22939	1799145	4388495.074275	1.916136	1.916136	5	0.981821	38.000000
16	8412440	-1	25355	1799145	4794632.619344	1.754554	1.754554	5	0.981821	39.000000
17	8292224	-1	27806	1799145	4820431.884271	1.720224	1.720224	5	0.981821	40.000000
18	11388144	-1	27140	2584693	3981986.867542	2.859915	2.859915	5	0.981821	42.000000
19	10603440	-1	27353	2584693	4006949.351718	2.646263	2.646263	5	0.987444	44.000000
20	10606816	-1	27486	2584693	4220050.268988	2.513434	2.513434	5	0.987444	46.000000
21	11054624	-1	27483	2584693	4392066.347704	2.516953	2.516953	5	0.987444	48.000000
22	10737312	-1	27961	2584693	5268177.481850	2.038145	2.038145	5	0.987444	50.000000
23	9515480	-1	27885	2584693	4500760.436249	2.114194	2.114194	5	0.987444	52.000000
24	10207584	-1	27914	2584693	4894997.812133	2.085309	2.085309	5	0.987444	54.000000
25	11877720	-1	27290	2584693	4384309.167132	2.709143	2.709143	5	0.987444	56.000000
26	10333512	-1	27514	2584693	4158076.542567	2.485166	2.485166	5	0.987444	58.000000
27	9625864	-1	27572	2584693	3965695.922811	2.427282	2.427282	5	0.987444	60.000000
28	11720200	-1	26735	2584693	3590692.560115	3.264050	3.264050	5	0.987444	63.000000
29	10901056	-1	26501	2584693	3115717.417851	3.498731	3.498731	5	0.987444	66.000000
30	12815000	-1	26464	2584693	3624207.610588	3.535945	3.535945	5	0.987444	69.000000
31	11323632	-1	26943	2584693	3704639.575387	3.056608	3.056608	5	0.987444	72.000000
32	3520744	-1	28987	2584693	3478922.548304	1.012021	1.012021	5	0.987444	73.000000
33	9235040	-1	26846	2584693	2928542.053148	3.153460	3.153460	5	0.987444	76.000000
34	10599512	-1	26798	2584693	3311046.456110	3.201257	3.201257	5	0.987444	79.000000
35	9389920	-1	27417	2584693	3635988.570046	2.582494	2.582494	5	0.987444	81.000000
36	11315312	-1	27134	2584693	3949181.251449	2.865230	2.865230	5	0.987444	83.000000
37	10898328	-1	27465	2584693	4299562.488222	2.534753	2.534753	5	0.987444	85.000000
38	10357352	-1	24998	2584693	2070815.847344	5.001580	5.001580	5	0.987444	90.000000
39	10300440	-1	25074	2584693	2515159.550414	4.095343	4.095343	5	0.987444	94.000000
40	10405504	-1	26428	2584693	3694975.965686	2.816122	2.816122	5	0.987444	96.000000
41	9345784	-1	27765	2584693	4181717.138950	2.234915	2.234915	5	0.987444	98.000000
42	9948520	-1	27317	2584693	3708613.546455	2.682544	2.682544	5	0.987444	100.000000
43	8811032	-1	27854	2584693	4106718.687633	2.145516	2.145516	5	0.987444	102.000000
44	9931424	-1	27730	2584693	4375652.718298	2.269701	2.269701	5	0.987444	104.000000
