segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1102616	-1	4171	351311	2004594.059410	0.550045	0.550045	3	-0.055004	0.000000
2	7313352	-1	8342	1846015	2215070.677140	3.301634	3.301634	3	0.518024	3.000000
3	8120432	-1	9448	1846015	2650036.500115	3.064272	3.064272	3	0.972989	6.000000
4	5152200	-1	11787	1846015	2812041.110819	1.832192	1.832192	3	0.972989	7.000000
5	6318008	-1	13745	1846015	2854508.372192	2.213344	2.213344	3	0.972989	9.000000
6	7824312	-1	14781	1846015	2496416.826492	3.134217	3.134217	3	0.972989	12.000000
7	8709312	-1	15601	1846015	2598936.407797	3.351106	3.351106	3	0.972989	15.000000
8	11299128	-1	15509	2672226	2650271.120152	4.263386	4.263386	3	0.972989	19.000000
9	11523080	-1	15425	2672226	2708153.355367	4.254958	4.254958	3	0.982696	23.000000
10	8648104	-1	16557	1846015	2845690.212722	3.039018	3.039018	3	0.963282	26.000000
11	8096944	-1	17435	1846015	2458650.076056	3.293248	3.293248	3	0.972989	29.000000
12	5797184	-1	17617	1846015	1453355.215768	3.988828	3.988828	3	0.972989	32.000000
13	7704376	-1	18517	1846015	2355248.740781	3.271152	3.271152	3	0.972989	35.000000
14	6098176	-1	19276	1846015	1787191.806838	3.412155	3.412155	3	0.972989	38.000000
15	7229624	-1	19883	1846015	2028732.328909	3.563616	3.563616	3	0.972989	41.000000
16	7364008	-1	21093	1846015	2487324.279274	2.960614	2.960614	3	0.972989	43.000000
17	7212440	-1	22495	1846015	2603953.553821	2.769804	2.769804	3	0.972989	45.000000
18	8263976	-1	23367	1846015	2505249.796995	3.298663	3.298663	3	0.972989	48.000000
19	7841360	-1	24353	1846015	2462200.640115	3.184696	3.184696	3	0.972989	51.000000
20	8597768	-1	24240	1846015	2006630.772191	4.284679	4.284679	3	0.972989	55.000000
21	7696888	-1	23735	1846015	1646039.189454	4.676005	4.676005	3	0.972989	59.000000
22	8214184	-1	23611	1846015	1912553.639671	4.294878	4.294878	3	0.972989	63.000000
23	7174312	-1	24213	1846015	2010637.402797	3.568178	3.568178	3	0.972989	66.000000
24	8823400	-1	24020	1846015	2021448.729840	4.364889	4.364889	3	0.972989	70.000000
25	8865120	-1	23747	1846015	1994956.306906	4.443766	4.443766	3	0.972989	74.000000
26	7710608	-1	23939	1846015	1938048.603620	3.978542	3.978542	3	0.972989	77.000000
27	8310512	-1	24360	1846015	2215946.618070	3.750321	3.750321	3	0.972989	80.000000
28	8560328	-1	25046	1846015	2456106.906277	3.485324	3.485324	3	0.972989	83.000000
29	8156968	-1	25998	1846015	2534055.875435	3.218938	3.218938	3	0.972989	86.000000
30	8602920	-1	26508	1846015	2464221.315802	3.491131	3.491131	3	0.972989	89.000000
31	8062648	-1	25444	1846015	1769949.981096	4.555297	4.555297	3	0.972989	93.000000
32	7443016	-1	26250	1846015	2211743.793148	3.365225	3.365225	3	0.972989	96.000000
33	8384352	-1	26367	1846015	2308397.380357	3.632109	3.632109	3	0.972989	99.000000
34	8367768	-1	26215	1846015	2211153.746754	3.784345	3.784345	3	0.972989	102.000000
35	8473320	-1	26352	1846015	2322795.240918	3.647898	3.647898	3	0.972989	105.000000
36	8126640	-1	26889	1846015	2612638.684342	3.110510	3.110510	3	0.972989	108.000000
37	8000448	-1	26418	1846015	2233846.682547	3.581467	3.581467	3	0.972989	111.000000
38	8481896	-1	26554	1846015	2461646.153948	3.445620	3.445620	3	0.972989	114.000000
39	6960072	-1	27259	1846015	2539354.239482	2.740883	2.740883	3	0.972989	116.000000
40	7728024	-1	26664	1846015	2316581.728648	3.335960	3.335960	3	0.972989	119.000000
41	6944136	-1	27247	1846015	2523047.646154	2.752281	2.752281	3	0.972989	121.000000
42	6607112	-1	27329	1846015	2473758.658960	2.670880	2.670880	3	0.972989	123.000000
43	8530568	-1	26470	1846015	2416877.447317	3.529582	3.529582	3	0.972989	126.000000
44	6097408	-1	27643	1846015	2587268.913146	2.356697	2.356697	3	0.972989	128.000000
45	8837216	-1	26859	1846015	2813537.917818	3.140962	3.140962	3	0.972989	131.000000
46	5968920	-1	27887	1846015	2825020.523435	2.112877	2.112877	3	0.972989	133.000000
47	8143272	-1	27231	1846015	2941890.169770	2.768041	2.768041	3	0.972989	135.000000
48	10932720	-1	25172	2672226	2264662.966472	4.827526	4.827526	3	0.972989	139.000000
49	4109904	-1	27150	1846015	1874491.065582	2.192544	2.192544	3	0.963282	141.000000
50	4734816	-1	26518	1846015	1360129.124239	3.481152	3.481152	3	0.972989	144.000000
51	6091168	-1	27052	1846015	2066404.316386	2.947714	2.947714	3	0.972989	146.000000
52	9088240	-1	23337	1846015	1364164.319847	6.662130	6.662130	3	0.972989	152.000000
53	3333376	-1	23526	962917	836942.805570	3.982800	3.982800	3	0.915154	155.000000
54	4324320	-1	25085	962917	1655587.673534	2.611955	2.611955	3	0.944072	157.000000
55	4633488	-1	27318	962917	2390817.990643	1.938035	1.938035	3	0.944072	158.000000
56	3308464	-1	28543	962917	2270866.990455	1.456917	1.456917	3	0.944072	159.000000
57	3554328	-1	28326	962917	2123654.818495	1.673684	1.673684	3	0.944072	160.000000
58	3293664	-1	28526	962917	2235536.503972	1.473322	1.473322	3	0.944072	161.000000
59	6135424	-1	27218	1846015	2205870.168776	2.781408	2.781408	3	0.944072	163.000000
60	6721096	-1	26735	1846015	2059145.224949	3.264022	3.264022	3	0.972989	166.000000
61	8344272	-1	23984	1846015	1387146.519637	6.015422	6.015422	3	0.972989	172.000000
62	7413664	-1	23781	1846015	1694999.057110	4.373846	4.373846	3	0.972989	176.000000
63	8033992	-1	23528	1846015	1815732.926676	4.424655	4.424655	3	0.972989	180.000000
64	3937064	-1	25571	962917	1850510.373222	2.127556	2.127556	3	0.915154	182.000000
65	3907440	-1	27820	962917	2033335.462305	1.921690	1.921690	3	0.944072	183.000000
66	4008144	-1	27982	962917	1986577.342700	2.017613	2.017613	3	0.944072	185.000000
67	7660736	-1	23679	1846015	1211953.638606	6.320981	6.320981	3	0.944072	191.000000
68	4421424	-1	20087	962917	569566.496477	7.762788	7.762788	3	0.915154	198.000000
69	4046128	-1	18837	962917	746379.872510	5.421004	5.421004	3	0.944072	203.000000
70	3457496	-1	18549	962917	775472.342064	4.458568	4.458568	3	0.944072	207.000000
71	2689200	-1	20222	580803	1076546.404534	2.497988	2.497988	3	0.869443	209.000000
72	2088464	-1	22526	580803	1118379.497926	1.867402	1.867402	3	0.906758	210.000000
73	2246392	-1	24439	580803	995127.790019	2.257390	2.257390	3	0.906758	212.000000
74	2440136	-1	26089	580803	967872.873545	2.521133	2.521133	3	0.906758	214.000000
75	4273976	-1	26729	962917	1306856.540268	3.270425	3.270425	3	0.906758	217.000000
76	4252456	-1	27659	962917	1816714.466421	2.340740	2.340740	3	0.944072	219.000000
77	3244000	-1	28760	962917	2616867.052732	1.239650	1.239650	3	0.944072	220.000000
78	4333472	-1	28571	962917	3032628.347111	1.428949	1.428949	3	0.944072	221.000000
79	2797272	-1	29188	962917	3446222.222220	0.811692	0.811692	3	0.944072	221.000000
80	6169560	-1	28043	1846015	3153336.625271	1.956518	1.956518	3	0.944072	222.000000
81	11650128	-1	25313	2672226	2486131.187684	4.686047	4.686047	3	0.972989	226.000000
82	12180424	-1	24814	2672226	2607955.948667	4.670487	4.670487	3	0.982696	230.000000
83	10988976	-1	25419	2672226	3081559.398212	3.566044	3.566044	3	0.982696	233.000000
84	11376136	-1	23843	2672226	1979563.842619	5.746789	5.746789	3	0.982696	238.000000
85	8065128	-1	23207	1846015	1677878.216985	4.806742	4.806742	3	0.963282	242.000000
86	8622400	-1	22799	1846015	1882879.198834	4.579370	4.579370	3	0.972989	246.000000
87	7360208	-1	23884	1846015	2384768.957854	3.086340	3.086340	3	0.972989	249.000000
88	7902568	-1	21940	1846015	1292350.780146	6.114879	6.114879	3	0.972989	255.000000
89	3958528	-1	24048	962917	1919092.299443	2.062709	2.062709	3	0.915154	257.000000
90	4140432	-1	25392	962917	1464521.004713	2.827158	2.827158	3	0.944072	259.000000
91	4125360	-1	26787	962917	1485857.373070	2.776417	2.776417	3	0.944072	261.000000
92	3726024	-1	27956	962917	1823031.332928	2.043862	2.043862	3	0.944072	263.000000
93	3868512	-1	28194	962917	2143173.489281	1.805039	1.805039	3	0.944072	264.000000
94	3478480	-1	28375	962917	2140685.540187	1.624937	1.624937	3	0.944072	265.000000
95	4118776	-1	28321	962917	2453153.068700	1.678972	1.678972	3	0.944072	266.000000
96	8479048	-1	26577	1846015	2477563.951665	3.422333	3.422333	3	0.944072	269.000000
97	7996504	-1	25916	1846015	1958033.608991	4.083946	4.083946	3	0.972989	273.000000
98	6301392	-1	26988	1846015	2092752.706207	3.011054	3.011054	3	0.972989	276.000000
99	6949400	-1	26701	1846015	2106609.006515	3.298856	3.298856	3	0.972989	279.000000
100	7052840	-1	26016	1846015	1770462.922630	3.983614	3.983614	3	0.972989	282.000000
101	8228016	-1	26434	1846015	2307754.250350	3.565378	3.565378	3	0.972989	285.000000
102	7196280	-1	21771	1846015	874508.861382	8.228939	8.228939	3	0.972989	293.000000
103	3942232	-1	22593	962917	1177314.191233	3.348496	3.348496	3	0.915154	296.000000
104	3865760	-1	25072	962917	2284932.877144	1.691848	1.691848	3	0.944072	297.000000
105	3784912	-1	27637	962917	2356682.361639	1.606034	1.606034	3	0.944072	298.000000
106	3804752	-1	28195	962917	2108246.711482	1.804700	1.804700	3	0.944072	299.000000
107	3827832	-1	28394	962917	2384455.498867	1.605328	1.605328	3	0.944072	300.000000
108	7359152	-1	26872	1846015	2352847.992669	3.127763	3.127763	3	0.944072	303.000000
109	6894816	-1	27080	1846015	2361602.162719	2.919550	2.919550	3	0.972989	305.000000
