segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1130232	-1	4171	0	350825	44719.821614	25.273625	25.273625	4	-2.527362	25.000000
2	1157784	-1	8342	0	350825	73018.346031	15.856070	15.856070	4	-0.675579	40.000000
3	1246960	-1	4171	0	350825	121480.067768	10.264729	10.264729	4	-1.012702	50.000000
4	1309552	-1	4171	0	350825	98571.503224	13.285300	13.285300	4	-8.204273	63.000000
5	1379328	-1	4171	0	350825	105564.553184	13.066204	13.066204	4	-7.985177	76.000000
6	1312872	-1	4171	0	350825	97105.235451	13.520095	13.520095	4	-8.439067	89.000000
7	1014608	-1	4171	0	350825	100237.981634	10.121992	10.121992	4	-5.040964	99.000000
8	1410296	-1	4171	0	350825	58457.924285	24.124976	24.124976	4	-19.043948	123.000000
9	1525032	-1	7247	0	350825	1393088.446551	1.094713	1.094713	4	0.910028	124.000000
10	1640384	-1	10429	0	350825	1659496.531220	0.988483	0.988483	4	0.910028	124.000000
11	1403368	-1	13755	0	350825	1659496.531220	0.845659	0.845659	4	0.910028	124.000000
12	1576752	-1	16976	0	350825	1659496.531220	0.950139	0.950139	4	0.910028	124.000000
13	1374824	-1	20318	0	350825	1659496.531220	0.828458	0.828458	4	0.910028	124.000000
14	3838264	-1	22044	2	940316	1569523.363779	2.445497	2.445497	4	0.910028	126.000000
15	3991544	-1	23402	2	940316	1419181.009960	2.812569	2.812569	4	0.935060	128.000000
16	3821832	-1	25136	2	940316	1568409.627085	2.436756	2.436756	4	0.935060	130.000000
17	4099952	-1	26976	2	940316	1758746.906211	2.331178	2.331178	4	0.935060	132.000000
18	4107800	-1	28013	2	940316	2067782.576350	1.986572	1.986572	4	0.935060	133.000000
19	3961720	-1	28287	2	940316	2313717.774888	1.712275	1.712275	4	0.935060	134.000000
20	3372464	-1	28013	2	940316	1697759.514415	1.986420	1.986420	4	0.935060	135.000000
21	7683992	-1	25559	3	1776458	1730607.384626	4.440055	4.440055	4	0.935060	139.000000
22	6989672	-1	26252	3	1776458	2009352.384979	3.478570	3.478570	4	0.952550	142.000000
23	7014360	-1	26556	3	1776458	2036789.823586	3.443831	3.443831	4	0.952550	145.000000
24	7217712	-1	26559	3	1776458	2098019.238046	3.440251	3.440251	4	0.952550	148.000000
25	7040328	-1	25783	3	1776458	1669660.347181	4.216623	4.216623	4	0.952550	152.000000
26	7654816	-1	26152	3	1776458	2013522.989525	3.801703	3.801703	4	0.952550	155.000000
27	6950064	-1	26854	3	1776458	2209224.646937	3.145929	3.145929	4	0.952550	158.000000
28	7443832	-1	27080	3	1776458	2549338.818671	2.919907	2.919907	4	0.952550	160.000000
29	7317072	-1	27155	3	1776458	2572497.755820	2.844345	2.844345	4	0.952550	162.000000
30	8154976	-1	27009	3	1776458	2726934.815999	2.990528	2.990528	4	0.952550	164.000000
31	6402704	-1	27219	3	1776458	2302447.267471	2.780825	2.780825	4	0.952550	166.000000
32	7018200	-1	26432	3	1776458	1967442.398695	3.567169	3.567169	4	0.952550	169.000000
33	7547552	-1	26372	3	1776458	2080493.522352	3.627770	3.627770	4	0.952550	172.000000
34	7415888	-1	26369	3	1776458	2042701.610029	3.630431	3.630431	4	0.952550	175.000000
35	8186704	-1	26052	3	1776458	2073797.713333	3.947687	3.947687	4	0.952550	178.000000
36	7330624	-1	26236	3	1776458	1947667.012791	3.763797	3.763797	4	0.952550	181.000000
37	7431488	-1	26693	3	1776458	2247356.702222	3.306768	3.306768	4	0.952550	184.000000
38	7587472	-1	26532	3	1776458	2188435.453815	3.467076	3.467076	4	0.952550	187.000000
39	7482672	-1	26004	3	1776458	1872679.314331	3.995704	3.995704	4	0.952550	190.000000
40	7322624	-1	25460	3	1776458	1613130.556801	4.539387	4.539387	4	0.952550	194.000000
41	7501096	-1	26057	3	1776458	2098672.012893	3.574211	3.574211	4	0.952550	197.000000
42	7756608	-1	27152	3	1776458	2724177.602321	2.847321	2.847321	4	0.952550	199.000000
43	6768672	-1	27450	3	1776458	2654853.889031	2.549546	2.549546	4	0.952550	201.000000
44	7987984	-1	26320	3	1776458	2171173.799772	3.679109	3.679109	4	0.952550	204.000000
45	7645744	-1	26195	3	1776458	2009657.595791	3.804501	3.804501	4	0.952550	207.000000
46	8997864	-1	25867	3	1776458	2177094.212368	4.132970	4.132970	4	0.952550	211.000000
47	5947240	-1	26089	3	1776458	1520812.559650	3.910567	3.910567	4	0.952550	214.000000
48	1836528	-1	28492	3	1776458	1218203.214673	1.507571	1.507571	4	0.952550	215.000000
49	585104	-1	29553	2	940316	1311112.871290	0.446265	0.446265	4	0.917569	215.000000
50	3943104	-1	25779	2	940316	934299.494365	4.220385	4.220385	4	0.935060	219.000000
51	4194016	-1	23633	2	940316	663924.050511	6.317012	6.317012	4	0.935060	225.000000
52	3868128	-1	16818	2	940316	352083.684557	10.986388	10.986388	4	0.935060	235.000000
53	2589584	-1	18094	1	579868	894740.496185	2.894229	2.894229	4	0.911138	237.000000
54	2578152	-1	20122	1	579868	1202820.034443	2.143423	2.143423	4	0.923099	239.000000
55	2589800	-1	22311	1	579868	1306746.276474	1.981869	1.981869	4	0.923099	240.000000
56	2223768	-1	24734	1	579868	1271784.894591	1.748541	1.748541	4	0.923099	241.000000
57	2028872	-1	27470	1	579868	1414127.976249	1.434716	1.434716	4	0.923099	242.000000
58	3773040	-1	27920	2	940316	1814083.272523	2.079860	2.079860	4	0.923099	244.000000
59	3544352	-1	28157	2	940316	1923898.153502	1.842276	1.842276	4	0.935060	245.000000
60	3825736	-1	26715	2	940316	1164751.736078	3.284594	3.284594	4	0.935060	248.000000
61	3802840	-1	27441	2	940316	1486111.251411	2.558920	2.558920	4	0.935060	250.000000
62	3976224	-1	27794	2	940316	1802824.438640	2.205553	2.205553	4	0.935060	252.000000
63	3824672	-1	28460	2	940316	2484127.995980	1.539644	1.539644	4	0.935060	253.000000
64	3889984	-1	28174	2	940316	2130453.790088	1.825895	1.825895	4	0.935060	254.000000
65	3928400	-1	28298	2	940316	2308273.334609	1.701878	1.701878	4	0.935060	255.000000
66	8477624	-1	26109	3	1776458	2179255.616794	3.890147	3.890147	4	0.935060	258.000000
67	6113880	-1	27624	3	1776458	2573998.640150	2.375246	2.375246	4	0.952550	260.000000
68	8120088	-1	27319	3	1776458	3029731.073343	2.680135	2.680135	4	0.952550	262.000000
69	7034840	-1	27477	3	1776458	2789111.336454	2.522251	2.522251	4	0.952550	264.000000
70	9713032	-1	26221	4	2517454	2570344.135439	3.778884	3.778884	4	0.952550	267.000000
71	10336392	-1	26075	4	2517454	2633914.718686	3.924346	3.924346	4	0.963384	270.000000
72	10076968	-1	26442	4	2517454	2832352.137573	3.557809	3.557809	4	0.963384	273.000000
73	9573952	-1	25662	4	2517454	2207298.822759	4.337406	4.337406	4	0.963384	277.000000
74	9796872	-1	24743	4	2517454	1924773.005256	5.089884	5.089884	4	0.963384	282.000000
75	7577712	-1	25104	3	1776458	1988765.018465	3.810260	3.810260	4	0.941717	285.000000
76	7195272	-1	25878	3	1776458	2118319.654918	3.396688	3.396688	4	0.952550	288.000000
77	7029704	-1	26996	3	1776458	2340590.230930	3.003389	3.003389	4	0.952550	291.000000
78	8149680	-1	25998	3	1776458	2036800.084657	4.001217	4.001217	4	0.952550	295.000000
79	7652072	-1	26232	3	1776458	2031240.251094	3.767192	3.767192	4	0.952550	298.000000
80	7158968	-1	28131	3	1776458	3830836.683951	1.868774	1.868774	4	0.952550	299.000000
81	7384416	-1	25912	3	1776458	1806702.884359	4.087233	4.087233	4	0.952550	303.000000
