segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1482040	-1	4000	0	370510	1017340.771632	1.456778	1.456778	2	-0.145678	1643.000000
2	3389080	-1	8000	2	979824	1057330.608727	3.205317	3.205317	2	0.669530	1646.000000
3	3553672	-1	9039	2	979824	1200268.523375	2.960731	2.960731	2	0.996167	1648.000000
4	3374848	-1	10735	2	979824	1465126.321969	2.303452	2.303452	2	0.996167	1650.000000
5	3566848	-1	12281	2	979824	1453401.715947	2.454138	2.454138	2	0.996167	1652.000000
6	3212352	-1	14180	2	979824	1528998.797237	2.100951	2.100951	2	0.996167	1654.000000
7	3763928	-1	15139	2	979824	1237765.076670	3.040907	3.040907	2	0.996167	1657.000000
8	3704552	-1	16296	2	979824	1302762.218083	2.843613	2.843613	2	0.996167	1659.000000
9	3690248	-1	16916	2	979824	1091935.017987	3.379549	3.379549	2	0.996167	1662.000000
10	3191888	-1	18340	2	979824	1239184.768049	2.575797	2.575797	2	0.996167	1664.000000
11	3526816	-1	19782	2	979824	1378494.206804	2.558455	2.558455	2	0.996167	1666.000000
12	3632976	-1	21367	2	979824	1504581.703766	2.414609	2.414609	2	0.996167	1668.000000
13	3610976	-1	23171	2	979824	1644162.736420	2.196240	2.196240	2	0.996167	1670.000000
14	3995488	-1	24525	2	979824	1509970.492142	2.646070	2.646070	2	0.996167	1672.000000
15	3441616	-1	25791	2	979824	1258602.016720	2.734475	2.734475	2	0.996167	1674.000000
16	3770632	-1	25609	2	979824	901746.289794	4.181478	4.181478	2	0.996167	1678.000000
17	3423360	-1	26836	2	979824	1234491.679672	2.773093	2.773093	2	0.996167	1680.000000
18	3459928	-1	27914	2	979824	1659056.015992	2.085480	2.085480	2	0.996167	1682.000000
19	3228280	-1	27919	2	979824	1551384.042360	2.080903	2.080903	2	0.996167	1684.000000
20	3877816	-1	26416	2	979824	1082175.346656	3.583353	3.583353	2	0.996167	1687.000000
21	3676352	-1	26325	2	979824	1000400.123579	3.674882	3.674882	2	0.996167	1690.000000
22	3709792	-1	24317	2	979824	652818.349819	5.682732	5.682732	2	0.996167	1695.000000
23	3423744	-1	24238	2	979824	839436.979533	4.078619	4.078619	2	0.996167	1699.000000
24	2023872	-1	24833	1	607542	594332.585478	3.405285	3.405285	2	0.991969	1702.000000
25	1969800	-1	26654	1	607542	903933.794034	2.179142	2.179142	2	0.994068	1704.000000
26	1997664	-1	27842	1	607542	926077.387664	2.157124	2.157124	2	0.994068	1706.000000
27	2005680	-1	27752	1	607542	892594.642655	2.247022	2.247022	2	0.994068	1708.000000
28	2234688	-1	27469	1	607542	883004.608750	2.530777	2.530777	2	0.994068	1710.000000
29	2144832	-1	28170	1	607542	1172204.535314	1.829742	1.829742	2	0.994068	1711.000000
30	2050152	-1	28266	1	607542	1182436.797717	1.733836	1.733836	2	0.994068	1712.000000
31	3061056	-1	26888	2	979824	983937.421201	3.111027	3.111027	2	0.994068	1715.000000
32	3417952	-1	23845	2	979824	555397.291801	6.154067	6.154067	2	0.996167	1721.000000
33	2246888	-1	20839	1	607542	320666.535981	7.006930	7.006930	2	0.991969	1728.000000
34	2009008	-1	19253	1	607542	359675.857629	5.585607	5.585607	2	0.994068	1733.000000
35	1158784	-1	21748	0	370510	770089.506073	1.504739	1.504739	2	0.986056	1734.000000
36	1401696	-1	23876	0	370510	748517.480739	1.872630	1.872630	2	0.990062	1735.000000
37	1376888	-1	26264	0	370510	854614.512600	1.611122	1.611122	2	0.990062	1736.000000
38	1320824	-1	28213	0	370510	739212.806274	1.786798	1.786798	2	0.990062	1737.000000
39	1901104	-1	26542	1	607542	549798.361404	3.457820	3.457820	2	0.990062	1740.000000
40	2239512	-1	26779	1	607542	695430.434813	3.220325	3.220325	2	0.994068	1743.000000
41	2074536	-1	27115	1	607542	719216.713551	2.884438	2.884438	2	0.994068	1745.000000
42	2516008	-1	26112	1	607542	647272.894106	3.887090	3.887090	2	0.994068	1748.000000
43	1352368	-1	28572	1	607542	947628.947654	1.427107	1.427107	2	0.994068	1749.000000
44	1885304	-1	27999	1	607542	942331.819717	2.000680	2.000680	2	0.994068	1751.000000
45	2016072	-1	28465	1	607542	1313597.402978	1.534772	1.534772	2	0.994068	1752.000000
46	2018728	-1	27598	1	607542	840476.010975	2.401887	2.401887	2	0.994068	1754.000000
47	2221288	-1	24736	1	607542	421991.348620	5.263824	5.263824	2	0.994068	1759.000000
48	2462848	-1	24667	1	607542	605277.531347	4.068957	4.068957	2	0.994068	1763.000000
49	1969576	-1	26036	1	607542	748651.157404	2.630833	2.630833	2	0.994068	1765.000000
50	1945928	-1	28313	1	607542	1153970.938433	1.686289	1.686289	2	0.994068	1766.000000
51	1881120	-1	28597	1	607542	1340951.978325	1.402824	1.402824	2	0.994068	1767.000000
52	1900064	-1	28075	1	607542	987538.971965	1.924040	1.924040	2	0.994068	1768.000000
53	2058368	-1	26716	1	607542	626791.190650	3.283977	3.283977	2	0.994068	1771.000000
54	2069688	-1	26218	1	607542	547348.048819	3.781302	3.781302	2	0.994068	1774.000000
55	2012816	-1	25865	1	607542	486891.344925	4.134015	4.134015	2	0.994068	1778.000000
56	2099976	-1	28199	1	607542	1260209.174035	1.666371	1.666371	2	0.994068	1779.000000
57	1984088	-1	28564	1	607542	1382200.287985	1.435456	1.435456	2	0.994068	1780.000000
58	2096528	-1	27195	1	607542	747637.332648	2.804205	2.804205	2	0.994068	1782.000000
59	2207248	-1	27860	1	607542	1031638.258636	2.139556	2.139556	2	0.994068	1784.000000
60	2026776	-1	28699	1	607542	1557961.545476	1.300915	1.300915	2	0.994068	1785.000000
61	3159200	-1	28002	2	979824	1581243.625413	1.997921	1.997921	2	0.994068	1786.000000
62	3599632	-1	27810	2	979824	1644022.293077	2.189527	2.189527	2	0.996167	1788.000000
63	3871912	-1	27690	2	979824	1676511.573993	2.309505	2.309505	2	0.996167	1790.000000
64	3438656	-1	27865	2	979824	1611207.080363	2.134211	2.134211	2	0.996167	1792.000000
65	3236496	-1	26618	2	979824	957148.326012	3.381394	3.381394	2	0.996167	1795.000000
66	3201240	-1	26226	2	979824	848304.258291	3.773693	3.773693	2	0.996167	1798.000000
67	3917168	-1	26661	2	979824	1173364.376722	3.338407	3.338407	2	0.996167	1801.000000
68	3241216	-1	28329	2	979824	1940543.443087	1.670262	1.670262	2	0.996167	1802.000000
69	3938240	-1	27714	2	979824	1723516.429803	2.285003	2.285003	2	0.996167	1804.000000
70	3938240	-1	26551	2	979824	1142014.017275	3.448504	3.448504	2	0.996167	1807.000000
71	3938240	-1	25651	2	979824	905742.454937	4.348079	4.348079	2	0.996167	1811.000000
72	3938240	-1	26979	2	979824	1473419.833380	2.672857	2.672857	2	0.996167	1813.000000
73	3938240	-1	27844	2	979824	1826892.661694	2.155704	2.155704	2	0.996167	1815.000000
74	3938240	-1	27313	2	979824	1465773.452332	2.686800	2.686800	2	0.996167	1817.000000
75	3938240	-1	27593	2	979824	1636508.347064	2.406489	2.406489	2	0.996167	1819.000000
76	3938240	-1	27925	2	979824	1898349.094602	2.074560	2.074560	2	0.996167	1821.000000
77	3938240	-1	27845	2	979824	1828217.594182	2.154142	2.154142	2	0.996167	1823.000000
78	3938240	-1	27870	2	979824	1849490.190888	2.129365	2.129365	2	0.996167	1825.000000
79	4042024	-1	26210	2	979824	1066633.889969	3.789514	3.789514	2	0.996167	1828.000000
80	3160848	-1	28332	2	979824	1895141.441405	1.667869	1.667869	2	0.996167	1829.000000
81	3034792	-1	28739	2	979824	2408292.662414	1.260143	1.260143	2	0.996167	1830.000000
82	3281264	-1	28396	2	979824	2046226.930641	1.603568	1.603568	2	0.996167	1831.000000
83	2929720	-1	28118	2	979824	1557273.198007	1.881314	1.881314	2	0.996167	1832.000000
84	3309888	-1	28266	2	979824	1908939.085352	1.733889	1.733889	2	0.996167	1833.000000
85	7473296	-1	26328	3	1824562	2035363.782877	3.671725	3.671725	2	0.996167	1836.000000
86	6431312	-1	24476	3	1824562	1164442.068142	5.523085	5.523085	2	0.998010	1841.000000
87	3964752	-1	24539	2	979824	1006971.969237	3.937301	3.937301	2	0.994324	1844.000000
88	3595280	-1	18833	2	979824	370424.237765	9.705844	9.705844	2	0.996167	1853.000000
89	2056960	-1	18346	1	607542	458436.588139	4.486902	4.486902	2	0.991969	1857.000000
90	2318256	-1	17402	1	607542	468878.268022	4.944260	4.944260	2	0.994068	1861.000000
91	1037952	-1	20007	0	370510	744145.395867	1.394824	1.394824	2	0.986056	1862.000000
92	1233696	-1	22623	0	370510	891122.646851	1.384429	1.384429	2	0.990062	1863.000000
93	1351840	-1	24776	0	370510	731832.007942	1.847200	1.847200	2	0.990062	1864.000000
94	1822448	-1	26118	1	607542	685652.765093	2.657975	2.657975	2	0.990062	1866.000000
95	2069696	-1	27265	1	607542	756983.831467	2.734135	2.734135	2	0.994068	1868.000000
96	2207592	-1	22606	1	607542	298565.926147	7.393985	7.393985	2	0.994068	1875.000000
97	1216432	-1	24851	0	370510	693273.218012	1.754621	1.754621	2	0.986056	1876.000000
98	1344800	-1	27352	0	370510	897114.618297	1.499028	1.499028	2	0.990062	1877.000000
99	1200640	-1	28911	0	370510	1102842.415534	1.088678	1.088678	2	0.990062	1878.000000
100	2182760	-1	28107	1	607542	1153601.523773	1.892126	1.892126	2	0.990062	1879.000000
101	2350896	-1	27826	1	607542	1081417.359729	2.173903	2.173903	2	0.994068	1881.000000
102	2300568	-1	27774	1	607542	1033780.706421	2.225393	2.225393	2	0.994068	1883.000000
103	3560552	-1	26589	2	979824	1043893.666053	3.410838	3.410838	2	0.994068	1886.000000
104	3362688	-1	26099	2	979824	862174.916785	3.900239	3.900239	2	0.996167	1889.000000
105	3836312	-1	27435	2	979824	1496128.620611	2.564159	2.564159	2	0.996167	1891.000000
