segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1489456	-1	4000	0	372364	951180.207038	1.565903	1.565903	2	-0.156590	1646.000000
2	2091784	-1	8000	1	605918	1420674.611593	1.472388	1.472388	2	0.842823	1647.000000
3	3474728	-1	9668	2	985454	1490080.694639	2.331906	2.331906	2	0.994068	1649.000000
4	3294968	-1	11209	2	985454	1340264.759261	2.458446	2.458446	2	0.996167	1651.000000
5	3550256	-1	12570	2	985454	1345014.211117	2.639568	2.639568	2	0.996167	1653.000000
6	3157960	-1	14212	2	985454	1339279.732543	2.357954	2.357954	2	0.996167	1655.000000
7	3813320	-1	14890	2	985454	1147861.380877	3.322108	3.322108	2	0.996167	1658.000000
8	3612440	-1	15853	2	985454	1189760.825994	3.036274	3.036274	2	0.996167	1661.000000
9	3659216	-1	17731	2	985454	1724479.175632	2.121925	2.121925	2	0.996167	1663.000000
10	3209504	-1	19486	2	985454	1429574.002967	2.245077	2.245077	2	0.996167	1665.000000
11	3407016	-1	20914	2	985454	1324453.188600	2.572394	2.572394	2	0.996167	1667.000000
12	3523840	-1	22418	2	985454	1411831.598886	2.495935	2.495935	2	0.996167	1669.000000
13	3590008	-1	24005	2	985454	1487956.753728	2.412710	2.412710	2	0.996167	1671.000000
14	4007592	-1	25055	2	985454	1358199.630205	2.950665	2.950665	2	0.996167	1673.000000
15	3447672	-1	26243	2	985454	1226149.112713	2.811789	2.811789	2	0.996167	1675.000000
16	3713128	-1	26999	2	985454	1237504.131067	3.000497	3.000497	2	0.996167	1678.000000
17	3434112	-1	27545	2	985454	1399279.073867	2.454201	2.454201	2	0.996167	1680.000000
18	3502824	-1	27170	2	985454	1237840.125276	2.829787	2.829787	2	0.996167	1682.000000
19	3203840	-1	27001	2	985454	1068605.963516	2.998149	2.998149	2	0.996167	1684.000000
20	3921552	-1	25831	2	985454	940651.536923	4.168974	4.168974	2	0.996167	1688.000000
21	3721736	-1	27252	2	985454	1443173.616172	2.578855	2.578855	2	0.996167	1690.000000
22	3706176	-1	25193	2	985454	771101.535624	4.806340	4.806340	2	0.996167	1694.000000
23	3440968	-1	23693	2	985454	625636.883565	5.499944	5.499944	2	0.996167	1699.000000
24	2116560	-1	25822	1	605918	1131137.625046	1.871178	1.871178	2	0.991969	1700.000000
25	2485224	-1	28058	1	605918	1408996.847459	1.763825	1.763825	2	0.994068	1701.000000
26	2237640	-1	28633	1	605918	1637109.933769	1.366823	1.366823	2	0.994068	1702.000000
27	2307440	-1	28656	1	605918	1717385.022766	1.343578	1.343578	2	0.994068	1703.000000
28	3811240	-1	27304	2	985454	1413953.199646	2.695450	2.695450	2	0.994068	1705.000000
29	3811928	-1	27471	2	985454	1507813.870177	2.528116	2.528116	2	0.996167	1707.000000
30	3535072	-1	27913	2	985454	1694505.785270	2.086196	2.086196	2	0.996167	1709.000000
31	3410832	-1	27653	2	985454	1453573.626998	2.346515	2.346515	2	0.996167	1711.000000
32	4146968	-1	23461	2	985454	634203.353446	6.538862	6.538862	2	0.996167	1717.000000
33	3801424	-1	19336	2	985454	467898.460878	8.124464	8.124464	2	0.996167	1725.000000
34	2302904	-1	17208	1	605918	375796.314466	6.128064	6.128064	2	0.991969	1731.000000
35	2482680	-1	18871	1	605918	1062131.265597	2.337451	2.337451	2	0.994068	1733.000000
36	1908640	-1	21377	1	605918	1277905.240394	1.493569	1.493569	2	0.994068	1734.000000
37	2095008	-1	23429	1	605918	1075515.057639	1.947911	1.947911	2	0.994068	1735.000000
38	2269752	-1	24145	1	605918	691133.574108	3.284100	3.284100	2	0.994068	1738.000000
39	2234760	-1	24557	1	605918	622802.197232	3.588234	3.588234	2	0.994068	1741.000000
40	2410264	-1	25579	1	605918	809433.843613	2.977716	2.977716	2	0.994068	1743.000000
41	2092128	-1	26010	1	605918	586236.649286	3.568743	3.568743	2	0.994068	1746.000000
42	1861048	-1	28600	1	605918	1329824.505453	1.399469	1.399469	2	0.994068	1747.000000
43	2476128	-1	28497	1	605918	1648178.297120	1.502342	1.502342	2	0.994068	1748.000000
44	2340360	-1	28577	1	605918	1645176.453925	1.422559	1.422559	2	0.994068	1749.000000
45	4092224	-1	27083	2	985454	1403227.623565	2.916294	2.916294	2	0.994068	1751.000000
46	2902984	-1	27548	2	985454	1184073.750735	2.451692	2.451692	2	0.996167	1753.000000
47	4018816	-1	23974	2	985454	666939.722630	6.025756	6.025756	2	0.996167	1759.000000
48	3685912	-1	24347	2	985454	1016373.785147	3.626532	3.626532	2	0.996167	1762.000000
49	3552784	-1	25475	2	985454	1236997.349476	2.872103	2.872103	2	0.996167	1764.000000
50	3681728	-1	26937	2	985454	1450441.445601	2.538350	2.538350	2	0.996167	1766.000000
51	4030736	-1	27659	2	985454	1721813.565476	2.340983	2.340983	2	0.996167	1768.000000
52	3454496	-1	27525	2	985454	1396002.040140	2.474564	2.474564	2	0.996167	1770.000000
53	3714352	-1	27106	2	985454	1283591.760780	2.893718	2.893718	2	0.996167	1772.000000
54	3136200	-1	27531	2	985454	1270268.722271	2.468926	2.468926	2	0.996167	1774.000000
55	3497432	-1	27339	2	985454	1314691.339382	2.660269	2.660269	2	0.996167	1776.000000
56	3770912	-1	27313	2	985454	1403608.949117	2.686583	2.686583	2	0.996167	1778.000000
57	3204720	-1	27792	2	985454	1451726.869836	2.207523	2.207523	2	0.996167	1780.000000
58	3055368	-1	27693	2	985454	1324609.288099	2.306618	2.306618	2	0.996167	1782.000000
59	3535904	-1	27134	2	985454	1234156.334276	2.865037	2.865037	2	0.996167	1784.000000
60	3249984	-1	27527	2	985454	1314378.521199	2.472639	2.472639	2	0.996167	1786.000000
61	3141384	-1	27627	2	985454	1324326.828327	2.372061	2.372061	2	0.996167	1788.000000
62	3412504	-1	27447	2	985454	1337116.369291	2.552137	2.552137	2	0.996167	1790.000000
63	3453912	-1	27447	2	985454	1352973.026681	2.552831	2.552831	2	0.996167	1792.000000
64	3575776	-1	27393	2	985454	1371724.182142	2.606775	2.606775	2	0.996167	1794.000000
65	3733320	-1	27048	2	985454	1264707.468333	2.951924	2.951924	2	0.996167	1796.000000
66	3512408	-1	27305	2	985454	1303483.310778	2.694632	2.694632	2	0.996167	1798.000000
67	3466576	-1	27679	2	985454	1494172.618416	2.320064	2.320064	2	0.996167	1800.000000
68	3172040	-1	27951	2	985454	1548226.356599	2.048822	2.048822	2	0.996167	1802.000000
69	3944968	-1	27364	2	985454	1496817.477098	2.635571	2.635571	2	0.996167	1804.000000
70	2803432	-1	28306	2	985454	1655017.444101	1.693899	1.693899	2	0.996167	1805.000000
71	3781792	-1	27783	2	985454	1706108.638402	2.216619	2.216619	2	0.996167	1807.000000
72	3830296	-1	27297	2	985454	1417466.566873	2.702213	2.702213	2	0.996167	1809.000000
73	3414264	-1	27284	2	985454	1257316.108462	2.715518	2.715518	2	0.996167	1811.000000
74	3435232	-1	27651	2	985454	1462661.336215	2.348617	2.348617	2	0.996167	1813.000000
75	3269112	-1	27997	2	985454	1632394.567930	2.002648	2.002648	2	0.996167	1815.000000
76	3269112	-1	28006	2	985454	1640043.595506	1.993308	1.993308	2	0.996167	1816.000000
77	3269112	-1	27735	2	985454	1443937.674117	2.264026	2.264026	2	0.996167	1818.000000
78	3269112	-1	27572	2	985454	1346623.453339	2.427636	2.427636	2	0.996167	1820.000000
79	3369448	-1	27714	2	985454	1474470.870959	2.285191	2.285191	2	0.996167	1822.000000
80	3497864	-1	27837	2	985454	1617256.282307	2.162838	2.162838	2	0.996167	1824.000000
81	3614304	-1	27344	2	985454	1360913.877082	2.655792	2.655792	2	0.996167	1826.000000
