segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	998144	-1	4171	0	348767	4180971.028970	0.238735	0.238735	3	-0.023873	1912.000000
2	10969080	-1	8342	4	2584257	4121245.529827	2.661593	2.661593	3	0.582028	1914.000000
3	9120216	-1	10266	4	2584257	4060133.421729	2.246285	2.246285	3	0.982696	1916.000000
4	12113440	-1	11320	4	2584257	3885556.785401	3.117556	3.117556	3	0.982696	1919.000000
5	10428568	-1	12349	4	2584257	3319777.784986	3.141345	3.141345	3	0.982696	1922.000000
6	11099144	-1	13452	4	2584257	3617774.633409	3.067948	3.067948	3	0.982696	1925.000000
7	11735992	-1	14382	4	2584257	3620959.282929	3.241128	3.241128	3	0.982696	1928.000000
8	10034960	-1	15788	4	2584257	3629611.847938	2.764747	2.764747	3	0.982696	1930.000000
9	10679728	-1	16750	4	2584257	3327369.938439	3.209661	3.209661	3	0.982696	1933.000000
10	10712968	-1	17418	4	2584257	3058454.525454	3.502739	3.502739	3	0.982696	1936.000000
11	11855264	-1	17391	4	2584257	2823837.710889	4.198281	4.198281	3	0.982696	1940.000000
12	11284488	-1	18236	4	2584257	3393354.721770	3.325467	3.325467	3	0.982696	1943.000000
13	9995632	-1	19267	4	2584257	3183390.521370	3.139933	3.139933	3	0.982696	1946.000000
14	10361656	-1	20896	4	2584257	4076251.805522	2.541957	2.541957	3	0.982696	1948.000000
15	9478760	-1	22320	4	2584257	3450590.966628	2.746996	2.746996	3	0.982696	1950.000000
16	10215088	-1	23490	4	2584257	3403770.506715	3.001109	3.001109	3	0.982696	1953.000000
17	10306896	-1	24966	4	2584257	3824363.477977	2.695062	2.695062	3	0.982696	1955.000000
18	10345744	-1	26944	4	2584257	4717120.759467	2.193233	2.193233	3	0.982696	1957.000000
19	9914552	-1	27961	4	2584257	4863712.846647	2.038474	2.038474	3	0.982696	1959.000000
20	11271608	-1	27697	4	2584257	4894343.150964	2.302987	2.302987	3	0.982696	1961.000000
21	11350520	-1	27140	4	2584257	3968948.791207	2.859830	2.859830	3	0.982696	1963.000000
22	10175352	-1	26113	4	2584257	2618411.664479	3.886078	3.886078	3	0.982696	1966.000000
23	10442544	-1	25978	4	2584257	2596380.352227	4.021962	4.021962	3	0.982696	1970.000000
24	9887088	-1	26584	4	2584257	2894795.179451	3.415471	3.415471	3	0.982696	1973.000000
25	11144400	-1	25725	4	2584257	2607242.303893	4.274401	4.274401	3	0.982696	1977.000000
26	11144400	-1	25444	4	2584257	2503212.981447	4.452038	4.452038	3	0.982696	1981.000000
27	11144400	-1	25413	4	2584257	2651949.996527	4.202342	4.202342	3	0.982696	1985.000000
28	11144400	-1	23672	4	2584257	1885140.840786	5.911707	5.911707	3	0.982696	1990.000000
29	11144400	-1	18120	3	1812548	1146231.009688	9.722647	9.722647	3	0.963282	1999.000000
30	11144400	-1	12639	3	1812548	1154560.790531	9.652502	9.652502	3	0.972989	2008.000000
31	11144400	-1	4171	2	946890	552269.759655	20.179269	20.179269	3	-6.624752	2028.000000
32	11144400	-1	4171	2	946890	737134.917267	15.118535	15.118535	3	-10.003463	2043.000000
33	11144400	-1	4171	1	584412	923848.018473	12.063023	12.063023	3	-7.022580	2055.000000
34	11144400	-1	4171	1	584412	839343.351510	13.277522	13.277522	3	-8.199765	2068.000000
35	909400	-1	7227	1	584412	816215.526620	1.114167	1.114167	3	0.906758	2069.000000
36	2486480	-1	7829	1	584412	696542.532493	3.569746	3.569746	3	0.906758	2072.000000
37	2449720	-1	6941	1	584412	484241.225380	5.058884	5.058884	3	0.906758	2077.000000
38	2243832	-1	5683	1	584412	413333.788688	5.428620	5.428620	3	0.906758	2082.000000
39	2609224	-1	4171	1	584412	319868.548660	8.157176	8.157176	3	-1.566834	2090.000000
40	1422744	-1	6959	0	348767	1028943.056059	1.382724	1.382724	3	0.789616	2091.000000
41	1559152	-1	9535	0	348767	977769.114086	1.594601	1.594601	3	0.848187	2092.000000
42	1484536	-1	12079	0	348767	912276.381786	1.627288	1.627288	3	0.848187	2093.000000
43	1506120	-1	14365	0	348767	799159.517800	1.884630	1.884630	3	0.848187	2094.000000
44	2632312	-1	12650	1	584412	447222.163442	5.885916	5.885916	3	0.848187	2099.000000
45	2290872	-1	13554	1	584412	701243.977767	3.266869	3.266869	3	0.906758	2102.000000
46	2409120	-1	15029	1	584412	893507.580913	2.696250	2.696250	3	0.906758	2104.000000
47	2372912	-1	16056	1	584412	754604.706931	3.144576	3.144576	3	0.906758	2107.000000
