segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1497520	-1	4000	0	374380	1825417.821780	0.820371	0.820371	2	-0.082037	0.000000
2	3366304	-1	8000	2	982434	2128595.900137	1.581467	1.581467	2	0.831915	1.000000
3	6643304	-1	8090	3	1828330	1699316.231954	3.909398	3.909398	2	0.996167	4.000000
4	6096512	-1	9180	3	1828330	2094658.155062	2.910505	2.910505	2	0.998010	6.000000
5	7108216	-1	10176	3	1828330	2366194.566805	3.004071	3.004071	2	0.998010	9.000000
6	6174184	-1	11949	3	1828330	2773492.566778	2.226140	2.226140	2	0.998010	11.000000
7	7467648	-1	12367	3	1828330	2084613.550181	3.582270	3.582270	2	0.998010	14.000000
8	7120816	-1	11370	3	1828330	1425031.656477	4.996953	4.996953	2	0.998010	18.000000
9	7386264	-1	10007	3	1828330	1377107.013885	5.363609	5.363609	2	0.998010	23.000000
10	6058784	-1	8581	3	1828330	1116674.570232	5.425738	5.425738	2	0.998010	28.000000
11	3386784	-1	10198	2	982434	1421506.783399	2.382531	2.382531	2	0.994324	30.000000
12	3527888	-1	11982	2	982434	1591669.544660	2.216470	2.216470	2	0.996167	32.000000
13	3591944	-1	14073	2	982434	1881772.869181	1.908808	1.908808	2	0.996167	33.000000
14	4014488	-1	15707	2	982434	1696922.322624	2.365746	2.365746	2	0.996167	35.000000
15	3427024	-1	17535	2	982434	1577979.056335	2.171780	2.171780	2	0.996167	37.000000
16	3785624	-1	19506	2	982434	1865215.649373	2.029591	2.029591	2	0.996167	39.000000
17	3426392	-1	21195	2	982434	1482439.060483	2.311321	2.311321	2	0.996167	41.000000
18	3547144	-1	23291	2	982434	1863615.278705	1.903367	1.903367	2	0.996167	42.000000
19	3184784	-1	25703	2	982434	2004986.663216	1.588432	1.588432	2	0.996167	43.000000
20	3916768	-1	27734	2	982434	1989040.237144	1.969175	1.969175	2	0.996167	44.000000
21	3618664	-1	28007	2	982434	1815823.958946	1.992850	1.992850	2	0.996167	45.000000
22	3730936	-1	28250	2	982434	2132244.488153	1.749769	1.749769	2	0.996167	46.000000
23	6593912	-1	27312	3	1828330	2453476.979547	2.687579	2.687579	2	0.996167	48.000000
24	6240648	-1	27762	3	1828330	2789444.413926	2.237237	2.237237	2	0.998010	50.000000
25	5446320	-1	27492	3	1828330	2171898.146368	2.507631	2.507631	2	0.998010	52.000000
26	6016584	-1	26654	3	1828330	1798217.478759	3.345860	3.345860	2	0.998010	55.000000
27	7461256	-1	23972	3	1828330	1237773.577053	6.027965	6.027965	2	0.998010	61.000000
28	5710000	-1	25995	3	1828330	2888308.041191	1.976936	1.976936	2	0.998010	62.000000
29	6115992	-1	26319	3	1828330	1663966.111272	3.675551	3.675551	2	0.998010	65.000000
30	3627592	-1	27844	2	982434	1682599.491931	2.155945	2.155945	2	0.994324	67.000000
31	3394728	-1	28056	2	982434	1746906.932670	1.943279	1.943279	2	0.996167	68.000000
32	2727168	-1	28258	2	982434	1565714.546821	1.741804	1.741804	2	0.996167	69.000000
33	3325136	-1	27756	2	982434	1481792.286230	2.243996	2.243996	2	0.996167	71.000000
34	3511832	-1	27564	2	982434	1441949.773238	2.435475	2.435475	2	0.996167	73.000000
35	3152888	-1	28184	2	982434	1736923.788060	1.815214	1.815214	2	0.996167	74.000000
36	3145384	-1	28058	2	982434	1620255.698499	1.941289	1.941289	2	0.996167	75.000000
37	3558840	-1	27453	2	982434	1397494.252948	2.546587	2.546587	2	0.996167	77.000000
38	3312904	-1	27836	2	982434	1530919.926590	2.163996	2.163996	2	0.996167	79.000000
39	3223200	-1	28272	2	982434	1865821.136274	1.727497	1.727497	2	0.996167	80.000000
40	3848520	-1	27807	2	982434	1755250.777484	2.192576	2.192576	2	0.996167	82.000000
41	3380608	-1	28077	2	982434	1758513.747624	1.922423	1.922423	2	0.996167	83.000000
42	3450032	-1	28072	2	982434	1789618.696569	1.927803	1.927803	2	0.996167	84.000000
43	3178824	-1	28227	2	982434	1793692.342259	1.772224	1.772224	2	0.996167	85.000000
44	3101072	-1	28261	2	982434	1783599.635079	1.738659	1.738659	2	0.996167	86.000000
45	3670200	-1	28024	2	982434	1858292.738109	1.975039	1.975039	2	0.996167	87.000000
46	3057072	-1	28110	2	982434	1617512.399024	1.889984	1.889984	2	0.996167	88.000000
47	3614024	-1	27965	2	982434	1776262.805363	2.034622	2.034622	2	0.996167	90.000000
48	2915552	-1	28403	2	982434	1826556.133619	1.596202	1.596202	2	0.996167	91.000000
49	3263776	-1	28394	2	982434	2033202.348351	1.605239	1.605239	2	0.996167	92.000000
50	3169104	-1	28098	2	982434	1666651.820056	1.901479	1.901479	2	0.996167	93.000000
51	3480160	-1	28161	2	982434	1892725.530059	1.838703	1.838703	2	0.996167	94.000000
52	6401712	-1	26936	3	1828330	2089773.897294	3.063351	3.063351	2	0.996167	97.000000
53	6158360	-1	26482	3	1828330	1750856.667569	3.517341	3.517341	2	0.998010	100.000000
54	6116960	-1	26815	3	1828330	1920570.441378	3.184970	3.184970	2	0.998010	103.000000
55	5781424	-1	27110	3	1828330	2000533.560224	2.889941	2.889941	2	0.998010	105.000000
56	6150400	-1	26915	3	1828330	1994160.933321	3.084204	3.084204	2	0.998010	108.000000
57	6432736	-1	26973	3	1828330	2125380.391764	3.026628	3.026628	2	0.998010	111.000000
58	6000152	-1	27076	3	1828330	2052324.927273	2.923588	2.923588	2	0.998010	113.000000
59	6131080	-1	27044	3	1828330	2074243.067905	2.955816	2.955816	2	0.998010	115.000000
60	6138160	-1	25331	3	1828330	1314673.761431	4.668961	4.668961	2	0.998010	119.000000
61	5860720	-1	25216	3	1828330	1424224.223162	4.115026	4.115026	2	0.998010	123.000000
62	3670680	-1	26403	2	982434	1305010.714622	2.812759	2.812759	2	0.994324	125.000000
63	3181840	-1	28377	2	982434	1960935.666765	1.622613	1.622613	2	0.996167	126.000000
64	3389000	-1	28191	2	982434	1874209.351794	1.808229	1.808229	2	0.996167	127.000000
65	3181184	-1	28254	2	982434	1822818.663147	1.745200	1.745200	2	0.996167	128.000000
66	3107408	-1	28581	2	982434	2191037.466724	1.418236	1.418236	2	0.996167	129.000000
67	3549664	-1	27873	2	982434	1668921.493546	2.126921	2.126921	2	0.996167	131.000000
68	6031744	-1	26709	3	1828330	1832809.607807	3.290982	3.290982	2	0.996167	134.000000
69	6307928	-1	25145	3	1828330	1299525.080744	4.854026	4.854026	2	0.998010	138.000000
70	3992424	-1	25942	2	982434	1246468.606296	3.202988	3.202988	2	0.994324	141.000000
71	3758496	-1	27632	2	982434	1626666.830479	2.310551	2.310551	2	0.996167	143.000000
72	3506376	-1	28326	2	982434	2095241.671177	1.673495	1.673495	2	0.996167	144.000000
73	3457336	-1	27888	2	982434	1637624.649799	2.111190	2.111190	2	0.996167	146.000000
74	3060944	-1	28403	2	982434	1917221.598093	1.596552	1.596552	2	0.996167	147.000000
75	3542760	-1	28324	2	982434	2114379.139142	1.675556	1.675556	2	0.996167	148.000000
76	6761384	-1	26283	3	1828330	1819148.183982	3.716786	3.716786	2	0.996167	151.000000
77	6212920	-1	26613	3	1828330	1834569.591812	3.386582	3.386582	2	0.998010	154.000000
78	6425376	-1	26922	3	1828330	2088042.244840	3.077225	3.077225	2	0.998010	157.000000
79	6236920	-1	23701	3	1828330	990268.548168	6.298211	6.298211	2	0.998010	163.000000
80	3404016	-1	24357	2	982434	1017906.395288	3.344135	3.344135	2	0.994324	166.000000
81	3218400	-1	26147	2	982434	1456247.053816	2.210065	2.210065	2	0.996167	168.000000
82	3304848	-1	22597	2	982434	446469.506419	7.402181	7.402181	2	0.996167	175.000000
83	2088008	-1	23786	1	605850	742704.544002	2.811358	2.811358	2	0.991969	177.000000
84	1995112	-1	26878	1	605850	2197253.616200	0.908003	0.908003	2	0.994068	177.000000
85	2106608	-1	29041	1	605850	2197253.616200	0.958746	0.958746	2	0.994068	177.000000
86	2078808	-1	29053	1	605850	2197253.616200	0.946094	0.946094	2	0.994068	177.000000
87	3219096	-1	28463	2	982434	2094832.528509	1.536684	1.536684	2	0.994068	178.000000
88	3172408	-1	28285	2	982434	1850301.392021	1.714536	1.714536	2	0.996167	179.000000
89	6086280	-1	25356	3	1828330	1310763.496349	4.643309	4.643309	2	0.996167	183.000000
90	6166592	-1	22960	3	1828330	964124.619494	6.396053	6.396053	2	0.998010	189.000000
91	3299360	-1	24576	2	982434	1383620.323390	2.384585	2.384585	2	0.994324	191.000000
92	2956632	-1	27071	2	982434	1964476.549895	1.505048	1.505048	2	0.996167	192.000000
93	3259384	-1	28184	2	982434	1795636.830541	1.815169	1.815169	2	0.996167	193.000000
94	3242184	-1	28205	2	982434	1807200.558214	1.794037	1.794037	2	0.996167	194.000000
95	3112936	-1	28512	2	982434	2093252.905851	1.487128	1.487128	2	0.996167	195.000000
96	3122088	-1	28523	2	982434	2115231.052841	1.476003	1.476003	2	0.996167	196.000000
97	6329616	-1	27040	3	1828330	2139077.043557	2.959041	2.959041	2	0.996167	198.000000
98	6180672	-1	27655	3	1828330	2636519.151270	2.344255	2.344255	2	0.998010	200.000000
99	6207736	-1	27618	3	1828330	2606944.149521	2.381231	2.381231	2	0.998010	202.000000
100	6207736	-1	27013	3	1828330	2078486.747957	2.986661	2.986661	2	0.998010	204.000000
101	6207736	-1	26850	3	1828330	1971192.980650	3.149228	3.149228	2	0.998010	207.000000
102	6207736	-1	26730	3	1828330	1898607.519118	3.269626	3.269626	2	0.998010	210.000000
103	6207736	-1	26712	3	1828330	1888204.153409	3.287640	3.287640	2	0.998010	213.000000
104	6207736	-1	26301	3	1828330	1678257.628227	3.698917	3.698917	2	0.998010	216.000000
105	6207736	-1	23836	3	1828330	1007140.706273	6.163723	6.163723	2	0.998010	222.000000
106	6207736	-1	21324	2	982434	953257.630213	6.512128	6.512128	2	0.994324	228.000000
107	6207736	-1	19339	2	982434	1037203.837239	5.985068	5.985068	2	0.996167	233.000000
108	6207736	-1	11326	2	982434	516760.355019	12.012795	12.012795	2	0.996167	245.000000
109	2103352	-1	13122	1	605850	954246.509199	2.204202	2.204202	2	0.991969	247.000000
110	2238152	-1	14970	1	605850	1040302.363939	2.151444	2.151444	2	0.994068	249.000000
111	1721968	-1	16817	1	605850	799602.368468	2.153530	2.153530	2	0.994068	251.000000
112	2033016	-1	18257	1	605850	794225.443766	2.559747	2.559747	2	0.994068	253.000000
113	1960456	-1	20878	1	605850	1422273.078629	1.378396	1.378396	2	0.994068	254.000000
114	2366848	-1	23396	1	605850	1596565.888583	1.482462	1.482462	2	0.994068	255.000000
115	4115720	-1	24742	2	982434	1550647.513280	2.654194	2.654194	2	0.994068	257.000000
116	3853472	-1	26825	2	982434	2010872.497816	1.916318	1.916318	2	0.996167	258.000000
117	3655000	-1	28403	2	982434	2288856.198171	1.596867	1.596867	2	0.996167	259.000000
118	3644920	-1	28263	2	982434	2098864.687769	1.736615	1.736615	2	0.996167	260.000000
119	7208608	-1	26266	3	1828330	1930661.359068	3.733751	3.733751	2	0.996167	263.000000
120	7845200	-1	26773	3	1828330	2431164.927327	3.226930	3.226930	2	0.998010	266.000000
121	7075952	-1	24690	3	1828330	1332731.701487	5.309360	5.309360	2	0.998010	271.000000
122	6547960	-1	25349	3	1828330	1959924.017893	3.340925	3.340925	2	0.998010	274.000000
123	6538600	-1	26742	3	1828330	2507618.700632	2.607494	2.607494	2	0.998010	276.000000
124	6694400	-1	27721	3	1828330	2938113.906045	2.278469	2.278469	2	0.998010	278.000000
125	6650088	-1	27796	3	1828330	3017564.239513	2.203793	2.203793	2	0.998010	280.000000
126	7237656	-1	26977	3	1828330	2394780.664229	3.022263	3.022263	2	0.998010	283.000000
127	7527000	-1	26198	3	1828330	1979764.959622	3.801966	3.801966	2	0.998010	286.000000
128	7668712	-1	26178	3	1828330	2006762.798481	3.821434	3.821434	2	0.998010	289.000000
129	7646024	-1	25719	3	1828330	1786152.466780	4.280723	4.280723	2	0.998010	293.000000
130	6729696	-1	24006	3	1828330	1177987.897479	5.712874	5.712874	2	0.998010	298.000000
131	3632528	-1	23941	2	982434	893586.894570	4.065109	4.065109	2	0.994324	302.000000
132	4090008	-1	23921	2	982434	1017345.672168	4.020274	4.020274	2	0.996167	306.000000
133	3840408	-1	24993	2	982434	1311723.007226	2.927758	2.927758	2	0.996167	308.000000
134	2119728	-1	26733	2	982434	938158.613712	2.259456	2.259456	2	0.996167	310.000000
135	2799240	-1	24986	2	982434	558384.971111	5.013101	5.013101	2	0.996167	315.000000
136	2139400	-1	27835	1	605850	1858612.865609	1.151073	1.151073	2	0.991969	316.000000
137	2483256	-1	28460	1	605850	1613221.762008	1.539315	1.539315	2	0.994068	317.000000
138	3280280	-1	28156	2	982434	1779195.879400	1.843687	1.843687	2	0.994068	318.000000
139	3872208	-1	27653	2	982434	1650289.949713	2.346380	2.346380	2	0.996167	320.000000
140	3253272	-1	28252	2	982434	1862131.317645	1.747069	1.747069	2	0.996167	321.000000
141	3226736	-1	28055	2	982434	1659681.675286	1.944190	1.944190	2	0.996167	322.000000
142	3269200	-1	27929	2	982434	1578596.249774	2.070954	2.070954	2	0.996167	324.000000
143	3313000	-1	27596	2	982434	1378431.020727	2.403457	2.403457	2	0.996167	326.000000
144	3475760	-1	27291	2	982434	1283368.841642	2.708309	2.708309	2	0.996167	328.000000
145	3528336	-1	26080	2	982434	900219.684391	3.919417	3.919417	2	0.996167	331.000000
146	2919144	-1	25486	2	982434	646728.000099	4.513712	4.513712	2	0.996167	335.000000
147	3376064	-1	26481	2	982434	1123542.994552	3.004837	3.004837	2	0.996167	338.000000
148	3711752	-1	27297	2	982434	1373485.240014	2.702433	2.702433	2	0.996167	340.000000
149	2885440	-1	27324	2	982434	1078614.887677	2.675135	2.675135	2	0.996167	342.000000
150	2053776	-1	27919	1	605850	986935.461318	2.080963	2.080963	2	0.991969	344.000000
151	2064480	-1	28521	1	605850	1395943.067673	1.478914	1.478914	2	0.994068	345.000000
152	3623680	-1	27537	2	982434	1471522.153560	2.462539	2.462539	2	0.994068	347.000000
153	3359488	-1	27538	2	982434	1364625.214094	2.461839	2.461839	2	0.996167	349.000000
154	3047400	-1	27769	2	982434	1366166.703165	2.230621	2.230621	2	0.996167	351.000000
155	3684128	-1	26978	2	982434	1219405.217984	3.021250	3.021250	2	0.996167	354.000000
156	3574848	-1	27101	2	982434	1233200.889743	2.898837	2.898837	2	0.996167	356.000000
157	3668744	-1	26943	2	982434	1200161.349812	3.056876	3.056876	2	0.996167	359.000000
158	3136712	-1	25965	2	982434	777395.568318	4.034898	4.034898	2	0.996167	363.000000
159	3231216	-1	16214	2	982434	234982.121096	13.750901	13.750901	2	0.996167	376.000000
160	2297016	-1	17175	1	605850	755957.244092	3.038553	3.038553	2	0.991969	379.000000
161	1301352	-1	20029	0	374380	1135684.095787	1.145875	1.145875	2	0.986056	380.000000
162	1325184	-1	22997	0	374380	1284038.011622	1.032044	1.032044	2	0.990062	381.000000
163	1339632	-1	25963	0	374380	1295305.104335	1.034221	1.034221	2	0.990062	382.000000
164	2082800	-1	28477	1	605850	1401325.721409	1.486307	1.486307	2	0.990062	383.000000
165	3312272	-1	28100	2	982434	1743452.208811	1.899835	1.899835	2	0.994068	384.000000
166	3605096	-1	27722	2	982434	1582611.474027	2.277941	2.277941	2	0.996167	386.000000
167	3745760	-1	28044	2	982434	1915347.799452	1.955655	1.955655	2	0.996167	387.000000
168	3124848	-1	28331	2	982434	1873369.117780	1.668036	1.668036	2	0.996167	388.000000
