segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1113432	-1	4171	0	358524	2429589.692770	0.458280	0.458280	4	-0.045828	0.000000
2	6864056	-1	8342	3	1876008	2323049.238739	2.954761	2.954761	4	0.614551	2.000000
3	7041232	-1	10263	3	1876008	3130644.865319	2.249132	2.249132	4	0.952550	4.000000
4	3549352	-1	13551	3	1876008	4015872.509960	0.883831	0.883831	4	0.952550	4.000000
5	8792288	-1	15435	4	2676151	3844483.523287	2.286988	2.286988	4	0.952550	6.000000
6	10672336	-1	16172	4	2676151	3107957.179656	3.433875	3.433875	4	0.963384	9.000000
7	10748800	-1	17358	4	2676151	3601362.831797	2.984648	2.984648	4	0.963384	11.000000
8	10996408	-1	18400	4	2676151	3514395.861885	3.128961	3.128961	4	0.963384	14.000000
9	10453296	-1	19637	4	2676151	3563174.868961	2.933703	2.933703	4	0.963384	16.000000
10	6668848	-1	21753	4	2676151	3245246.825559	2.054959	2.054959	4	0.963384	18.000000
11	9253920	-1	23025	4	2676151	3191193.352525	2.899831	2.899831	4	0.963384	20.000000
12	5309456	-1	25550	4	2676151	3225619.788197	1.646027	1.646027	4	0.963384	21.000000
13	11518592	-1	25850	4	2676151	2976182.868188	3.870257	3.870257	4	0.963384	24.000000
14	1313160	-1	29651	4	2676151	3764814.299900	0.348798	0.348798	4	0.963384	24.000000
15	329656	-1	29912	4	2676151	3764814.299900	0.087562	0.087562	4	0.963384	24.000000
16	618096	-1	29835	4	2676151	3764814.299900	0.164177	0.164177	4	0.963384	24.000000
17	584912	-1	29844	4	2676151	3764814.299900	0.155363	0.155363	4	0.963384	24.000000
18	1172880	-1	29688	4	2676151	3764814.299900	0.311537	0.311537	4	0.963384	24.000000
19	11893152	-1	26426	4	2676151	3327918.500363	3.573751	3.573751	4	0.963384	27.000000
20	11786096	-1	26504	4	2676151	3371964.089436	3.495321	3.495321	4	0.963384	30.000000
21	12116448	-1	26211	4	2676151	3198412.988729	3.788269	3.788269	4	0.963384	33.000000
22	10049784	-1	26578	4	2676151	2937481.031406	3.421225	3.421225	4	0.963384	36.000000
23	11730704	-1	25717	4	2676151	2739249.004394	4.282453	4.282453	4	0.963384	40.000000
24	10425096	-1	27238	4	2676151	3934256.718033	2.649826	2.649826	4	0.963384	42.000000
25	10992144	-1	26880	4	2676151	3524127.914029	3.119110	3.119110	4	0.963384	45.000000
26	11548808	-1	26364	4	2676151	3176261.180959	3.635976	3.635976	4	0.963384	48.000000
27	11952576	-1	26085	4	2676151	3053178.450429	3.914798	3.914798	4	0.963384	51.000000
28	11372336	-1	23216	4	2676151	1676368.746743	6.783911	6.783911	4	0.963384	57.000000
29	11226536	-1	19667	4	2676151	1454217.834228	7.719982	7.719982	4	0.963384	64.000000
30	7654632	-1	18287	3	1876008	1378948.905539	5.551063	5.551063	4	0.941717	69.000000
31	7877792	-1	15914	3	1876008	1203945.912696	6.543311	6.543311	4	0.952550	75.000000
32	4134712	-1	17011	2	977376	1344834.984032	3.074513	3.074513	4	0.917569	78.000000
33	4072368	-1	18207	2	977376	1369109.093275	2.974466	2.974466	4	0.935060	80.000000
34	4144744	-1	18327	2	977376	1022961.073699	4.051712	4.051712	4	0.935060	84.000000
35	4037248	-1	20084	2	977376	1673059.779586	2.413092	2.413092	4	0.935060	86.000000
36	3911496	-1	21128	2	977376	1250533.602192	3.127862	3.127862	4	0.935060	89.000000
37	4217984	-1	23212	2	977376	2021000.525521	2.087077	2.087077	4	0.935060	91.000000
38	4228072	-1	24959	2	977376	1744963.190828	2.423015	2.423015	4	0.935060	93.000000
39	4291936	-1	26755	2	977376	1806804.930492	2.375429	2.375429	4	0.935060	95.000000
40	3974264	-1	28052	2	977376	2040813.525719	1.947392	1.947392	4	0.935060	96.000000
41	3945992	-1	28056	2	977376	2030740.866372	1.943129	1.943129	4	0.935060	97.000000
42	7665240	-1	26247	3	1876008	2042455.648689	3.752953	3.752953	4	0.935060	100.000000
43	7392464	-1	26598	3	1876008	2173072.360389	3.401849	3.401849	4	0.952550	103.000000
