segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1493296	-1	4000	0	373324	1095784.565529	1.362764	1.362764	1	-0.136276	3579.000000
2	3381280	-1	8000	2	985764	1046126.854947	3.232189	3.232189	1	0.650587	3582.000000
3	3533272	-1	7380	2	985764	764834.700580	4.619654	4.619654	1	0.988534	3586.000000
4	2073712	-1	8575	1	605090	739368.055824	2.804709	2.804709	1	0.978664	3588.000000
5	2139296	-1	9912	1	605090	803366.427368	2.662914	2.662914	1	0.983599	3590.000000
6	1936168	-1	12102	1	605090	1069525.629670	1.810305	1.810305	1	0.983599	3591.000000
7	2279744	-1	14048	1	605090	1109779.244978	2.054232	2.054232	1	0.983599	3593.000000
8	2267064	-1	15738	1	605090	981411.285277	2.310004	2.310004	1	0.983599	3595.000000
9	2228328	-1	17791	1	605090	1144905.662211	1.946298	1.946298	1	0.983599	3596.000000
10	3172208	-1	19229	2	985764	1238135.559795	2.562085	2.562085	1	0.983599	3598.000000
11	3379184	-1	20188	2	985764	1111024.840542	3.041502	3.041502	1	0.988534	3601.000000
