segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1155600	-1	4171	0	347031	980072.785380	1.179096	1.179096	1	-0.117910	1663.000000
2	3871672	-1	8342	2	936595	1191636.052375	3.249039	3.249039	1	0.648902	1666.000000
3	3745064	-1	8991	2	936595	1063567.708079	3.521228	3.521228	1	0.988534	1669.000000
4	2068600	-1	11218	2	936595	1063723.112656	1.944679	1.944679	1	0.988534	1670.000000
5	4223840	-1	11550	2	936595	1100452.495302	3.838276	3.838276	1	0.988534	1673.000000
6	3959960	-1	11884	2	936595	1031932.902858	3.837420	3.837420	1	0.988534	1676.000000
7	3951176	-1	12151	2	936595	1012040.851198	3.904167	3.904167	1	0.988534	1679.000000
8	2862512	-1	13654	2	936595	1072912.756610	2.667982	2.667982	1	0.988534	1681.000000
9	4055976	-1	13676	2	936595	977706.678205	4.148459	4.148459	1	0.988534	1685.000000
10	3601752	-1	14384	2	936595	1040101.862575	3.462884	3.462884	1	0.988534	1688.000000
11	3936320	-1	13668	2	936595	805455.405993	4.887074	4.887074	1	0.988534	1692.000000
12	3994048	-1	13578	2	936595	937308.782001	4.261187	4.261187	1	0.988534	1696.000000
13	4157256	-1	13098	2	936595	893866.644385	4.650868	4.650868	1	0.988534	1700.000000
14	2415496	-1	14401	1	576572	842149.174652	2.868252	2.868252	1	0.978664	1702.000000
15	2347576	-1	16109	1	576572	953223.878363	2.462775	2.462775	1	0.983599	1704.000000
16	2568832	-1	17667	1	576572	982852.777229	2.613649	2.613649	1	0.983599	1706.000000
17	2378072	-1	19802	1	576572	1168103.620124	2.035840	2.035840	1	0.983599	1708.000000
18	3870088	-1	20335	2	936595	1063904.292878	3.637628	3.637628	1	0.983599	1711.000000
19	3798632	-1	20875	2	936595	1046165.147555	3.631006	3.631006	1	0.988534	1714.000000
20	4095488	-1	21409	2	936595	1125996.808061	3.637211	3.637211	1	0.988534	1717.000000
21	4044184	-1	22099	2	936595	1161675.875502	3.481336	3.481336	1	0.988534	1720.000000
22	3849104	-1	22039	2	936595	909921.340557	4.230150	4.230150	1	0.988534	1724.000000
23	3795632	-1	22630	2	936595	1060146.480325	3.580290	3.580290	1	0.988534	1727.000000
24	4102920	-1	23218	2	936595	1145154.854177	3.582852	3.582852	1	0.988534	1730.000000
25	3746712	-1	24043	2	936595	1119757.082570	3.346004	3.346004	1	0.988534	1733.000000
26	3872432	-1	24497	2	936595	1041715.404871	3.717361	3.717361	1	0.988534	1736.000000
