segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1	169	6941.007495	7577.815383	0.194784	0.178416
2	169	6772.180646	6531.799154	0.199640	0.206987
3	169	5762.483851	8265.385289	0.234621	0.163574
4	169	6737.805728	5850.369712	0.200659	0.231097
5	169	6663.281394	6297.480994	0.202903	0.214689
6	169	6539.746271	6969.654409	0.206736	0.193984
7	169	6687.689220	6610.986184	0.202163	0.204508
8	169	6613.769650	6255.818195	0.204422	0.216119
9	169	5650.346460	7635.289551	0.239277	0.177073
10	169	6461.171673	6670.225652	0.209250	0.202692
11	169	6786.444830	8183.936938	0.199221	0.165202
12	169	5780.788341	6699.216286	0.233878	0.201815
13	169	5986.808483	5419.235636	0.225830	0.249482
14	169	7559.994571	7759.800169	0.178836	0.174231
15	169	6995.051035	6762.295854	0.193280	0.199932
16	169	7315.832126	6684.331016	0.184805	0.202264
17	169	6094.950207	6058.445584	0.221823	0.223160
18	169	7319.307046	5970.690375	0.184717	0.226439
19	169	5604.836573	5980.090975	0.241220	0.226084
20	169	6209.517467	7218.082706	0.217730	0.187307
21	169	7359.125174	7094.386252	0.183717	0.190573
22	169	5955.890887	6268.493932	0.227002	0.215682
23	169	7400.363849	6319.580940	0.182694	0.213938
24	169	5933.630022	8202.142720	0.227854	0.164835
25	169	6084.911075	5749.373434	0.222189	0.235156
26	169	7170.076785	6500.269961	0.188561	0.207991
27	169	8361.531974	5989.565507	0.161693	0.225726
28	169	6571.097004	6045.534221	0.205750	0.223636
29	169	6660.988110	6056.879594	0.202973	0.223217
30	169	6955.728027	6899.449582	0.194372	0.195958
31	169	6654.703378	7387.984225	0.203165	0.183000
32	169	8219.833896	6874.266148	0.164480	0.196676
33	169	7130.102686	7874.592791	0.189619	0.171691
34	169	6682.850065	6749.008313	0.202309	0.200326
35	169	7123.054130	6575.340998	0.189806	0.205617
36	169	3072.726873	6629.969389	0.440000	0.203923
37	169	6378.208122	6823.444979	0.211972	0.198140
