segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1	169	3329.303245	7254.242003	0.406091	0.186374
2	169	5837.577846	6181.993112	0.231603	0.218700
3	169	7130.210269	7982.402883	0.189616	0.169373
4	169	6588.779551	6334.023260	0.205197	0.213450
5	169	6417.976049	6696.439525	0.210658	0.201898
6	169	6508.260004	6892.053613	0.207736	0.196168
7	169	6316.955099	5881.265974	0.214027	0.229882
8	169	6868.903701	8070.825226	0.196829	0.167517
9	169	7708.744619	7112.306672	0.175385	0.190093
10	169	7374.888165	7680.252412	0.183325	0.176036
11	169	6609.013733	6851.583050	0.204569	0.197327
12	169	5519.637567	7823.391137	0.244944	0.172815
13	169	6514.009146	6792.134801	0.207553	0.199054
14	169	6440.485110	6534.779882	0.209922	0.206893
15	169	5647.662194	5676.591310	0.239391	0.238171
16	169	6392.141687	8699.018847	0.211510	0.155420
17	169	6916.034817	6045.508440	0.195488	0.223637
18	169	6730.967784	7931.347069	0.200863	0.170463
19	169	8179.521994	5454.719394	0.165291	0.247859
20	169	6860.759488	6047.803764	0.197063	0.223552
21	169	7898.910597	8727.697108	0.171163	0.154909
22	169	6531.723918	6157.117443	0.206990	0.219583
23	169	6486.032168	6847.942499	0.208448	0.197432
24	169	7091.777813	5950.047802	0.190643	0.227225
25	169	7414.267906	6536.406881	0.182351	0.206841
26	169	7839.549604	6774.664454	0.172459	0.199567
27	169	5912.120446	5726.723544	0.228683	0.236086
28	169	7783.968659	6378.516619	0.173690	0.211962
29	169	6750.566952	6503.520308	0.200279	0.207887
30	169	7080.434822	7215.547790	0.190949	0.187373
31	169	6497.767322	6693.815191	0.208071	0.201977
32	169	7015.717238	8799.393907	0.192710	0.153647
33	169	6523.293464	7514.681650	0.207257	0.179914
34	169	6810.578765	7910.943809	0.198515	0.170902
35	169	6650.403148	6664.166257	0.203296	0.202876
36	169	6504.989995	7270.965891	0.207840	0.185945
37	169	5616.705617	6710.886400	0.240710	0.201464
38	169	5915.833396	7076.034924	0.228539	0.191067
39	169	6829.213639	7594.815012	0.197973	0.178016
40	169	7036.794060	7362.373700	0.192133	0.183636
41	169	6982.621951	6691.556118	0.193624	0.202046
42	169	6429.961752	5830.135730	0.210266	0.231899
43	169	7411.680529	6097.801200	0.182415	0.221719
44	169	7086.761522	6166.390473	0.190778	0.219253
45	169	5932.705062	6881.657375	0.227889	0.196464
46	169	6990.610078	5738.458729	0.193402	0.235603
47	169	8145.519666	6942.911094	0.165981	0.194731
48	169	7113.484360	5704.090755	0.190062	0.237023
49	169	6850.349793	6410.807502	0.197362	0.210894
50	169	6579.094295	6607.735350	0.205499	0.204609
51	169	3467.802038	6333.726126	0.389872	0.213460
52	169	6385.095408	6976.351004	0.211743	0.193798
53	169	6664.033121	5604.271577	0.202880	0.241245
54	169	8069.848966	6500.962996	0.167537	0.207969
55	169	5362.560896	6760.151504	0.252118	0.199996
56	169	7886.628747	6820.474064	0.171429	0.198227
57	169	5827.517504	6194.973413	0.232003	0.218241
58	169	6957.665320	6514.967076	0.194318	0.207522
59	169	7032.116825	6376.271733	0.192261	0.212036
60	169	7317.701374	7096.454848	0.184757	0.190518
61	169	6139.698280	7361.570856	0.220206	0.183656
62	169	6637.481355	6334.829906	0.203692	0.213423
63	169	7707.455885	6038.124949	0.175415	0.223911
64	169	6130.571573	6151.687121	0.220534	0.219777
65	169	5581.544990	6403.098185	0.242227	0.211148
66	169	6128.444808	7575.112621	0.220611	0.178479
67	169	6466.874761	5591.809756	0.209065	0.241782
68	169	5992.983692	6375.217971	0.225597	0.212071
