segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1	169	7270.462493	5924.461466	0.185958	0.228206
2	169	6818.956778	6384.168098	0.198271	0.211774
3	169	6086.772517	8181.421961	0.222121	0.165252
4	169	6442.929169	5766.269153	0.209842	0.234467
5	169	7479.278237	6497.588635	0.180766	0.208077
6	169	7155.049881	6682.944574	0.188957	0.202306
7	169	6519.341212	7139.717252	0.207383	0.189363
8	169	6112.715585	7245.131231	0.221178	0.186608
9	169	5800.039898	6922.214650	0.233102	0.195313
10	169	5792.509694	6531.460607	0.233405	0.206998
11	169	7688.082647	7802.776466	0.175857	0.173272
12	169	7070.670569	6461.657590	0.191212	0.209234
13	169	6833.756534	6532.498929	0.197841	0.206965
14	169	7018.634849	7419.360716	0.192630	0.182226
15	169	5945.188354	7230.064958	0.227411	0.186997
16	169	6824.381107	7046.316061	0.198113	0.191873
17	169	7941.243454	6614.116784	0.170250	0.204411
18	169	6187.261059	6351.945122	0.218513	0.212848
19	169	7126.213956	6738.758543	0.189722	0.200630
20	169	6717.452809	6307.181969	0.201267	0.214359
21	169	6170.543918	5867.913720	0.219105	0.230406
22	169	6059.079975	6962.013220	0.223136	0.194197
23	169	6780.545471	6886.972848	0.199394	0.196313
24	169	6574.052744	6231.585307	0.205657	0.216959
25	169	5907.371958	7543.922979	0.228867	0.179217
26	169	7261.645704	6837.942658	0.186184	0.197720
27	169	5951.053121	6086.367475	0.227187	0.222136
28	169	7094.137747	6974.772158	0.190580	0.193841
29	169	6328.594364	9357.589122	0.213634	0.144482
30	169	6024.365403	7433.385035	0.224422	0.181882
31	169	7570.875093	5421.069595	0.178579	0.249397
32	169	6519.760958	8619.288727	0.207370	0.156857
33	169	6215.363765	6851.243653	0.217525	0.197336
34	169	8348.249893	6088.112153	0.161950	0.222072
35	169	7751.823242	6843.256854	0.174411	0.197567
36	169	6442.336278	6752.262989	0.209862	0.200229
37	169	6251.852457	7218.321595	0.216256	0.187301
38	169	6956.999520	8457.859855	0.194337	0.159851
39	169	6347.281088	6940.803599	0.213005	0.194790
40	169	6686.766560	6675.942384	0.202190	0.202518
41	169	7204.162664	7835.368401	0.187669	0.172551
42	169	10047.038098	6479.628830	0.134567	0.208654
43	169	6831.632472	6332.509585	0.197903	0.213501
44	169	6960.543381	6524.809639	0.194238	0.207209
45	169	6941.338850	6312.679584	0.194775	0.214172
46	169	8467.862685	6202.413292	0.159662	0.217980
47	169	6522.205554	7018.860718	0.207292	0.192624
48	169	7230.101831	6593.667381	0.186996	0.205045
49	169	6169.758428	7810.277731	0.219133	0.173105
50	169	6915.933601	6096.254123	0.195491	0.221776
51	169	5512.110089	5747.398035	0.245278	0.235237
52	169	5793.551263	6417.700039	0.233363	0.210667
53	169	6802.213155	7252.674024	0.198759	0.186414
54	169	7288.300966	6064.360934	0.185503	0.222942
55	169	6379.270049	6779.402491	0.211936	0.199428
56	169	8537.457819	8718.143507	0.158361	0.155079
57	169	6188.706085	7615.970088	0.218462	0.177522
58	169	7045.738236	5166.763862	0.191889	0.261672
59	169	6617.319847	6312.756885	0.204312	0.214170
60	169	6341.552860	5991.369063	0.213197	0.225658
61	169	5407.685413	6467.737732	0.250015	0.209038
62	169	7205.581551	7743.947298	0.187632	0.174588
63	169	6472.979507	7016.654777	0.208868	0.192684
64	169	7920.623359	6049.177923	0.170694	0.223501
65	169	6834.234218	7493.639131	0.197828	0.180420
66	169	5918.994926	7005.273701	0.228417	0.192997
67	169	7093.898133	6213.688381	0.190586	0.217584
68	169	7649.069691	6267.427000	0.176754	0.215719
69	169	6542.719160	6492.158288	0.206642	0.208251
70	169	6265.252693	6357.471191	0.215793	0.212663
71	169	6838.387941	5470.352807	0.197707	0.247150
72	169	7622.685930	6296.306298	0.177365	0.214729
73	169	6050.707651	6470.741485	0.223445	0.208941
74	169	6749.329623	6570.716303	0.200316	0.205761
75	169	8056.446434	5338.605702	0.167816	0.253250
76	169	6969.294649	6438.539969	0.193994	0.209985
77	169	6007.204587	6812.681569	0.225063	0.198453
78	169	6452.738671	7485.685896	0.209523	0.180611
79	169	7497.225586	6705.379260	0.180333	0.201629
80	169	5865.940988	6284.409281	0.230483	0.215136
81	169	6759.369880	6074.898451	0.200019	0.222555
82	169	6543.594943	6165.425044	0.206614	0.219287
83	169	7540.371930	7155.627716	0.179302	0.188942
84	169	7208.228581	6224.758541	0.187563	0.217197
85	169	7227.724284	7021.659220	0.187057	0.192547
86	169	6567.938521	5697.711860	0.205848	0.237288
87	169	7775.291617	7614.671284	0.173884	0.177552
88	169	7111.379071	7511.297358	0.190118	0.179996
89	169	6066.112484	6746.671705	0.222878	0.200395
90	169	7315.265875	5892.565899	0.184819	0.229442
91	169	6527.445859	6990.980661	0.207125	0.193392
92	169	7108.882887	7841.099731	0.190185	0.172425
93	169	6671.206537	6221.924157	0.202662	0.217296
94	169	5624.649998	3442.462124	0.240371	0.392742
95	169	6306.627825	6726.815818	0.214378	0.200987
96	169	7149.042320	5634.581342	0.189116	0.239947
97	169	6035.933334	7058.094534	0.223992	0.191553
98	169	6267.066819	5754.168983	0.215731	0.234960
99	169	7247.825930	6035.547877	0.186539	0.224006
100	169	7050.968373	6729.825483	0.191747	0.200897
101	169	6818.637003	5931.197189	0.198280	0.227947
102	169	6102.775514	7423.090175	0.221539	0.182134
103	169	7113.859160	6076.571444	0.190052	0.222494
104	169	5959.245684	5586.389222	0.226874	0.242017
105	169	6968.112842	6924.682912	0.194027	0.195244
106	169	7005.161201	6096.109944	0.193001	0.221781
