segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,983726,1933856.672609,1610489.649842,4.069489,4.886593
2,1084598,2166883.069058,1846066.831536,4.004270,4.700146
3,1009991,2166729.578305,1784945.372726,3.729089,4.526709
4,1035645,2178830.258841,1916284.489192,3.802572,4.323554
5,1147289,2170494.875258,1969824.898189,4.228673,4.659456
6,1288313,2178790.935959,2048661.368058,4.730378,5.030848
7,1000089,2183649.864009,1589249.065354,3.663917,5.034272
8,1178888,2149512.251007,2037967.009235,4.387555,4.627702
9,1184863,2178492.598577,1997078.678071,4.351130,4.746385
10,929127,1965030.115261,1843797.896242,3.782647,4.031362
11,991267,1973301.462753,1859563.326581,4.018715,4.264515
12,1117478,1994551.394234,1662225.633405,4.482123,5.378225
13,1086152,1989866.206409,1690439.207610,4.366734,5.140212
14,1265614,1971785.105500,1838376.911711,5.134896,5.507528
15,1020027,1984626.877846,1775056.969805,4.111713,4.597157
16,1234488,1994231.798062,1773381.105687,4.952235,5.568969
17,1323461,1990166.942267,1893656.369252,5.320000,5.591135
18,1217195,1987203.247263,1847215.804111,4.900133,5.271479
19,1116733,1977774.323531,1405451.460293,4.517130,6.356580
20,1305467,1986628.357130,1836651.316017,5.257015,5.686292
21,1192254,1988104.085535,1840326.838811,4.797552,5.182792
22,1226847,1994347.491967,1631794.748527,4.921297,6.014712
23,1068678,1986596.387988,1765803.499389,4.303554,4.841662
24,1187037,1990437.006648,1921698.837090,4.770960,4.941615
25,1206508,1990892.724489,1869265.508120,4.848109,5.163560
26,1171401,1967297.994364,1811502.591398,4.763492,5.173168
27,1258620,1986408.076782,1779032.618395,5.068928,5.659795
28,1255455,1995820.157384,1698352.417685,5.032337,5.913755
29,1314862,1983785.701716,1863507.262928,5.302436,5.644677
30,1189867,1996851.942600,1405011.208877,4.766971,6.774989
31,1276848,1994229.057843,1587740.463488,5.122172,6.433535
32,1086881,1990244.419508,1388592.362818,4.368834,6.261771
33,1152094,1964837.314083,1820016.562814,4.690847,5.064103
34,1278315,2177154.970491,1826579.665912,4.697194,5.598727
35,1248624,2187759.116174,1576453.634673,4.565856,6.336369
36,1134361,2187081.942857,1232692.273359,4.149313,7.361844
37,1199185,2161089.266344,1888452.602022,4.439187,5.080075
38,1185675,2181406.629034,2033360.964402,4.348295,4.664887
39,1241153,2181633.745517,1865783.776932,4.551279,5.321744
40,1227054,2147628.119079,2036566.803924,4.570825,4.820088
41,1381265,2176398.741561,1967057.482330,5.077250,5.617589
42,1064821,1992605.212120,1513732.438361,4.275091,5.627526
43,1190642,1985708.342471,1657768.513152,4.796845,5.745758
44,1343205,1988610.059990,1699057.454806,5.403593,6.324471
45,1171443,1990126.830459,1547686.366638,4.709018,6.055196
46,1253664,1963311.801062,1582337.316895,5.108364,6.338289
47,1339072,2000583.648656,1789793.541351,5.354725,5.985370
48,1105964,1970303.148124,1733494.040813,4.490533,5.103976
49,1241815,2002795.320290,1654585.003796,4.960327,6.004237
50,1210382,1714966.207038,1873737.090068,5.646208,5.167777
51,1108484,1537532.025287,1867356.635589,5.767601,4.748890
52,1338576,1965896.998424,1319280.328679,5.447187,8.117007
53,1104407,1978512.116684,1884558.234037,4.465606,4.688237
54,1253566,1992821.616442,1871300.796578,5.032326,5.359121
55,1231378,1962891.430021,1859883.061133,5.018629,5.296582
56,1144816,1986076.380026,1862313.889307,4.611367,4.917822
57,1001198,1923398.499609,1827711.038046,4.164287,4.382303
58,1283625,1992949.041743,1882683.560270,5.152666,5.454448
59,1259740,1989078.813835,1926910.636804,5.066627,5.230092
60,1206058,1925017.009145,1854976.625842,5.012145,5.201394
61,1166524,1992286.997393,1747115.479283,4.684160,5.341486
62,1027681,1752796.470024,1657011.794389,4.690475,4.961611
63,1227625,1725394.418188,1802351.459820,5.692032,5.448993
64,1137804,1972311.801600,1813677.602277,4.615108,5.018771
65,1170235,1976664.498951,1799565.799376,4.736201,5.202299
66,1164324,2170570.239349,1923408.751929,4.291311,4.842752
67,1266794,2177811.832815,1642055.716483,4.653456,6.171747
68,1090612,2150330.870842,1709989.975641,4.057467,5.102308
69,1219368,2080002.594664,1899537.703537,4.689871,5.135431
70,1136807,2117752.714131,2025832.634171,4.294390,4.489244
71,1198200,2180198.961777,1664810.082181,4.396663,5.757774
72,1111006,2183220.227291,1998502.980858,4.071073,4.447353
73,1204645,2180903.457783,2000642.678395,4.418884,4.817032
74,1072272,2165307.426631,2002220.276893,3.961643,4.284332
75,1062644,2159867.055979,1992173.303994,3.935961,4.267275
76,1312593,2185736.539410,1738780.392650,4.804213,6.039143
77,1012425,1813959.029410,1908216.984694,4.465040,4.244486
78,1080618,2172838.786424,2014068.067118,3.978640,4.292280
79,1321956,2188910.904148,2045220.506232,4.831466,5.170908
