segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,191109,1885956.527072,1349824.370664,0.810661,1.132645
2,225202,1819480.669064,1447550.846625,0.990181,1.244596
3,213970,1789998.251060,1198857.624554,0.956291,1.427826
4,238423,1937200.124738,1371752.024195,0.984609,1.390473
5,240115,1829706.951041,1447282.352233,1.049851,1.327260
6,278055,1955364.268631,1408591.491145,1.137609,1.579195
7,227073,1939004.242667,1094237.758397,0.936864,1.660136
8,254460,1847652.476817,746371.494997,1.101766,2.727435
9,241210,1943063.652909,1135079.584062,0.993112,1.700039
10,154716,1930877.519340,1091926.311237,0.641018,1.133527
11,194857,1816020.301399,989927.835693,0.858391,1.574717
12,240159,2036483.248540,1269422.412197,0.943426,1.513501
13,244025,2122036.085176,1168977.977167,0.919966,1.670006
14,260712,2104244.013069,1414347.223377,0.991185,1.474670
15,197267,2053607.050310,1391149.417893,0.768470,1.134412
16,272580,2101929.594668,1602298.419026,1.037447,1.360945
17,262581,2060746.892069,1509081.856294,1.019362,1.392004
18,241342,2100856.476362,1555375.216530,0.919023,1.241331
19,231200,2111682.949796,1234302.841919,0.875889,1.498498
20,258741,2265576.077566,730124.604395,0.913643,2.835034
21,252156,2195964.798799,1195270.616473,0.918616,1.687691
22,248728,2182433.469319,1319328.676570,0.911746,1.508209
23,234854,2268276.728907,1710578.941983,0.828308,1.098360
24,258476,2301679.314150,1695039.826551,0.898391,1.219917
25,247165,2288572.175877,1630237.186491,0.863997,1.212903
26,241118,2129516.848692,1441806.762317,0.905813,1.337866
27,264715,2237523.947958,1553055.071218,0.946457,1.363583
28,261843,2291885.409338,1441134.251647,0.913983,1.453538
29,253532,2248629.881640,1560732.242743,0.901996,1.299554
30,261635,2247019.693915,1589999.809164,0.931492,1.316403
31,258285,2271162.569667,1514147.001247,0.909790,1.364650
32,212173,2282986.337934,1468668.579014,0.743493,1.155730
33,263100,2243131.384073,1368338.497445,0.938331,1.538216
34,244717,2274388.891865,1516682.714974,0.860775,1.290801
35,260349,2156456.329905,1238598.022376,0.965840,1.681572
36,221759,2299899.203083,1215616.435200,0.771369,1.459401
37,249369,2296945.595501,1565986.739009,0.868524,1.273926
38,255203,2235709.963580,1379449.435876,0.913188,1.480028
