segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,191109,1533477.583458,1138799.527167,0.996997,1.342530
2,225202,1590372.641444,1000777.044234,1.132826,1.800217
3,213970,1615700.217082,1116812.745964,1.059454,1.532719
4,238423,1626324.075805,1099934.381983,1.172819,1.734089
5,240115,1579737.604505,1191271.422751,1.215974,1.612496
6,278055,1438968.183267,1357364.650526,1.545858,1.638793
7,227073,1590494.890964,1117226.599856,1.142150,1.625976
8,254460,1621086.152785,1012104.793235,1.255751,2.011333
9,241210,1472171.734790,1105175.977651,1.310771,1.746039
10,154716,1509111.223700,1125936.073998,0.820170,1.099288
11,194857,1699339.544596,1324427.530034,0.917331,1.177004
12,240159,1728222.447698,1177716.800266,1.111704,1.631353
13,244025,1755307.598518,1250555.589312,1.112170,1.561066
14,260712,1753929.596070,1427703.226480,1.189156,1.460875
15,197267,1759475.998751,1273436.608081,0.896935,1.239273
16,272580,1757349.694800,1436345.431234,1.240869,1.518186
17,262581,1704707.725570,1394085.834929,1.232263,1.506828
18,241342,1739223.773042,1477030.908173,1.110114,1.307174
19,231200,1620875.288258,1376426.241679,1.141112,1.343770
20,258741,1588897.744885,1331425.880041,1.302745,1.554670
21,252156,1549825.472894,1008167.184820,1.301597,2.000906
22,248728,1582152.713862,1086341.442024,1.257669,1.831675
23,234854,1492921.022147,1263310.399769,1.258494,1.487229
24,258476,1591745.505732,1344671.890970,1.299082,1.537779
25,247165,1566993.579021,1048125.172385,1.261856,1.886530
26,241118,1296644.628216,641469.080938,1.487643,3.007072
27,264715,1354481.022008,989235.509423,1.563492,2.140764
28,261843,1371746.181196,660989.232034,1.527064,3.169105
29,253532,1345711.463143,1208725.811278,1.507200,1.678012
30,261635,1364175.738054,1263092.760460,1.534318,1.657107
31,258285,1409627.421356,1184552.481272,1.465834,1.744355
32,212173,1378444.468209,1087537.158507,1.231376,1.560760
33,263100,1373151.742024,1188903.529674,1.532824,1.770371
34,244717,1404526.341475,970533.562836,1.393876,2.017175
35,260349,461230.273821,452622.081868,4.515731,4.601614
36,221759,472368.093392,455420.564666,3.755698,3.895459
37,249369,482112.030245,453376.062003,4.137943,4.400215
38,255203,476944.576956,456393.842903,4.280632,4.473382
39,263523,474315.576893,457317.567265,4.444686,4.609891
40,249101,480988.138650,468942.142383,4.143154,4.249582
41,284221,436411.874526,455815.026488,5.210142,4.988357
42,223937,470941.204340,383817.459209,3.804076,4.667573
43,236128,476374.254513,457701.302343,3.965420,4.127198
44,270442,474967.501579,460754.690927,4.555124,4.695635
45,242801,466687.932661,409814.937215,4.162113,4.739720
46,274138,477160.763857,456221.629418,4.596153,4.807102
47,260836,477531.046578,455665.978436,4.369743,4.579425
48,247131,371767.536584,462207.391982,5.317968,4.277405
49,256498,470587.102786,394572.594229,4.360476,5.200523
50,215494,476091.882382,357019.517651,3.621049,4.828733
51,221454,431648.015877,327354.327269,4.104344,5.411971
52,269670,461357.035367,421801.282333,4.676118,5.114636
53,219193,485466.660703,343848.093088,3.612079,5.099764
54,259852,427263.099167,460860.821634,4.865424,4.510724
55,238477,475815.540114,343129.140610,4.009571,5.560052
56,217427,473406.582160,328442.563581,3.674254,5.295952
57,246637,476682.634790,328693.318506,4.139224,6.002848
58,261690,472021.376180,429132.556781,4.435223,4.878493
59,259796,1341161.945924,1075548.442005,1.549677,1.932380
60,252899,1315589.470606,977357.977743,1.537860,2.070062
61,245825,1416224.581525,985966.547664,1.388622,1.994591
62,186854,1272119.544668,1003596.400648,1.175072,1.489475
63,256391,1436718.226803,1030410.188206,1.427648,1.990594
64,220287,1413209.928709,1031685.715719,1.247016,1.708171
65,255776,1358946.489258,1131730.816170,1.505731,1.808034
66,259809,1400203.407051,1178223.579503,1.484407,1.764073
67,251650,480542.152361,350252.619594,4.189435,5.747851
68,224653,482877.823286,337724.398468,3.721902,5.321570
69,260168,471389.960274,342164.733072,4.415334,6.082871
70,236894,473830.787411,339385.925006,3.999639,5.584062
71,249191,489195.895856,331184.304567,4.075112,6.019392
72,249050,482290.465099,324509.208778,4.131120,6.139733
73,250991,476684.572847,327064.446671,4.212278,6.139243
74,215218,410971.903976,318099.177463,4.189445,5.412601
75,217052,480522.119843,332673.271135,3.613603,5.219584
76,270036,467267.111978,343625.870183,4.623240,6.286744
77,204173,474805.027936,334703.369035,3.440115,4.880094
78,237477,378772.095961,453458.423063,5.015723,4.189615
79,269354,471879.702636,389258.525215,4.566486,5.535735
80,256148,476820.124335,341794.395904,4.297604,5.995370
81,258158,479838.982614,339970.902925,4.304077,6.074826
82,265233,464191.404619,336302.097447,4.571097,6.309399
83,232844,480511.194276,328254.168835,3.876605,5.674725
84,270274,457264.192699,337510.611462,4.728540,6.406293
85,259052,480321.053034,364853.437221,4.314647,5.680133
86,249926,479867.988031,352610.471561,4.166579,5.670302
87,159527,476143.354505,327892.943397,2.680319,3.892173
88,241208,471186.997588,323226.205335,4.095325,5.970011
89,272736,467931.717413,336768.206509,4.662834,6.478901
90,225638,466416.650913,323341.288121,3.870153,5.582659
91,257203,1432453.310984,971101.517498,1.436434,2.118856
92,258222,1417562.797686,1004292.985580,1.457273,2.056946
93,265692,1370877.308379,1014798.071760,1.550493,2.094541
94,245874,1442390.806359,976750.182124,1.363703,2.013813
95,258230,1424246.250564,983140.237149,1.450480,2.101267
96,242281,1375347.379267,1013825.660998,1.409279,1.911816
97,246426,1390069.368274,1041346.583422,1.418208,1.893133
98,270480,1406450.312121,801610.637113,1.538512,2.699365
99,261447,1547279.881883,1122871.388846,1.351776,1.862703
100,254128,1598469.580356,1114846.625489,1.271857,1.823591
101,244155,1611384.917751,1179391.285220,1.212150,1.656142
102,211525,1446342.081117,1096690.695730,1.169986,1.543006
103,256262,383476.264216,1036193.935943,5.346083,1.978487
104,263036,1581104.680737,1298599.099215,1.330897,1.620429
105,212154,1584916.285085,1312573.505303,1.070865,1.293057
106,241031,1567260.524739,1302549.000152,1.230330,1.480365
107,243001,1711837.751987,1434078.305091,1.135626,1.355580
108,235459,1675294.312639,1125236.048017,1.124383,1.674024
109,266699,1779613.708192,1298739.138267,1.198907,1.642818
110,238567,1781188.946887,1434768.621514,1.071496,1.330205
111,251815,1781757.141061,1413650.279430,1.130637,1.425048
112,261124,1580123.880117,1509891.299205,1.322043,1.383538
113,253227,1778837.966614,1424270.163329,1.138842,1.422354
114,258331,1782288.612465,1454394.900141,1.159547,1.420968
115,233426,1893581.686571,1466557.950515,0.986178,1.273327
116,262818,1906448.156014,1497715.175974,1.102859,1.403834
117,277051,1931125.391917,1323029.829159,1.147729,1.675252
