segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,627744,477308.765962,475209.794632,10.521391,10.567863
2,710279,477222.976275,474368.814956,11.906870,11.978511
3,679140,477158.976087,471864.495657,11.386394,11.514153
4,700147,479207.828830,473638.810622,11.688407,11.825838
5,783850,477979.322655,472615.119085,13.119396,13.268302
6,929825,478008.839043,476642.092683,15.561637,15.606259
7,705564,474374.431766,473398.692294,11.898854,11.923379
8,767773,478096.749287,473804.311116,12.847157,12.963546
9,761981,477237.535344,474496.685263,12.773195,12.846977
10,606513,476218.604725,468875.369180,10.188817,10.348387
11,657859,479692.718840,472713.575569,10.971340,11.133321
12,761088,441684.335083,471024.120433,13.785193,12.926523
13,739577,478084.915825,472348.317212,12.375659,12.525960
14,844923,477953.076374,472123.971485,14.142359,14.316968
15,694338,478211.983175,473518.679444,11.615568,11.730697
16,861235,476744.980978,473671.277704,14.451919,14.545699
17,856710,478065.348531,403807.657891,14.336283,16.972635
18,800453,478281.366082,474426.037054,13.388822,13.497623
19,777652,477055.979290,474733.065783,13.040851,13.104661
20,829756,479607.266926,474147.787606,13.840591,13.999956
21,786538,442494.850113,473406.569199,14.220062,13.291543
22,802857,478469.096503,474232.013604,13.423764,13.543700
23,744812,478507.496349,473724.773296,12.452252,12.577970
24,798337,477451.758199,473686.616351,13.376631,13.482956
25,783839,477585.420681,474365.208306,13.130032,13.219165
26,775867,477688.512572,443531.305003,12.993689,13.994358
27,847521,477606.462280,474171.325881,14.196140,14.298984
28,862017,1435079.355423,1370827.908820,4.805404,5.030636
29,846826,1435937.381639,1375923.347476,4.717899,4.923681
30,815719,1435786.702808,1376301.957125,4.545071,4.741512
31,851477,1431202.819566,1373903.017857,4.759504,4.958004
32,735207,1435493.380025,1367536.128529,4.097306,4.300915
33,800097,1433079.304472,1368549.451682,4.466449,4.677051
34,808090,1428358.359580,1373693.298291,4.525979,4.706087
35,843548,1432972.523348,1370868.485404,4.709360,4.922707
36,747853,1437152.449927,1371121.701601,4.162971,4.363452
37,773319,1433356.771226,1366467.682783,4.316128,4.527405
38,800142,1434949.604944,1367177.911153,4.460879,4.682007
39,848136,1432403.486159,1359367.833025,4.736855,4.991355
