segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,326673,1723069.176269,1119957.095789,1.516703,2.333468
2,348726,1716188.270651,1569945.262457,1.625584,1.777010
3,337961,1774513.584178,1573782.461006,1.523622,1.717955
4,372956,1775901.240813,1280119.381364,1.680075,2.330758
5,389311,1778781.932851,1045662.603883,1.750911,2.978483
6,456774,1783641.494528,1566119.624916,2.048726,2.333278
7,373233,1772552.114687,1457690.015087,1.684500,2.048353
8,413054,1788763.756694,1520702.864398,1.847327,2.172964
9,404746,1918915.684312,1656524.224145,1.687395,1.954676
10,276489,1949362.909080,1528563.271578,1.134685,1.447053
11,306830,1926705.400472,1570531.291020,1.274009,1.562936
12,388635,1961340.694987,1464679.322136,1.585181,2.122704
13,416433,1941930.530119,1758333.802836,1.715542,1.894671
14,426767,1972319.381535,1636037.934042,1.731026,2.086832
15,329139,1946406.871464,1638178.535677,1.352807,1.607341
16,451213,1956345.620293,1386820.677432,1.845126,2.602863
17,443102,1961889.961049,1562712.509213,1.806837,2.268374
18,404590,1929326.324429,1667296.412859,1.677643,1.941298
19,385270,1908034.266886,1365210.994314,1.615359,2.257644
20,423971,1960658.141346,1647776.652000,1.729913,2.058391
21,419243,1900660.694737,1510922.519180,1.764620,2.219799
22,409064,1964751.358651,1568105.553827,1.665611,2.086921
23,383029,1921293.012679,1530772.929879,1.594880,2.001755
24,403971,1975485.567238,1109022.312344,1.635936,2.914069
25,417244,1917509.561317,1575865.410550,1.740775,2.118171
26,381100,1976304.921199,1639563.985631,1.542677,1.859519
27,439067,1917917.673342,1676051.339508,1.831432,2.095721
28,447905,1921386.410530,1775132.021708,1.864924,2.018577
29,426866,1966693.272812,1515565.538656,1.736381,2.253237
30,401741,1940568.913493,1534448.630918,1.656178,2.094517
31,454506,1962284.246401,1574440.043041,1.852967,2.309423
32,361179,1964165.136093,1046332.732225,1.471074,2.761485
33,429092,1947428.976394,1671611.397766,1.762702,2.053549
34,411449,1942867.871154,1613614.721615,1.694192,2.039887
35,443626,1966805.046443,1286482.910533,1.804453,2.758690
36,370229,1951341.250794,1771838.479995,1.517844,1.671615
37,402791,1760938.514970,1593292.421802,1.829892,2.022434
38,435412,1588311.156518,1487659.539850,2.193082,2.341460
39,440875,1216229.354358,1435419.110012,2.899946,2.457122
40,410465,1964747.033730,722026.547376,1.671319,4.547921
41,468677,1739995.867086,1001958.562925,2.154842,3.742087
42,390063,1572032.581975,1235472.851385,1.985012,2.525757
43,402505,1510638.432692,903464.499173,2.131576,3.564102
44,451238,1362376.065032,1655557.453027,2.649712,2.180476
45,408453,1050098.464480,1257351.425599,3.111731,2.598815
46,460891,931125.323000,1101950.922180,3.959862,3.346000
47,427868,1781215.283503,1045688.395605,1.921690,3.273388
48,393628,1772234.737921,949699.713399,1.776866,3.315810
49,434157,1583353.226891,1173551.926501,2.193608,2.959610
50,360161,1408768.473091,1395048.124673,2.045253,2.065368
51,365879,1275502.097660,1275079.770054,2.294808,2.295568
52,451602,987563.254860,1471037.938921,3.658314,2.455964
53,361186,1617361.928317,1375686.212043,1.786544,2.100398
54,424865,1058286.764651,1453868.045269,3.211719,2.337846
55,405141,1415610.652177,1113114.972264,2.289562,2.911764
56,365137,1595058.459892,1415394.648931,1.831341,2.063803
57,405165,1761704.142938,1455740.137035,1.839878,2.226579
58,436467,1796529.104413,1565569.896873,1.943601,2.230329
59,437808,1083951.879824,1373529.703018,3.231199,2.549973
60,409454,1765575.647994,1493723.608561,1.855277,2.192930
61,411251,1762749.349433,1397099.585641,1.866407,2.354884
62,331910,1769879.752208,1371867.415561,1.500260,1.935522
63,417391,1767746.921301,1402607.371079,1.888917,2.380658
