segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,627744,1728903.413912,1578289.185222,2.904704,3.181896
2,710279,1776127.022476,1639365.588958,3.199226,3.466116
3,679140,1258868.417695,1627605.286044,4.315876,3.338107
4,700147,1273171.817379,1658716.931900,4.399387,3.376812
5,783850,1805710.627269,1191741.696693,3.472760,5.261878
6,929825,1811237.351172,1685594.171817,4.106916,4.413043
7,705564,934772.401212,1383323.772765,6.038381,4.080398
8,767773,1792029.714557,1527460.315339,3.427501,4.021174
9,761981,1151980.029899,1638770.369053,5.291626,3.719769
10,606513,1583858.638760,828500.395809,3.063470,5.856490
11,657859,1799264.295051,1696620.014619,2.925013,3.101974
12,761088,1292616.976106,1645863.656115,4.710370,3.699398
13,739577,1800317.779017,1679550.745780,3.286429,3.522737
14,844923,1374369.542116,1607213.654399,4.918171,4.205654
15,694338,1445800.454602,1276827.656920,3.841958,4.350394
16,861235,1355502.912327,1329595.911053,5.082896,5.181935
17,856710,1744705.112260,1793662.399946,3.928274,3.821054
18,800453,1856255.642645,1177168.223253,3.449753,5.439855
19,777652,1369449.264092,1815087.154613,4.542860,3.427503
20,829756,1983727.563526,1409412.291221,3.346250,4.709799
21,786538,1758283.884828,1330567.040583,3.578662,4.729039
22,802857,1360657.933023,1443370.581515,4.720405,4.449901
23,744812,1941492.336090,1316789.881120,3.069029,4.525017
24,798337,1071980.725756,1669159.374436,5.957846,3.826295
25,783839,1054136.189187,1491458.660748,5.948673,4.204416
26,775867,1974423.622280,1722524.003826,3.143670,3.603396
27,847521,1597410.861006,1464896.510410,4.244473,4.628428
28,862017,1530153.862356,1550338.947813,4.506825,4.448147
29,846826,1976759.367428,1575727.629104,3.427128,4.299352
30,815719,1373220.463899,1416609.931853,4.752152,4.606598
31,851477,1448630.161131,1307425.927499,4.702246,5.210097
32,735207,1638732.965463,1532684.191930,3.589149,3.837487
33,800097,1337122.766529,1810522.729516,4.786977,3.535319
34,808090,1991725.832384,1092776.806214,3.245788,5.915865
35,843548,1986371.439529,987458.910226,3.397342,6.834091
36,747853,1848688.578182,1506029.037702,3.236253,3.972582
37,773319,1991224.051637,1097893.618091,3.106909,5.634928
38,800142,1990375.047277,1105425.226178,3.216045,5.790655
39,848136,1987813.703368,1434256.891722,3.413342,4.730734
40,819096,1716256.685186,1185926.559203,3.818058,5.525442
41,897913,1129206.592396,1588178.981158,6.361373,4.522981
42,774310,1350378.995554,1325985.837179,4.587216,4.671603
43,803901,1799611.251852,998872.627688,3.573665,6.438467
44,875956,1778940.477269,1496603.186583,3.939226,4.682369
