segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1828804.359185,1222564.832847,0.513761,0.768522
2,137425,1781997.465517,1302826.193396,0.616948,0.843858
3,127883,1867060.740219,1260602.406272,0.547954,0.811568
4,146877,1835716.694167,1454604.414502,0.640086,0.807791
5,142197,586955.719687,1291480.426871,1.938095,0.880831
6,170046,1803251.196165,1358890.953068,0.754397,1.001087
7,149405,1828618.586443,1356388.193741,0.653630,0.881193
8,150144,1791080.724257,1328265.104335,0.670630,0.904301
9,152506,2055451.561131,1389221.294351,0.593567,0.878224
10,80834,1991295.014227,1171313.891156,0.324749,0.552091
11,102854,2071021.099578,1342633.640200,0.397307,0.612849
12,137135,2000167.365262,1222233.917962,0.548494,0.897602
13,160372,1991103.207595,972971.549180,0.644354,1.318616
14,155368,1999111.508499,1526459.922436,0.621748,0.814266
15,109326,1985050.767253,1206814.796666,0.440597,0.724724
16,161628,1543284.335822,1376177.972796,0.837839,0.939576
17,160683,1076986.880117,1266200.074647,1.193574,1.015214
18,142011,1782184.671192,1271151.888642,0.637469,0.893747
19,132491,1844543.720650,1320267.913735,0.574629,0.802813
20,150898,1674731.127612,929786.874033,0.720823,1.298345
21,146681,720628.515835,1095058.559828,1.628367,1.071585
22,151916,1856652.791291,1317938.442156,0.654580,0.922143
23,158945,1794176.277352,1192761.543428,0.708715,1.066064
24,153297,1784370.371015,1379774.485355,0.687288,0.888824
25,151891,1838196.992557,1053645.103233,0.661043,1.153261
26,147570,1782158.477997,1145285.894355,0.662433,1.030799
27,155552,1864206.352054,935324.731360,0.667531,1.330464
28,154243,1852779.025556,1463457.024340,0.665996,0.843171
29,150880,1828570.154161,1039178.504502,0.660100,1.161533
30,139674,1807498.111261,949760.737092,0.618198,1.176498
31,160538,1822754.069035,997230.771757,0.704595,1.287870
32,133351,1793730.071064,1053043.603683,0.594743,1.013071
33,167784,1830367.894007,1487624.433923,0.733335,0.902292
34,140554,839842.231240,1089293.532463,1.338861,1.032258
35,152139,1800766.077474,1164688.701503,0.675886,1.045011
36,128406,1808670.857520,1078753.593260,0.567957,0.952255
37,143170,1377316.997419,1287003.596718,0.831588,0.889943
38,154159,1792664.018021,1365812.294114,0.687955,0.902959
39,157930,1809799.242974,1218710.409777,0.698111,1.036702
40,149703,976467.186073,471871.995371,1.226487,2.538027
41,165256,1823834.402105,512699.027955,0.724873,2.578604
42,129999,1821083.281628,759009.998505,0.571084,1.370195
43,129069,1803273.405362,824816.853448,0.572599,1.251856
44,161182,1818886.693819,920940.974183,0.708926,1.400151
45,139546,1810680.340340,804719.087878,0.616546,1.387277
46,165225,1823714.813653,1191649.692030,0.724784,1.109219
47,152540,1820419.374660,1063555.121770,0.670351,1.147397
48,152066,1863410.085376,1153590.371836,0.652850,1.054558
49,145669,1910798.810719,1439988.850625,0.609877,0.809278
50,121197,1756941.016079,1170982.038353,0.551855,0.828002
51,122343,1855470.193864,1117414.887445,0.527491,0.875900
52,161188,1801396.329316,1293530.801987,0.715836,0.996887
53,119635,1756036.866427,1126035.659847,0.545023,0.849955
54,154748,1820592.613587,597847.699419,0.679990,2.070735
55,135152,1909994.075651,674336.784658,0.566083,1.603377
56,128993,1712608.938916,780623.293420,0.602557,1.321949
57,152733,1659195.744663,1147654.651850,0.736419,1.064662
58,158047,1620175.819495,1085286.219946,0.780394,1.165016
59,145391,1629979.526464,1324499.671872,0.713584,0.878164
60,148113,1624526.588568,1172018.597892,0.729384,1.010994
61,139021,1620010.734990,1174743.039985,0.686519,0.946733
62,99086,1683367.880150,888805.305593,0.470894,0.891858
63,155826,1627840.986157,946373.310833,0.765805,1.317248
64,131776,1697412.856632,1210971.542292,0.621068,0.870547
65,161668,1626845.691070,1030369.677293,0.795001,1.255223
66,156689,1618607.794290,923136.176828,0.774438,1.357884
67,156706,1581492.429066,1121421.554694,0.792699,1.117910
68,117615,1624550.596956,1019495.953842,0.579188,0.922927
69,147030,1629785.747024,1151527.872474,0.721714,1.021460
70,147651,1630089.954434,1119693.143032,0.724627,1.054939
71,146173,772490.937339,1064333.244234,1.513783,1.098701
72,153740,1613115.152492,1170097.852353,0.762450,1.051126
73,149239,1635969.779774,1126119.625602,0.729789,1.060200
74,121212,1698991.938470,1073765.635851,0.570748,0.903080
75,126340,1673652.058190,1069037.449985,0.603901,0.945449
76,166759,1614261.554314,1208284.158950,0.826429,1.104105
77,120489,1645217.062513,518781.298452,0.585887,1.858032
78,137867,1625899.710021,724713.904983,0.678354,1.521892
79,166986,1669790.430441,1099140.280468,0.800033,1.215394
80,156312,1619670.256356,1177510.518489,0.772068,1.061983
81,155114,1482638.004226,925433.198139,0.836962,1.340899
82,145249,1410865.177694,1003013.454858,0.823602,1.158501
83,139566,1449819.125151,927909.634748,0.770115,1.203272
84,165233,1442798.863690,1124853.053242,0.916180,1.175144
85,154189,1452262.077841,1220600.588167,0.849373,1.010578
86,144519,1410034.642243,1031435.325787,0.819946,1.120916
87,84049,1517648.823196,1056613.444849,0.443048,0.636365
88,147160,1439722.699764,1119827.710981,0.817713,1.051305
89,153396,1708471.548488,1230518.381832,0.718284,0.997277
90,134418,1606107.061911,1202903.309583,0.669534,0.893957
91,154260,1666230.485634,1294210.771562,0.740642,0.953539
92,163038,1611745.400416,463631.874471,0.809249,2.813232
93,150016,1626252.932182,1146025.265256,0.737971,1.047209
94,144380,1623584.861932,1057993.187247,0.711413,1.091727
95,164687,1625563.255064,1335536.859070,0.810486,0.986492
96,132784,1642363.850414,1165588.940367,0.646795,0.911361
97,149332,1500034.258952,1099351.926951,0.796419,1.086691
98,158260,1435855.365558,1077003.567345,0.881760,1.175558
99,162981,824325.563304,1121228.741299,1.581715,1.162874
100,155955,1435630.663995,1150601.961233,0.869054,1.084337
101,129712,1416044.977155,1204288.344270,0.732813,0.861667
102,123749,1403797.868224,1170976.567529,0.705224,0.845441
103,161577,1448146.116168,1162947.342478,0.892601,1.111500
104,151853,1406699.073103,1180017.689237,0.863599,1.029496
105,116608,492739.119490,455218.313214,1.893221,2.049267
106,134524,487987.694067,442820.047325,2.205367,2.430315
107,151133,480154.860857,449717.712403,2.518071,2.688495
108,144429,479650.481600,459522.966730,2.408904,2.514416
109,164377,481269.776144,452231.503954,2.732388,2.907838
110,150577,473438.941517,455959.146563,2.544396,2.641938
