segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1477080.789221,1026947.985842,0.636098,0.914913
2,137425,1552589.704907,1192459.393413,0.708107,0.921960
3,127883,1434940.386663,1118211.459395,0.712966,0.914911
4,146877,1585387.717802,1148128.633957,0.741154,1.023418
5,142197,1582793.189698,1080310.799238,0.718714,1.053008
6,170046,1723399.084347,1201741.332479,0.789352,1.131997
7,149405,1765639.591070,745008.569257,0.676944,1.604331
8,150144,1600776.252512,728937.573242,0.750356,1.647812
9,152506,1666644.586943,1290437.591515,0.732038,0.945453
10,80834,1685987.389177,980807.204809,0.383557,0.659326
11,102854,1740121.609048,1031160.183813,0.472859,0.797967
12,137135,1679967.109689,1083053.740546,0.653037,1.012951
13,160372,1717543.654795,1425575.566250,0.746983,0.899971
14,155368,1621745.251833,1271699.176033,0.766424,0.977388
15,109326,1707605.397326,1287392.390216,0.512184,0.679364
16,161628,1785808.373285,1267319.877930,0.724055,1.020282
17,160683,1773128.079899,1060771.291767,0.724970,1.211820
18,142011,1714377.462771,1087036.010090,0.662683,1.045125
19,132491,1645192.384950,1175458.135874,0.644258,0.901715
20,150898,1697897.480209,1171918.081161,0.710988,1.030092
21,146681,1704898.316817,1129186.764018,0.688280,1.039197
22,151916,1901653.022661,1222024.172130,0.639090,0.994520
23,158945,1882197.831501,1266774.151572,0.675572,1.003778
24,153297,1901456.595703,1371029.748142,0.644967,0.894493
25,151891,1921729.253287,955869.924180,0.632310,1.271227
26,147570,1913339.720721,1088845.319392,0.617015,1.084231
27,155552,1878230.885298,1451290.936545,0.662547,0.857455
28,154243,1927958.179740,852226.303973,0.640026,1.447906
29,150880,1939186.626024,1301808.448501,0.622447,0.927202
30,139674,1760550.302367,1080095.358862,0.634683,1.034531
31,160538,1832833.363473,1314828.442172,0.700721,0.976784
32,133351,1830960.218917,855985.844700,0.582649,1.246292
33,167784,1732611.271132,985350.530207,0.774710,1.362228
34,140554,1795414.676416,1385776.685176,0.626280,0.811409
35,152139,1914156.883305,660992.600295,0.635848,1.841340
36,128406,1865712.400694,1030474.325235,0.550593,0.996869
37,143170,1906935.454774,1121725.245148,0.600629,1.021070
38,154159,1755748.474943,1311814.067454,0.702420,0.940127
39,157930,1892251.899932,1110240.555182,0.667691,1.137988
40,149703,1694373.551448,1296628.006079,0.706824,0.923645
41,165256,1825095.018786,1306734.394762,0.724372,1.011719
42,129999,1933668.377591,1160920.169438,0.537834,0.895834
43,129069,1780683.191259,968141.552900,0.579863,1.066530
44,161182,1811715.266181,929676.773566,0.711732,1.386994
45,139546,1880710.002917,1409751.946264,0.593589,0.791890
46,165225,1804089.776784,1332638.580104,0.732669,0.991867
47,152540,1906425.836783,1131510.173144,0.640109,1.078488
48,152066,1915154.341156,1221355.995875,0.635211,0.996047
49,145669,1905455.657730,1023248.802648,0.611587,1.138875
50,121197,1809390.085077,1278203.910931,0.535858,0.758546
51,122343,1661640.723962,969458.994132,0.589023,1.009578
