segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,326673,2065731.100139,1569522.273598,1.265113,1.665082
2,348726,2136615.476436,1720422.337775,1.305714,1.621583
3,337961,2111582.552200,1278981.924107,1.280408,2.113938
4,372956,2130180.837825,1690085.375983,1.400655,1.765383
5,389311,2100525.195455,1242797.058293,1.482719,2.506031
6,456774,1948004.976951,1431849.514879,1.875864,2.552078
7,373233,1957126.830725,1653178.804754,1.525636,1.806135
8,413054,1933557.228756,1764882.358556,1.708991,1.872324
9,404746,1963515.216282,1755826.615251,1.649067,1.844127
10,276489,1971360.053915,1482408.518099,1.122023,1.492107
11,306830,1781039.970757,1604978.410721,1.378206,1.529391
12,388635,1970165.461338,1664605.764979,1.578081,1.867758
13,416433,1973119.530910,1647580.661660,1.688425,2.022034
14,426767,2084314.501628,1816308.620034,1.638014,1.879711
15,329139,2002622.793856,1648492.005978,1.314832,1.597285
16,451213,2157026.340600,1048691.699644,1.673463,3.442102
17,443102,2142699.265371,1475102.928864,1.654369,2.403097
18,404590,2073590.020414,1210043.054790,1.560926,2.674880
19,385270,2007222.111547,1861038.773857,1.535535,1.656150
20,423971,2142953.821162,1881219.836139,1.582754,1.802962
21,419243,2169697.707475,1616652.008633,1.545812,2.074623
22,409064,2099627.594612,1604520.809828,1.558615,2.039557
23,383029,2132512.915058,1705548.885148,1.436911,1.796625
24,403971,2120524.057314,1736211.634572,1.524042,1.861391
25,417244,2138128.038793,1799201.924966,1.561156,1.855240
26,381100,2129825.200756,1185218.850286,1.431479,2.572352
27,439067,2183970.221943,1751184.130646,1.608326,2.005806
28,447905,2134540.897240,1458659.109668,1.678694,2.456530
29,426866,2116323.256300,1631754.372966,1.613614,2.092795
30,401741,1943766.964982,1168009.965905,1.653453,2.751627
31,454506,1906240.545237,1622361.605854,1.907444,2.241207
32,361179,1943358.102504,1614865.820934,1.486824,1.789271
33,429092,1966938.721734,1660182.954807,1.745218,2.067685
34,411449,1963812.751607,1781767.642815,1.676123,1.847374
35,443626,1951991.328776,1796440.052737,1.818147,1.975578
36,370229,1982525.157334,1607195.052947,1.493969,1.842858
37,402791,1980378.705670,1653677.462815,1.627127,1.948583
38,435412,1748867.287926,1568446.168862,1.991744,2.220858
39,440875,1778831.662660,1608990.559656,1.982762,2.192058
40,410465,1789360.864708,1524180.633982,1.835136,2.154417
41,468677,1810539.307196,1491160.814375,2.070884,2.514428
42,390063,1768974.370305,1451036.869897,1.764019,2.150534
43,402505,1777821.653761,1199756.052882,1.811228,2.683912
44,451238,1780773.824698,1561566.673083,2.027155,2.311719
