segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1468848.484060,986991.949621,0.639663,0.951951
2,137425,1535497.185754,1156362.292082,0.715990,0.950740
3,127883,1600148.500796,1040922.442798,0.639356,0.982844
4,146877,1607307.969778,1093297.541102,0.731046,1.074745
5,142197,1584864.629144,1127470.361314,0.717775,1.008963
6,170046,1522436.578593,1151154.169738,0.893547,1.181743
7,149405,1543009.691660,1137615.824996,0.774616,1.050653
8,150144,1640911.367018,1130718.264279,0.732003,1.062291
9,152506,1556134.143462,1125146.590908,0.784025,1.084346
10,80834,1600937.633380,993941.800946,0.403933,0.650614
11,102854,1382606.149574,975479.251729,0.595131,0.843516
12,137135,1319214.378551,1120749.780993,0.831616,0.978880
13,160372,1498988.787847,1165872.410019,0.855894,1.100443
14,155368,1621321.085500,1135975.821571,0.766624,1.094164
15,109326,1621071.006068,1086575.673549,0.539525,0.804921
16,161628,1640854.454750,1120150.374502,0.788019,1.154331
17,160683,1502729.542931,1105605.285343,0.855419,1.162679
18,142011,1557171.843108,1168436.067209,0.729584,0.972315
19,132491,1618547.161032,995672.156969,0.654864,1.064535
20,150898,1558674.093336,1131777.060792,0.774494,1.066627
21,146681,1550451.810591,1135607.188396,0.756843,1.033322
22,151916,1545285.554223,1105452.796525,0.786475,1.099394
23,158945,1463891.407195,1114160.041230,0.868616,1.141272
24,153297,1591546.938688,681675.042696,0.770556,1.799062
25,151891,1529363.998609,1216720.877946,0.794532,0.998691
26,147570,1609721.057216,1164171.189824,0.733394,1.014078
27,155552,1549608.803897,1141956.892668,0.803052,1.089722
28,154243,1524273.418064,1195013.156476,0.809529,1.032578
29,150880,1567846.602512,996394.752966,0.769871,1.211407
30,139674,1453666.013502,1143555.269817,0.768672,0.977121
31,160538,1585530.737587,1115292.063232,0.810015,1.151541
32,133351,1558846.831082,986613.040933,0.684357,1.081283
33,167784,1538337.499040,1167609.063776,0.872547,1.149590
34,140554,1538974.739658,1174536.316694,0.730637,0.957341
35,152139,1472896.705273,1161385.327793,0.826339,1.047983
36,128406,1546785.240418,1080380.908813,0.664118,0.950820
37,143170,1541317.133027,1145387.035073,0.743105,0.999976
38,154159,1731199.225516,1231957.889340,0.712380,1.001067
39,157930,1636610.479480,1372356.079272,0.771986,0.920636
40,149703,1711131.428861,1147264.542297,0.699902,1.043895
41,165256,1660376.942524,1208124.157966,0.796234,1.094298
42,129999,1689612.011067,1128006.722867,0.615521,0.921973
43,129069,1646847.593675,1122523.178684,0.626987,0.919849
44,161182,1771094.063156,1068892.277866,0.728056,1.206348
45,139546,1731037.341725,1017305.533596,0.644913,1.097377
46,165225,1461524.740122,1221176.416977,0.904398,1.082399
47,152540,1567657.242134,1168618.108418,0.778435,1.044242
48,152066,1527955.513413,1136190.220505,0.796180,1.070708
49,145669,1469925.113476,1152309.103093,0.792797,1.011319
50,121197,1511875.819559,1084949.450203,0.641307,0.893660
51,122343,1553106.107958,1246021.867318,0.630185,0.785495
52,161188,1507946.631140,1215415.125603,0.855139,1.060958
53,119635,1492380.614227,1029950.731182,0.641311,0.929248
54,154748,1200482.932998,805350.250398,1.031238,1.537199
55,135152,1341123.052810,1034244.153641,0.806202,1.045417
56,128993,1291896.734797,935457.059137,0.798782,1.103144
57,152733,1381960.828069,1023358.952105,0.884152,1.193974
58,158047,1384590.261746,1095813.939433,0.913177,1.153824
59,145391,1402653.728103,1080052.155618,0.829234,1.076918
60,148113,1372058.669265,1012273.239627,0.863596,1.170538
61,139021,1318398.854073,971323.353317,0.843575,1.145003
62,99086,1211309.497694,999010.971883,0.654406,0.793473
63,155826,1296420.442214,1006651.952702,0.961577,1.238370
64,131776,1135176.133954,1122166.382695,0.928674,0.939440
65,161668,1323565.429145,1099684.997577,0.977167,1.176104
66,156689,1370909.786682,1052280.141744,0.914365,1.191234
67,156706,1366400.443686,1124849.225755,0.917482,1.114503
68,117615,1350862.586191,987419.768559,0.696533,0.952908
69,147030,1400933.197720,1087703.369320,0.839612,1.081398
70,147651,1338098.395834,1067430.083622,0.882751,1.106591
71,146173,1366298.111164,1045161.348413,0.855878,1.118855
72,153740,1379975.356133,1124769.455108,0.891262,1.093486
73,149239,1381539.000668,1048300.296018,0.864190,1.138903
74,121212,1372658.145462,978216.642956,0.706437,0.991290
75,126340,1368288.919907,1013518.451707,0.738674,0.997239
76,166759,1359527.088937,911759.040575,0.981277,1.463185
77,120489,1406629.927409,983901.534707,0.685263,0.979683
78,137867,472839.063632,435786.704590,2.332582,2.530908
79,166986,475400.958278,445457.467513,2.810024,2.998913
80,156312,480085.928688,413798.356375,2.604734,3.021994
81,155114,474333.871323,392802.129790,2.616115,3.159127
82,145249,478699.160855,447363.269571,2.427395,2.597424
83,139566,431906.956467,437100.890797,2.585112,2.554394
84,165233,432970.268845,447190.707796,3.053013,2.955929
85,154189,438803.110973,443565.447621,2.811083,2.780902
86,144519,1326237.723084,1075591.329932,0.871753,1.074899
87,84049,1349819.226732,586793.632231,0.498135,1.145875
88,147160,1175471.239505,1108998.013301,1.001539,1.061571
89,153396,1255682.868297,1038531.885677,0.977291,1.181637
90,134418,1372348.152703,1145878.734119,0.783580,0.938445
91,154260,1417289.003345,1141023.668549,0.870733,1.081555
92,163038,1334762.641516,1132226.190863,0.977180,1.151982
93,150016,1327251.364485,1075545.795115,0.904221,1.115832
94,144380,1338235.426819,1117818.850485,0.863107,1.033298
95,164687,1372283.575268,1028235.412628,0.960076,1.281317
96,132784,1360519.871532,1004630.417684,0.780784,1.057376
97,149332,1414322.382611,1086074.543283,0.844684,1.099976
98,158260,1366139.712392,1092594.596929,0.926757,1.158783
99,162981,1391960.619475,1096522.054374,0.936699,1.189076
100,155955,1389938.657766,1093149.366044,0.897622,1.141326
101,129712,1356545.924198,1034906.839530,0.764955,1.002695
102,123749,1357849.236194,1059257.467423,0.729088,0.934609
103,161577,1416391.691894,1038739.596895,0.912612,1.244408
104,151853,1403949.079461,1018129.517084,0.865291,1.193192
105,116608,1313309.430455,1047667.159431,0.710315,0.890420
106,134524,1222832.984010,1057071.085965,0.880081,1.018089
107,151133,1315611.388790,1084844.125078,0.919013,1.114505
108,144429,1321899.532101,878345.096779,0.874069,1.315465
109,164377,1404485.344681,1119684.009877,0.936297,1.174453
110,150577,455756.626322,427576.862718,2.643112,2.817309
111,147128,467025.254866,440242.250346,2.520258,2.673583
112,149626,481304.332304,428887.796412,2.487009,2.790958
113,148095,491226.865900,424438.172882,2.411839,2.791361
114,147894,474589.599826,443104.495193,2.493000,2.670142
115,132138,472766.043325,458739.652514,2.235998,2.304366
116,158774,412296.062168,438720.403455,3.080776,2.895220
117,165499,475116.427177,439091.018115,2.786669,3.015302
118,119237,467984.908700,384420.429041,2.038305,2.481387
119,163272,468318.044416,432167.396636,2.789079,3.022384
120,136293,461233.294697,435130.047134,2.363975,2.505789
121,170218,472358.239530,449799.737060,2.882863,3.027445
122,130036,483485.134554,430684.421813,2.151644,2.415430
123,135453,476829.279387,419972.018584,2.272562,2.580229
124,150515,473532.063543,447629.750881,2.542848,2.689991
125,105616,468635.248587,365357.959862,1.802954,2.312603
126,117635,485622.857525,350679.913698,1.937882,2.683587
127,144363,467284.198467,432087.963177,2.471524,2.672845
128,150321,459487.496631,448867.021067,2.617194,2.679119
129,134128,462084.828013,427981.746713,2.322136,2.507172
130,147522,459422.668014,440176.713674,2.568824,2.681141
131,134893,459060.915491,350456.077626,2.350764,3.079256
132,146460,475050.351588,411742.660463,2.466433,2.845661
133,157105,442593.636051,441380.441376,2.839715,2.847521
134,157357,1321735.018460,1187711.463099,0.952427,1.059901
135,119199,1300707.919350,988424.974408,0.733133,0.964759
136,168046,1435198.825070,1121655.997158,0.936712,1.198556
137,136079,1308757.177408,1027749.253760,0.831806,1.059239
138,141932,1333159.302496,1073523.506901,0.851703,1.057691
139,150288,1272671.182725,1084312.747766,0.944709,1.108817
140,143818,1387125.317733,988890.712962,0.829445,1.163469
141,149557,1133957.413978,1134417.540741,1.055115,1.054688
142,160804,1358767.349043,1073196.162709,0.946764,1.198692
143,148735,1411181.179057,1018617.077059,0.843180,1.168133
144,151783,1378966.185970,1046634.458360,0.880561,1.160161
145,168079,1400562.971280,1135641.462592,0.960065,1.184029
146,121365,1385400.072830,1075677.609402,0.700823,0.902612
147,123537,1410998.777646,1015471.823638,0.700423,0.973238
148,153739,1343642.763831,865027.140963,0.915356,1.421819
149,147794,1396070.431249,1050630.205836,0.846914,1.125374
150,159656,1384541.889140,1087072.777717,0.922506,1.174942
151,157159,1401364.531932,1059448.374998,0.897177,1.186723
152,143916,1379000.845477,1031132.788547,0.834900,1.116566
153,134115,1303707.342022,1062436.231832,0.822976,1.009868
154,150791,1374108.809041,1080132.406240,0.877898,1.116833
155,161227,1403160.320982,999212.693138,0.919222,1.290832
156,158934,1305284.318126,1060658.302790,0.974096,1.198757
157,159005,1271935.984163,1068227.364341,1.000082,1.190795
158,140953,476170.076408,433383.864296,2.368112,2.601906
