segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1431473.037579,1096785.240247,0.656364,0.856656
2,137425,1521345.945711,1208657.737089,0.722650,0.909604
3,127883,1523939.912193,1248249.944135,0.671328,0.819599
4,146877,1577264.003272,1052411.652367,0.744971,1.116498
5,142197,1499804.346861,1205823.723469,0.758483,0.943402
6,170046,1567211.037962,833890.075445,0.868018,1.631352
7,149405,1529263.162169,997032.472560,0.781579,1.198797
8,150144,1502071.279027,1086603.907206,0.799664,1.105418
9,152506,1535382.170880,1245604.502599,0.794622,0.979483
10,80834,1407220.628090,951790.720740,0.459538,0.679427
11,102854,1755163.358160,1080957.822293,0.468807,0.761206
12,137135,1729392.781788,1100609.356921,0.634373,0.996793
13,160372,1725595.878183,1244201.493984,0.743497,1.031164
14,155368,1679754.153556,1214168.780258,0.739956,1.023700
15,109326,1691733.497278,1116792.485745,0.516989,0.783143
16,161628,1649292.057247,1404049.702637,0.783987,0.920925
17,160683,1696976.986636,1220021.319505,0.757502,1.053641
18,142011,1761461.440410,1158898.746142,0.644969,0.980317
19,132491,1912409.695665,1076199.396816,0.554237,0.984881
20,150898,1940920.462932,1304039.369724,0.621965,0.925727
21,146681,1877591.289401,1196895.637740,0.624975,0.980410
22,151916,1938718.495485,1198629.844491,0.626872,1.013931
23,158945,1965064.626075,1140506.681134,0.647083,1.114908
24,153297,1937150.708498,894626.817010,0.633082,1.370824
25,151891,1916007.453673,1052624.278378,0.634198,1.154380
26,147570,1661960.734312,923640.336318,0.710342,1.278160
27,155552,1599786.613690,1321137.532893,0.777864,0.941928
28,154243,1724999.351726,1070589.587578,0.715330,1.152584
29,150880,1783876.938550,1117602.322705,0.676639,1.080026
30,139674,1763805.523065,1150829.769784,0.633512,0.970945
31,160538,1690238.512228,1251893.239341,0.759836,1.025889
32,133351,1691804.642069,1354691.344278,0.630574,0.787492
33,167784,1758529.985262,1244013.339843,0.763292,1.078985
34,140554,1639406.876488,1118781.416369,0.685877,1.005051
35,152139,894058.271952,1131411.247196,1.361334,1.075747
36,128406,1721114.718624,841786.099458,0.596850,1.220320
