segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,191109,2181687.703716,976219.559346,0.700775,1.566115
2,225202,2183987.649380,1149228.962217,0.824920,1.567674
3,213970,1892427.228863,1042735.678740,0.904531,1.641605
4,238423,1950371.841428,1158594.671104,0.977959,1.646291
5,240115,1920987.783878,1190310.135090,0.999965,1.613798
6,278055,1919977.608389,1383497.869106,1.158576,1.607838
7,227073,1822822.608012,1379392.377952,0.996578,1.316945
8,254460,1922626.393787,1154240.944388,1.058802,1.763653
9,241210,1890452.130320,1301636.753467,1.020751,1.482503
10,154716,1735960.589101,1124398.507297,0.712993,1.100791
11,194857,1715253.807841,1001107.773158,0.908819,1.557131
12,240159,1533558.166933,1290509.401642,1.252820,1.488770
13,244025,1751750.980489,1407381.747861,1.114428,1.387115
14,260712,1746203.169695,1416879.649815,1.194418,1.472035
15,197267,1740656.460394,1331905.912631,0.906633,1.184870
16,272580,1772042.319800,1368438.568996,1.230580,1.593524
17,262581,1771439.628346,1402586.668196,1.185842,1.497696
18,241342,1746230.591575,1498723.883723,1.105659,1.288253
19,231200,1563782.903174,1313380.392369,1.182773,1.408274
20,258741,1606725.461524,1337282.577990,1.288290,1.547861
21,252156,1574968.221309,1319970.476453,1.280818,1.528252
22,248728,1593298.154689,1347064.510284,1.248871,1.477156
23,234854,1602625.362668,994842.048026,1.172346,1.888573
24,258476,1382847.801332,1123104.835575,1.495326,1.841153
25,247165,1562263.933497,1359085.777423,1.265676,1.454890
26,241118,1583805.527845,1276414.093284,1.217917,1.511221
27,264715,1384865.552034,1129030.312363,1.529188,1.875698
28,261843,1380283.723177,1192943.344675,1.517618,1.755946
29,253532,1409505.910217,1128258.817265,1.438984,1.797687
30,261635,1383351.435998,1210185.032482,1.513050,1.729554
31,258285,1407417.455874,1159865.631638,1.468136,1.781482
32,212173,1377199.199978,1148481.243871,1.232490,1.477938
33,263100,1384391.594453,1180099.357307,1.520379,1.783579
34,244717,1389258.929438,1208803.590981,1.409194,1.619565
35,260349,481065.105484,461260.642427,4.329543,4.515434
36,221759,481702.970219,461684.731439,3.682917,3.842605
37,249369,458328.793104,418937.826462,4.352666,4.761929
38,255203,475378.293374,444768.301299,4.294735,4.590309
39,263523,432326.784109,446507.802755,4.876367,4.721494
40,249101,470007.197940,417447.240301,4.239952,4.773796
41,284221,477076.428756,433594.699203,4.766046,5.243994
42,223937,477515.286575,403638.056749,3.751704,4.438372
43,236128,1375145.646785,1115817.315562,1.373690,1.692951
44,270442,789009.915258,1194119.716758,2.742090,1.811825
45,242801,1441753.588529,1093059.436074,1.347254,1.777038
46,274138,1444518.931235,1003670.729479,1.518224,2.185083
47,260836,1404507.256851,1177213.410983,1.485708,1.772566
48,247131,1438513.835169,1006939.404406,1.374368,1.963423
49,256498,1320029.432202,1076372.944810,1.554499,1.906388
50,215494,1348763.686128,1000744.979155,1.278172,1.722669
51,221454,1391739.010770,1004835.858615,1.272963,1.763106
52,269670,1423323.447848,1066905.840546,1.515720,2.022072
53,219193,1266813.785638,970830.023605,1.384216,1.806232
54,259852,1414524.148937,1047899.014458,1.469622,1.983794
55,238477,1421407.815342,1023992.050658,1.342202,1.863116
56,217427,1429669.275928,1017949.002988,1.216656,1.708746
57,246637,1322299.442111,1011985.255261,1.492170,1.949728
58,261690,1368963.323805,1213120.773846,1.529274,1.725731
59,259796,475108.205848,328001.186582,4.374515,6.336465
60,252899,475642.425963,337502.361908,4.253599,5.994601
61,245825,483196.828441,333714.466483,4.069977,5.893062
62,186854,462072.831052,334558.534881,3.235057,4.468073
63,256391,478900.130661,340682.238300,4.282997,6.020648
64,220287,455603.817142,337394.508921,3.868045,5.223250
65,255776,461120.045813,327232.524825,4.437474,6.253070
66,259809,468991.397993,406811.612937,4.431791,5.109176
67,251650,490085.932051,330498.158802,4.107851,6.091411
68,224653,459391.676538,336562.398296,3.912182,5.339943
69,260168,374564.310256,460655.166891,5.556707,4.518226
70,236894,482583.757414,341528.192536,3.927094,5.549035
