segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,2000716.765389,1062107.422283,0.469616,0.884626
2,137425,2127685.466994,1318023.286436,0.516712,0.834128
3,127883,1918147.361760,1154328.684712,0.533360,0.886285
4,146877,1941201.314175,1239158.328637,0.605304,0.948237
5,142197,1230278.098123,1208223.429486,0.924649,0.941528
6,170046,2140206.497844,1367638.063942,0.635625,0.994684
7,149405,1999670.489527,1309145.849160,0.597718,0.912992
8,150144,2101283.184263,1622459.595708,0.571628,0.740328
9,152506,2187579.761970,1458972.783984,0.557716,0.836238
10,80834,2036938.902690,1080525.740862,0.317472,0.598479
11,102854,1923104.704513,1195433.707100,0.427866,0.688313
12,137135,2116502.989202,1359886.395252,0.518346,0.806744
13,160372,1938155.330982,1274346.075718,0.661957,1.006772
14,155368,2188236.381660,1322859.888294,0.568012,0.939589
15,109326,1918027.702355,1163819.858703,0.455993,0.751498
16,161628,2132148.766766,1279723.951466,0.606442,1.010393
17,160683,2081228.657266,1474275.716587,0.617647,0.871929
18,142011,2162695.049392,1322684.653720,0.525311,0.858926
19,132491,2095982.322867,1254844.051303,0.505695,0.844669
20,150898,2137412.265881,1171590.238154,0.564788,1.030381
21,146681,2106718.379495,1709288.688639,0.557003,0.686512
22,151916,2061983.879255,1344928.826112,0.589397,0.903637
23,158945,2187939.011296,1650991.216555,0.581168,0.770180
24,153297,2230670.152577,1700275.367828,0.549779,0.721281
25,151891,2159369.956658,1288908.515735,0.562723,0.942757
26,147570,2230308.136391,1398101.728090,0.529326,0.844402
27,155552,2127111.338705,1638972.592553,0.585026,0.759266
28,154243,1836531.318566,1424496.504352,0.671888,0.866232
29,150880,2166687.437611,1292360.747567,0.557090,0.933981
30,139674,2221447.805072,1561964.834964,0.503002,0.715376
31,160538,2066788.345827,1473234.974133,0.621401,0.871758
32,133351,2162833.274990,1310056.718149,0.493246,0.814322
33,167784,2247023.365356,1432027.024012,0.597356,0.937323
34,140554,2161857.847813,1657202.584829,0.520123,0.678512
35,152139,2087447.206998,1294866.263173,0.583062,0.939952
36,128406,2195919.958469,1353412.609386,0.467798,0.759006
37,143170,2224331.126795,1352356.842211,0.514923,0.846936
38,154159,2175006.404988,1387683.438179,0.567020,0.888727
39,157930,2002368.208844,1259045.367617,0.630973,1.003490
40,149703,2256960.280195,1391118.005138,0.530636,0.860908
41,165256,2073775.810919,1283460.975208,0.637508,1.030065
42,129999,2013285.433532,1254263.896492,0.516565,0.829165
43,129069,1954093.094229,1402125.309527,0.528405,0.736419
44,161182,2140844.482586,1201141.819109,0.602312,1.073525
45,139546,2141170.581170,1216281.439102,0.521382,0.917853
46,165225,2212493.585720,1280244.812474,0.597425,1.032459
47,152540,2095138.104467,1616621.897853,0.582453,0.754858
48,152066,2175357.568007,1336685.885432,0.559231,0.910108
49,145669,2172324.340652,1255372.505677,0.536454,0.928292
50,121197,2219333.983723,1286419.994839,0.436877,0.753701
51,122343,1918197.527497,1105575.769620,0.510242,0.885280
52,161188,1979228.996597,1388727.229250,0.651518,0.928551
53,119635,1984252.886982,1128279.260616,0.482338,0.848265
54,154748,2005442.325949,1185633.888436,0.617312,1.044154
55,135152,1972295.605738,1359614.288993,0.548202,0.795237
56,128993,1942878.684503,1169956.820690,0.531142,0.882036
57,152733,1971785.268312,1323280.037393,0.619674,0.923360
58,158047,2031930.984208,883763.462328,0.622253,1.430672
59,145391,1881766.075650,977370.660826,0.618104,1.190058
60,148113,2023882.376174,1205281.961400,0.585461,0.983093
61,139021,2047309.747109,1263111.536762,0.543234,0.880499
62,99086,2054167.245365,559562.520190,0.385893,1.416621
63,155826,1897415.519063,1620750.492575,0.657003,0.769155
64,131776,1995463.987450,1258032.960324,0.528302,0.837981
65,161668,2054655.144982,1360781.848219,0.629470,0.950442
66,156689,1942200.440351,1346514.271253,0.645408,0.930931
67,156706,2094146.873979,1366419.262936,0.598644,0.917470
68,117615,2195374.792954,1521123.421373,0.428592,0.618569
69,147030,2185588.006580,1176763.809918,0.538180,0.999555
70,147651,2187006.203987,1280953.248009,0.540103,0.922132
71,146173,2183090.668823,1614514.707223,0.535655,0.724294
72,153740,2141327.144429,1371299.419673,0.574373,0.896901
73,149239,2168300.753267,1166289.840545,0.550621,1.023684
74,121212,1867156.874139,1243220.566077,0.519344,0.779987
75,126340,1908842.820083,1598945.621877,0.529494,0.632117
76,166759,2183371.706708,1160014.654028,0.611015,1.150048
77,120489,2123356.032825,1041144.745025,0.453957,0.925819
78,137867,1983925.857256,1263322.677370,0.555936,0.873044
79,166986,2169801.787445,1065705.298390,0.615673,1.253525
80,156312,2153993.141167,1416047.428035,0.580548,0.883089
81,155114,2145443.461477,1319650.137346,0.578394,0.940334
82,145249,2226150.858792,1346490.157064,0.521974,0.862978
83,139566,2037733.438567,1324714.129632,0.547926,0.842844
84,165233,2166865.192487,1273913.179753,0.610035,1.037641
