segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1345933.875579,862200.092387,0.698079,1.089733
2,137425,1347374.020957,1043798.490446,0.815958,1.053268
3,127883,1348669.471508,972613.064317,0.758573,1.051872
4,146877,1394836.076434,792430.660567,0.842404,1.482800
5,142197,1427072.417830,1025792.969487,0.797140,1.108972
6,170046,1365004.252063,1134080.233143,0.996603,1.199534
7,149405,1384732.561700,1058586.937385,0.863156,1.129090
8,150144,1401396.902184,896474.500143,0.857111,1.339862
9,152506,1383382.121915,922799.749807,0.881931,1.322116
10,80834,1400648.470989,852974.331036,0.461695,0.758138
11,102854,1263733.273816,934568.829503,0.651112,0.880440
12,137135,1345253.209532,1104071.948868,0.815519,0.993667
13,160372,1361054.084789,1136246.880226,0.942634,1.129135
14,155368,1414631.529655,1089448.597571,0.878634,1.140893
15,109326,1354326.402713,980222.994917,0.645788,0.892254
16,161628,1372325.512590,1122975.665113,0.942214,1.151427
17,160683,1415788.817817,1033419.757328,0.907949,1.243893
18,142011,1542691.675158,971805.069261,0.736432,1.169049
19,132491,1517294.848384,1150684.471486,0.698564,0.921128
20,150898,1511703.500132,1047698.350067,0.798559,1.152225
21,146681,1580327.117464,1190155.505262,0.742535,0.985962
22,151916,1565699.796945,1004061.010360,0.776220,1.210413
23,158945,1485236.550307,1278836.705938,0.856133,0.994310
24,153297,1569398.720542,1143562.094711,0.781430,1.072417
25,151891,1582227.619793,894401.476446,0.767986,1.358593
26,147570,1672688.911265,1350052.724790,0.705786,0.874455
27,155552,1765504.224276,1079732.216542,0.704850,1.152523
28,154243,1667140.049405,1067889.537598,0.740156,1.155498
29,150880,1636968.801665,1143104.895703,0.737363,1.055931
30,139674,1667288.068091,665648.748393,0.670185,1.678651
31,160538,1664902.808706,890375.110379,0.771399,1.442430
32,133351,1718489.509988,832889.461430,0.620782,1.280852
33,167784,1688436.343940,1392090.559917,0.794979,0.964213
34,140554,1634238.489571,1124202.565654,0.688046,1.000204
35,152139,1727087.053708,1101360.899560,0.704720,1.105098
36,128406,1708806.722048,1023883.392951,0.601149,1.003286
37,143170,1741950.630385,1123340.742655,0.657516,1.019602
38,154159,1753237.780451,868150.947799,0.703425,1.420573
39,157930,1747287.265178,1217913.264917,0.723087,1.037381
40,149703,1659543.478017,818600.701934,0.721659,1.463014
41,165256,1700400.153016,1341720.340338,0.777492,0.985338
42,129999,1475414.598807,1075494.861016,0.704881,0.966989
