segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1579371.607493,1157488.118629,0.594900,0.811730
2,137425,1731568.107607,1172329.007861,0.634916,0.937791
3,127883,1737682.327304,1169066.283717,0.588752,0.875112
4,146877,1708253.415420,1204224.510427,0.687846,0.975745
5,142197,1684234.822705,1335022.833702,0.675426,0.852102
6,170046,1641919.100484,1239678.633244,0.828523,1.097355
7,149405,1740759.692711,1148865.254448,0.686620,1.040366
8,150144,1644716.414597,1176804.517692,0.730309,1.020689
9,152506,1708385.635643,1354148.726891,0.714153,0.900970
10,80834,1662827.247763,890605.469147,0.388899,0.726104
11,102854,1320029.370485,1065227.954311,0.623344,0.772447
12,137135,1752644.316876,1217694.752273,0.625957,0.900948
13,160372,1716732.705420,1078681.919762,0.747336,1.189392
14,155368,1505468.392516,1215229.277424,0.825619,1.022806
15,109326,1532569.368193,915506.385642,0.570681,0.955327
16,161628,1487320.910771,1166453.249972,0.869365,1.108509
17,160683,1602446.990926,1200544.913453,0.802188,1.070734
18,142011,1570697.890579,1122095.990268,0.723301,1.012470
19,132491,1566763.554320,1079516.693627,0.676508,0.981854
20,150898,1594043.757270,1171805.254262,0.757309,1.030192
21,146681,1575210.140198,1160045.932399,0.744947,1.011553
22,151916,1355515.431928,1089057.158050,0.896580,1.115945
23,158945,1379112.809501,1172877.121852,0.922013,1.084137
24,153297,1414731.054813,1065843.939666,0.866862,1.150615
25,151891,1363525.300934,1010221.353829,0.891166,1.202833
26,147570,1389964.089025,1091288.218124,0.849346,1.081804
27,155552,1377482.531332,1054246.611511,0.903399,1.180384
28,154243,1377096.130236,1016308.391417,0.896048,1.214143
29,150880,1381404.856455,1104705.681639,0.873777,1.092635
30,139674,1568993.267021,1102365.020542,0.712171,1.013632
31,160538,1504483.600044,1183417.753858,0.853651,1.085250
32,133351,1533765.003086,1143508.289383,0.695549,0.932925
33,167784,1564966.571837,1188087.843863,0.857700,1.129775
34,140554,1507204.325870,1237589.786960,0.746038,0.908566
35,152139,1557225.210471,1185890.892537,0.781590,1.026327
36,128406,1449666.129697,1081034.729477,0.708610,0.950245
37,143170,1540484.320447,1059820.679271,0.743506,1.080711
38,154159,1296961.359998,1019107.120976,0.950893,1.210150
39,157930,1384360.794944,1078947.882461,0.912652,1.170993
40,149703,1396385.036087,1058852.212961,0.857660,1.131059
41,165256,1347580.125816,1113690.629873,0.981053,1.187087
42,129999,1376544.133419,1053975.639814,0.755509,0.986732
43,129069,1301649.644943,1050107.350618,0.793264,0.983282
44,161182,1404567.976544,1008972.572979,0.918045,1.277989
45,139546,1393047.585179,1018341.855324,0.801385,1.096261
46,165225,1333031.421808,1125618.213960,0.991575,1.174288
47,152540,1392480.382791,1094009.881087,0.876364,1.115456
48,152066,1375983.552479,1107285.107857,0.884115,1.098658
49,145669,1385521.271197,1069121.473049,0.841093,1.090009
50,121197,1341426.859271,963495.666577,0.722795,1.006311
51,122343,1264131.231486,1018329.983471,0.774242,0.961127
52,161188,1333093.703823,1105192.627137,0.967302,1.166769
53,119635,1199190.222280,1028515.446065,0.798105,0.930545
54,154748,1291189.528194,1087179.266435,0.958793,1.138712
55,135152,1264133.463250,1056841.370312,0.855302,1.023064
56,128993,1381782.383371,1022233.727173,0.746821,1.009499
57,152733,1376261.913404,1014231.076964,0.887814,1.204720
58,158047,1416584.277350,1105271.867218,0.892553,1.143950
59,145391,1371513.640857,992411.316962,0.848062,1.172022
60,148113,1267606.131937,1121058.796220,0.934757,1.056951
61,139021,1356424.809247,897376.567350,0.819926,1.239355
62,99086,1253128.113868,747021.977227,0.632567,1.061131
63,155826,1353866.198595,1010357.561785,0.920776,1.233829
64,131776,1330890.725517,1071815.003584,0.792107,0.983573
65,161668,1345562.743428,1084274.391991,0.961192,1.192820
66,156689,1384273.819975,1052740.310217,0.905538,1.190713
67,156706,1370624.298418,1141027.449466,0.914655,1.098701
68,117615,1352379.544355,961337.662051,0.695751,0.978761
69,147030,1239077.098663,1052366.789368,0.949287,1.117709
70,147651,1363729.697350,1126942.940091,0.866160,1.048152
71,146173,1370176.793517,997499.716036,0.853455,1.172315
72,153740,1389693.704500,1115371.125062,0.885030,1.102700
73,149239,1367417.311900,1051960.319436,0.873115,1.134940
74,121212,1338388.645936,1003791.071556,0.724525,0.966034
