segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1993047.970036,1083410.398834,0.471423,0.867232
2,137425,1814040.275063,1046030.617601,0.606050,1.051021
3,127883,1875932.351436,1426948.626507,0.545363,0.716959
4,146877,1834514.054059,1256099.843398,0.640505,0.935448
5,142197,1732760.448337,1267462.446919,0.656511,0.897522
6,170046,1902433.288723,1291849.791391,0.715067,1.053039
7,149405,1873598.235143,1210481.904454,0.637938,0.987408
8,150144,1883477.294030,1219575.147523,0.637731,0.984894
9,152506,1891793.491025,1216804.004720,0.644916,1.002666
10,80834,1710082.080168,726061.037262,0.378153,0.890658
11,102854,1845710.624807,1265150.855466,0.445808,0.650383
12,137135,1743651.949311,1204866.041854,0.629185,0.910541
13,160372,1882962.149539,1293089.980748,0.681360,0.992178
14,155368,1877735.585116,1311143.859798,0.661938,0.947984
15,109326,1875764.103535,1294787.256332,0.466268,0.675484
16,161628,1922123.801244,1524389.919270,0.672706,0.848224
17,160683,1883776.631606,1302962.631977,0.682387,0.986570
18,142011,1774954.711747,1311142.539506,0.640066,0.866487
19,132491,2116486.216847,1260152.428902,0.500796,0.841111
20,150898,2074590.188962,1306562.798026,0.581890,0.923939
21,146681,2030110.406823,1475322.740925,0.578022,0.795384
22,151916,1967124.550553,1335692.774516,0.617820,0.909886
23,158945,2074483.847635,1389319.297560,0.612952,0.915240
24,153297,1996705.057023,1353379.206143,0.614200,0.906158
25,151891,2071972.933822,1400298.937268,0.586459,0.867763
26,147570,1931081.689980,1279532.307711,0.611346,0.922650
27,155552,2075725.299178,1327048.018048,0.599509,0.937732
28,154243,2045018.241244,1362236.672711,0.603390,0.905822
29,150880,2047651.206020,1607830.830610,0.589475,0.750726
30,139674,2052335.137588,1300327.430412,0.544449,0.859316
31,160538,2052694.668594,1362765.533335,0.625667,0.942425
32,133351,2005306.709083,1320150.192256,0.531992,0.808096
33,167784,2028870.607825,1471539.901598,0.661586,0.912155
34,140554,1805501.341367,843868.934036,0.622781,1.332472
35,152139,1938833.051353,1252780.194898,0.627755,0.971529
36,128406,1817781.182886,1413797.532885,0.565111,0.726588
37,143170,1886033.669727,1242390.026469,0.607285,0.921901
38,154159,1911562.826772,1224833.410176,0.645164,1.006890
39,157930,1898617.913934,1290155.416487,0.665452,0.979293
40,149703,1779560.464111,1398801.732434,0.672989,0.856179
41,165256,1875139.057645,1354825.686528,0.705040,0.975807
