segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,627744,1658684.006124,1660650.138585,3.027673,3.024088
2,710279,1264833.765224,1685234.199001,4.492473,3.371776
3,679140,1264766.016484,1680043.366796,4.295751,3.233917
4,700147,1793184.177709,1413090.996868,3.123592,3.963776
5,783850,1335198.849628,1696296.462849,4.696529,3.696759
6,929825,1389234.580570,1318744.481545,5.354459,5.640668
7,705564,1796175.162184,1304249.054110,3.142518,4.327787
8,767773,1310866.046100,1209504.495488,4.685592,5.078265
9,761981,1143404.453992,1661664.116213,5.331314,3.668520
10,606513,1552408.094322,1693320.051798,3.125534,2.865438
11,657859,802682.998894,656087.855427,6.556601,8.021596
12,761088,1384659.094327,1840260.564959,4.397259,3.308610
13,739577,1073338.586772,1599149.272763,5.512348,3.699852
14,844923,1424752.965262,1324871.656249,4.744250,5.101916
15,694338,1754114.895530,1098533.561074,3.166671,5.056472
16,861235,1988534.561138,1409632.491621,3.464803,4.887714
17,856710,1122821.579216,1754196.465608,6.103980,3.907020
18,800453,1377662.299388,1873703.145219,4.648181,3.417630
19,777652,912492.022629,1609987.201734,6.817831,3.864140
20,829756,1912692.339514,1319068.292652,3.470526,5.032376
21,786538,1618347.573970,997237.735421,3.888104,6.309733
22,802857,1987673.396735,1388472.243669,3.231344,4.625844
23,744812,1190771.805329,1773572.505511,5.003894,3.359601
24,798337,1410438.268311,1412553.100680,4.528164,4.521385
25,783839,1610243.963695,1310804.228422,3.894262,4.783866
26,775867,1990412.579704,1279624.452143,3.118417,4.850592
27,847521,1430913.678401,1832838.502142,4.738349,3.699272
28,862017,1344991.095669,1455021.088712,5.127273,4.739544
29,846826,1989981.547808,1455453.009088,3.404357,4.654639
30,815719,1400424.160053,1387553.175365,4.659840,4.703064
31,851477,1672434.678071,1798103.159678,4.072994,3.788334
32,735207,1305230.932713,1557132.749956,4.506219,3.777235
33,800097,1380739.417758,1888360.627434,4.635760,3.389594
34,808090,1068963.033154,1187729.549803,6.047655,5.442923
35,843548,1335751.910911,1466695.284237,5.052124,4.601081
36,747853,1812302.024438,1452880.565021,3.301229,4.117905
37,773319,1372816.920310,1433866.378324,4.506465,4.314595
38,800142,2182962.319890,1788179.167337,2.932316,3.579695
39,848136,1462372.770873,1127472.726444,4.639780,6.017962
40,819096,2148287.511685,1175921.169882,3.050229,5.572455
41,897913,2299660.679614,2064447.285327,3.123636,3.479529
42,774310,1641119.470679,1472070.594592,3.774545,4.208005
43,803901,2324330.321729,1271964.244839,2.766908,5.056123
44,875956,1615082.742572,2042592.965543,4.338879,3.430761
45,808891,1542377.472011,2223979.017621,4.195554,2.909707
46,876708,2360090.221529,1677015.660703,2.971778,4.182229
47,867039,2345242.169992,1477322.827237,2.957610,4.695190
