segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1956941.411775,1452949.627114,0.480121,0.646662
2,137425,1875299.803044,1222402.879125,0.586253,0.899376
3,127883,2031475.699437,902898.321386,0.503606,1.133089
4,146877,2102761.375132,1324100.700544,0.558797,0.887407
5,142197,2206319.199023,1239289.021087,0.515599,0.917926
6,170046,2228809.518626,1384714.629395,0.610356,0.982418
7,149405,2226304.837928,1313579.139780,0.536872,0.909911
8,150144,2206082.116495,1654305.330265,0.544473,0.726076
9,152506,2178897.629471,1340467.877139,0.559938,0.910166
10,80834,2153909.831614,1107165.698271,0.300232,0.584079
11,102854,2138966.545828,1152053.408844,0.384687,0.714231
12,137135,2128212.519521,1225131.421393,0.515494,0.895479
13,160372,2088160.372737,1420059.726602,0.614405,0.903466
14,155368,2207690.707700,1534210.762189,0.563006,0.810152
15,109326,2172548.377139,1460078.709224,0.402572,0.599014
16,161628,2186944.445572,1498825.233452,0.591247,0.862692
17,160683,2238424.855649,1394329.145243,0.574272,0.921923
18,142011,2246723.549209,1284086.799443,0.505664,0.884744
19,132491,2086121.375984,1298677.546706,0.508085,0.816159
20,150898,2223973.797008,1285298.368210,0.542805,0.939225
21,146681,2081964.606074,1614019.010329,0.563625,0.727035
22,151916,2208742.447188,1236269.068775,0.550235,0.983061
23,158945,2237180.767921,1201340.249985,0.568376,1.058451
24,153297,2195590.273070,1656168.836280,0.558563,0.740490
25,151891,2169338.738536,1527655.045556,0.560138,0.795420
26,147570,2138401.765713,1159496.239254,0.552076,1.018166
27,155552,2268740.130377,1683837.678794,0.548505,0.739036
28,154243,2013726.258478,974651.930887,0.612767,1.266036
29,150880,2028974.333965,1142980.246251,0.594902,1.056046
30,139674,2095641.304496,1108303.984695,0.533198,1.008200
31,160538,2051625.168739,1217779.005576,0.625993,1.054628
32,133351,1897613.270745,1477350.209949,0.562184,0.722109
33,167784,2141395.888098,1326431.870263,0.626821,1.011942
34,140554,1991550.069603,1102198.066501,0.564601,1.020172
