segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1588083.440025,1152613.794532,0.591636,0.815163
2,137425,1721391.135497,1384807.899669,0.638669,0.793901
3,127883,562549.635901,1080423.802898,1.818620,0.946910
4,146877,1724425.147985,1205079.019565,0.681396,0.975053
5,142197,1705657.427520,1245847.574858,0.666943,0.913094
6,170046,1758645.500075,1372628.143312,0.773532,0.991068
7,149405,1802395.156759,1244334.856681,0.663140,0.960545
8,150144,1694043.284620,1198221.797283,0.709044,1.002445
9,152506,1462947.319508,1107246.646041,0.833966,1.101876
10,80834,1510353.121362,933732.537748,0.428159,0.692567
11,102854,1521919.906639,1009537.980281,0.540654,0.815058
12,137135,1546198.080014,1142758.415824,0.709534,0.960028
13,160372,1543442.258269,1150064.109082,0.831243,1.115569
14,155368,1554213.226212,1248414.420991,0.799726,0.995618
15,109326,1545385.118216,1012233.548618,0.565948,0.864038
16,161628,1586222.895503,1116448.873862,0.815159,1.158158
17,160683,1397940.745989,866864.092936,0.919541,1.482890
18,142011,1357417.798229,1001680.316653,0.836948,1.134182
19,132491,1423577.490550,983614.737408,0.744552,1.077585
20,150898,1363458.722160,964224.966029,0.885384,1.251973
21,146681,1250176.571254,973230.828165,0.938626,1.205724
22,151916,1383627.073379,1084822.962507,0.878364,1.120301
23,158945,1384176.043656,1126859.102867,0.918640,1.128411
24,153297,1391271.144384,1027822.817004,0.881479,1.193178
25,151891,463908.380700,435504.076112,2.619328,2.790164
26,147570,473435.066130,443543.434270,2.493605,2.661656
27,155552,475737.819277,439154.847785,2.615760,2.833661
28,154243,471504.686132,437107.599756,2.617034,2.822975
29,150880,463188.903812,439534.943296,2.605935,2.746175
30,139674,397383.798695,437979.231550,2.811871,2.551244
31,160538,479687.312694,417290.569994,2.677377,3.077721
32,133351,377655.749729,431541.962330,2.824816,2.472084
33,167784,1334502.601543,924120.111338,1.005822,1.452487
34,140554,1390348.543155,1149061.613455,0.808741,0.978565
35,152139,1293937.765536,1032258.362163,0.940626,1.179077
36,128406,1430062.307851,759689.232245,0.718324,1.352195
37,143170,1312848.768529,764721.974070,0.872423,1.497747
38,154159,1264671.820823,807775.317625,0.975172,1.526751
39,157930,1392247.408874,1103213.875678,0.907482,1.145236
40,149703,1372263.063491,701659.966081,0.872736,1.706844
41,165256,473263.613374,438293.544346,2.793471,3.016353
42,129999,470720.957418,421989.216217,2.209360,2.464499
43,129069,478285.927440,426848.508789,2.158859,2.419013
44,161182,474358.916756,441177.911538,2.718313,2.922757
45,139546,473220.553486,321774.026080,2.359086,3.469416
46,165225,422227.971761,437624.252520,3.130536,3.020399
47,152540,466254.235276,389482.872005,2.617285,3.133180
48,152066,490353.893281,428651.930178,2.480918,2.838032
49,145669,459556.621988,443145.919621,2.535818,2.629725
50,121197,469700.497109,337757.578693,2.064243,2.870627
51,122343,471338.431048,327124.245713,2.076521,2.991964
52,161188,461716.086340,450635.228952,2.792850,2.861525
53,119635,497020.683871,333427.507524,1.925634,2.870429
54,154748,470230.370076,439438.454709,2.632718,2.817195
55,135152,470835.446354,440041.514158,2.296378,2.457077
56,128993,445715.110839,334096.025785,2.315255,3.088765
57,152733,475205.733423,380902.160098,2.571232,3.207816
58,158047,473686.730195,429242.880238,2.669224,2.945596
59,145391,465995.850504,336270.514993,2.496005,3.458906
60,148113,474708.538341,409294.143341,2.496066,2.894994
61,139021,466169.863167,331430.929850,2.385757,3.355655
62,99086,414499.987365,339203.511342,1.912396,2.336910
63,155826,465448.910794,392504.617496,2.678292,3.176034
64,131776,470456.115002,316376.752025,2.240821,3.332129
65,161668,473322.105488,438771.692488,2.732482,2.947647
66,156689,459247.530807,384101.350339,2.729491,3.263493
67,156706,475921.905964,437680.481511,2.634146,2.864300
68,117615,468243.206617,342150.739807,2.009469,2.750016
69,147030,470046.204885,338416.637831,2.502392,3.475716
70,147651,487484.020783,344655.320309,2.423070,3.427215
71,146173,473067.452002,335547.120568,2.471918,3.485007
72,153740,474322.317399,392711.089961,2.593005,3.131870
73,149239,1303368.023127,1059329.116135,0.916021,1.127045
74,121212,1395021.254107,849112.893185,0.695112,1.142011
75,126340,1294460.320947,801676.197461,0.780804,1.260758
76,166759,1315004.870812,919786.169516,1.014500,1.450415
77,120489,1270330.924784,878934.383791,0.758788,1.096683
78,137867,1365202.137361,1003625.004132,0.807892,1.098952
79,166986,1343386.268109,907653.818253,0.994418,1.471803
80,156312,1412898.874140,933303.173465,0.885057,1.339860
81,155114,1537609.994434,1126845.071803,0.807039,1.101227
82,145249,1617785.170498,1121282.555416,0.718261,1.036306
83,139566,1578693.815228,1019500.421905,0.707248,1.095172
84,165233,1601509.064230,833834.318168,0.825387,1.585284
85,154189,1503766.684488,1042111.759580,0.820282,1.183666
86,144519,1455199.932723,1230658.356000,0.794497,0.939458
87,84049,1529040.847288,816693.454811,0.439748,0.823310
88,147160,1424415.907238,1176455.923466,0.826500,1.000700
89,153396,1541155.487648,1183835.534295,0.796265,1.036603
90,134418,1462403.853137,1076780.630346,0.735326,0.998666
91,154260,1532539.192881,755852.505538,0.805252,1.632699
92,163038,1503749.303373,775261.826717,0.867368,1.682405
93,150016,1580346.306267,1032103.662424,0.759408,1.162798
94,144380,1534373.319896,1168802.107101,0.752776,0.988225
95,164687,1515513.017332,1163444.774644,0.869340,1.132410
96,132784,1522744.211541,1111946.477400,0.697604,0.955327
97,149332,1285897.850697,1028555.789240,0.929044,1.161489
98,158260,1350659.826536,1106516.758083,0.937379,1.144203
99,162981,1402915.990732,967070.079780,0.929384,1.348246
100,155955,1343659.522854,909481.573254,0.928539,1.371814
101,129712,1399669.566370,984697.344801,0.741386,1.053822
102,123749,1312385.516846,809713.337975,0.754345,1.222645
103,161577,1380149.433866,1006687.538206,0.936577,1.284029
104,151853,1313332.450748,1144191.268686,0.924994,1.061732
105,116608,1293877.890656,812452.674075,0.720983,1.148207
106,134524,1364631.145087,1044688.481605,0.788632,1.030156
107,151133,1376328.640465,1121440.746766,0.878470,1.078135
108,144429,1375719.033923,984045.474954,0.839875,1.174165
109,164377,1335349.149137,1037137.264415,0.984773,1.267929
110,150577,1375168.464360,992798.968961,0.875977,1.213353
111,147128,1324008.252609,1076746.480047,0.888985,1.093130
112,149626,1399557.393338,829345.629452,0.855276,1.443316
113,148095,1573711.784823,1089678.539109,0.752844,1.087256
114,147894,1567130.568828,1134732.413750,0.754980,1.042670
115,132138,1533271.733273,1091268.049034,0.689443,0.968693
116,158774,1507355.424233,1094131.505630,0.842663,1.160913
117,165499,1537370.867758,1108682.620076,0.861205,1.194203
118,119237,1565758.023871,994123.315790,0.609223,0.959535
119,163272,1599343.745394,1276785.576552,0.816695,1.023019
120,136293,1532057.387929,1009557.568121,0.711686,1.080022
121,170218,1399660.572874,1009724.692424,0.972910,1.348629
122,130036,1402201.187038,1058181.680498,0.741896,0.983090
123,135453,1391770.689376,857176.247833,0.778594,1.264179
124,150515,1382527.253911,1052326.505930,0.870956,1.144246
125,105616,1351549.160617,1026917.437999,0.625155,0.822781
126,117635,1395534.914157,923699.023787,0.674351,1.018817
127,144363,1322181.215877,1055137.812544,0.873484,1.094553
128,150321,1365937.085034,1014755.949027,0.880398,1.185081
129,134128,1318631.689985,1069695.534438,0.813740,1.003112
130,147522,1370115.669891,835834.115272,0.861370,1.411974
131,134893,1370618.946584,936550.556834,0.787341,1.152254
