segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,477078.714609,449347.969932,1.969419,2.090959
2,137425,472570.995555,455823.381933,2.326423,2.411899
3,127883,1440451.912653,1091548.915459,0.710238,0.937259
4,146877,1420918.760891,1158646.402442,0.826941,1.014128
5,142197,1430619.607330,1098451.288638,0.795163,1.035618
6,170046,1437771.688011,1128733.835223,0.946164,1.205216
7,149405,1444255.047909,1173666.143566,0.827582,1.018382
8,150144,1456264.946225,1127269.338837,0.824817,1.065541
9,152506,1437326.633047,1157234.895932,0.848831,1.054279
10,80834,1584083.443834,956321.441907,0.408231,0.676208
11,102854,1632977.996544,1233475.001895,0.503884,0.667084
12,137135,1602152.817683,1123016.754466,0.684754,0.976904
13,160372,1656062.020473,866757.398658,0.774715,1.480202
14,155368,1618443.030218,685141.160010,0.767987,1.814143
15,109326,1630560.683038,866530.471907,0.536385,1.009322
16,161628,1631692.816452,1215944.122339,0.792443,1.063391
17,160683,956239.236165,1223141.662870,1.344291,1.050953
18,142011,1610340.314739,1179697.063705,0.705496,0.963034
19,132491,1642238.169371,1333788.639282,0.645417,0.794675
20,150898,1620682.797838,1268157.262307,0.744861,0.951920
21,146681,1674978.709741,1260703.456419,0.700575,0.930788
22,151916,1578315.836774,1318341.673648,0.770016,0.921861
23,158945,1622290.985641,1252753.630142,0.783805,1.015012
24,153297,1621088.152504,1248823.114813,0.756514,0.982025
25,151891,1609403.206832,824924.106109,0.755018,1.473018
26,147570,1720339.552977,1004606.183873,0.686237,1.175147
27,155552,1435540.179754,1147746.062892,0.866863,1.084226
28,154243,1435191.194794,1123721.452557,0.859777,1.098087
29,150880,1442552.056028,1086823.117476,0.836739,1.110613
30,139674,366481.080970,1075873.821794,3.048976,1.038590
31,160538,1439100.383345,1168068.194702,0.892435,1.099511
32,133351,1407343.275533,1025419.645089,0.758030,1.040362
33,167784,1396607.550474,1184380.702422,0.961095,1.133311
34,140554,1450988.737594,1061020.986028,0.774942,1.059764
35,152139,1619870.012191,1164574.983130,0.751364,1.045113
36,128406,1697579.977996,1112346.697752,0.605125,0.923496
37,143170,1663742.421776,1171614.954624,0.688424,0.977591
38,154159,1605508.651749,1247163.153585,0.768150,0.988862
39,157930,633572.241235,1242748.871755,1.994153,1.016649
40,149703,1621979.496543,1251263.328228,0.738372,0.957132
41,165256,1594798.926938,1258688.691262,0.828975,1.050338
42,129999,1618022.939783,1112064.972709,0.642755,0.935190
43,129069,1774502.655015,1255188.093671,0.581882,0.822627
44,161182,1787026.789564,1385476.715217,0.721565,0.930695
45,139546,1798614.377690,1324229.494131,0.620682,0.843032
46,165225,1786202.381397,1489891.563482,0.740006,0.887179
47,152540,1813582.133329,1314987.875520,0.672878,0.928009
48,152066,1810655.320877,1311149.966996,0.671872,0.927833
49,145669,1594174.340460,1152312.906304,0.731007,1.011316
50,121197,1817491.181182,1243751.797214,0.533469,0.779557
51,122343,1667170.200360,1194090.637675,0.587069,0.819656
52,161188,1588404.167715,1251821.646591,0.811824,1.030102
53,119635,1592405.735713,1254927.044112,0.601028,0.762658
54,154748,651537.381960,1241999.329099,1.900097,0.996767
55,135152,1615241.424757,1204581.284038,0.669384,0.897587
56,128993,1618828.800742,1200241.154555,0.637463,0.859781
57,152733,1551501.183911,1241180.205481,0.787537,0.984437
58,158047,1614273.473167,1238768.662211,0.783248,1.020672
59,145391,1827916.077157,1016177.441796,0.636314,1.144611
60,148113,1798047.263254,869167.647087,0.658995,1.363263
61,139021,1801993.721519,1486231.906610,0.617188,0.748314
62,99086,1774059.857453,1180957.080274,0.446821,0.671225
63,155826,1871518.783662,1053471.492695,0.666094,1.183333
64,131776,1806753.904806,1111526.434976,0.583482,0.948433
65,161668,1825552.287620,1367402.691253,0.708467,0.945840
66,156689,1826214.827007,1293113.744065,0.686399,0.969375
67,156706,2013453.766630,1298005.051380,0.622636,0.965827
68,117615,2031568.431671,1003811.380759,0.463150,0.937347
69,147030,1904605.844318,809075.295285,0.617577,1.453808
70,147651,2017115.969254,951217.582903,0.585593,1.241785
71,146173,698150.652549,1536902.884991,1.674974,0.760870
72,153740,1974064.295342,958851.661583,0.623039,1.282701
73,149239,796377.277468,1053344.632646,1.499179,1.133449
74,121212,2046883.154020,1126582.924031,0.473743,0.860741
75,126340,1795478.651447,1149662.265975,0.562925,0.879145
76,166759,1829968.998271,1158267.761175,0.729013,1.151782
77,120489,1813805.565612,1041755.338012,0.531431,0.925277
78,137867,1799251.710766,1290719.273071,0.612997,0.854513
79,166986,1830184.952157,1334984.070585,0.729920,1.000677
80,156312,1800894.230497,1329492.698960,0.694375,0.940581
81,155114,1389390.064659,572245.995579,0.893134,2.168494
