segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,627744,1975880.487448,1741223.972598,2.541627,2.884151
2,710279,1978760.476457,1814686.583608,2.871612,3.131247
3,679140,1929365.699443,1753168.186393,2.816014,3.099030
4,700147,1784942.509445,1380867.858349,3.138015,4.056272
5,783850,1800291.883928,1128633.948675,3.483213,5.556097
6,929825,1738397.675610,1632597.420245,4.278998,4.556298
7,705564,1784853.836356,1621814.418443,3.162451,3.480369
8,767773,1804675.261679,1204363.451642,3.403484,5.099942
9,761981,1794517.832241,1625104.129530,3.396928,3.751051
10,606513,1700221.794073,1087439.241409,2.853806,4.461954
11,657859,1787923.558510,1631002.213607,2.943567,3.226772
12,761088,1755807.592720,1662115.463373,3.467751,3.663226
13,739577,1740095.224955,1654519.354013,3.400168,3.576033
14,844923,1780289.640280,1660194.634654,3.796789,4.071441
15,694338,1794570.208915,1651803.642813,3.095284,3.362811
16,861235,1805885.282820,1677621.087076,3.815237,4.106935
17,856710,1616218.206570,1491365.883647,4.240566,4.595572
18,800453,1791322.627915,1674107.574082,3.574802,3.825097
19,777652,1798938.489762,1665917.214967,3.458271,3.734409
20,829756,1304602.178848,1358258.287056,5.088178,4.887177
21,786538,1219534.701385,1500084.254446,5.159594,4.194634
22,802857,1272616.871784,1422862.231452,5.046968,4.514039
23,744812,1608495.430350,1359948.274789,3.704391,4.381414
24,798337,1592358.826728,1540554.268945,4.010840,4.145713
25,783839,1606644.443784,1509376.096257,3.902987,4.154506
26,775867,1621309.478810,1358777.664379,3.828347,4.568029
27,847521,1617809.628622,1514381.106189,4.190955,4.477187
28,862017,1790713.608025,1426529.939450,3.851055,4.834203
29,846826,1803667.644362,1618070.735406,3.756018,4.186843
30,815719,1807582.413512,1657325.210973,3.610210,3.937521
31,851477,1800502.934922,1658921.893173,3.783285,4.106170
32,735207,1807349.245448,942681.633974,3.254300,6.239281
33,800097,1798602.120614,1666462.366510,3.558750,3.840936
34,808090,1791553.971652,1675997.464455,3.608443,3.857237
35,843548,1805235.448126,1675454.056098,3.738229,4.027794
36,747853,1794943.145896,1432962.326909,3.333155,4.175144
37,773319,1799482.214064,1663628.753963,3.437962,3.718709
38,800142,1805921.895006,1680209.548731,3.544525,3.809725
39,848136,1809545.248278,1680190.866610,3.749609,4.038284
40,819096,1802891.313849,1319383.834407,3.634588,4.966537
41,897913,1788346.741376,1594159.571429,4.016729,4.506013
42,774310,1769234.609549,1530234.077959,3.501220,4.048060
43,803901,1746455.136684,1653338.132101,3.682435,3.889832
44,875956,1746788.728477,1685912.930882,4.011732,4.156590
45,808891,1248465.712595,1299109.700208,5.183264,4.981202
46,876708,1795940.392168,1663318.290538,3.905288,4.216670
47,867039,1798747.706546,1667633.544055,3.856189,4.159374
48,791248,1800263.606675,1647971.704359,3.516143,3.841076
49,827136,1795628.540459,1672993.692189,3.685110,3.955238
50,788564,1795569.115241,1685759.143214,3.513377,3.742238
51,774821,1787166.308379,1457185.357047,3.468378,4.253795
52,877042,1780663.916876,1594575.212017,3.940292,4.400129
53,743292,1713905.619942,1565715.986185,3.469465,3.797838
54,835217,1803744.215789,1671547.088374,3.704370,3.997336
55,803749,1787741.992604,1659707.938765,3.596711,3.874171
