segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,983726,2360002.912337,1491856.401092,3.334660,5.275178
2,1084598,2368816.753688,2006984.634949,3.662919,4.323294
3,1009991,2353714.235657,2154197.963231,3.432842,3.750782
4,1035645,2361352.132244,2093068.384969,3.508651,3.958380
5,1147289,2362323.299465,2186704.114735,3.885290,4.197327
6,1288313,2373236.702213,2088686.404182,4.342805,4.934443
7,1000089,2357414.343051,2152403.863622,3.393851,3.717105
8,1178888,1532459.258496,2267721.436041,6.154228,4.158846
9,1184863,2369432.666967,1461397.007455,4.000495,6.486194
10,929127,2365824.841329,2133016.472676,3.141829,3.484744
11,991267,1861033.285710,1812971.232495,4.261147,4.374110
12,1117478,1668504.554594,1486489.388839,5.357986,6.014052
13,1086152,1375469.883751,2071051.535988,6.317271,4.195558
14,1265614,2183169.967776,2021804.819793,4.637711,5.007858
15,1020027,2180601.073459,1995512.084175,3.742187,4.089284
16,1234488,2161100.608333,2039178.857584,4.569849,4.843079
17,1323461,2180762.012275,2045891.516160,4.855041,5.175097
18,1217195,2162419.468852,2041145.207168,4.503086,4.770636
19,1116733,1934843.471534,1872439.960299,4.617357,4.771242
20,1305467,1987357.070553,1590059.714797,5.255088,6.568141
21,1192254,1971137.273807,1914773.910104,4.838847,4.981284
22,1226847,1989937.152615,1729324.989673,4.932204,5.675495
23,1068678,1986459.154856,1179099.798021,4.303851,7.250806
24,1187037,1994486.607663,1824880.729681,4.761273,5.203790
25,1206508,1989037.933532,1880684.802477,4.852629,5.132207
26,1171401,1997846.359170,1869126.607096,4.690655,5.013683
27,1258620,1798909.748455,1704699.675771,5.597257,5.906589
28,1255455,1763487.473325,1723111.817522,5.695328,5.828780
29,1314862,1727593.660513,1719119.130111,6.088756,6.118771
30,1189867,1666116.362518,1719311.036446,5.713248,5.536483
31,1276848,1519607.870196,1450347.116907,6.721987,7.042993
32,1086881,1676980.993736,1654471.823036,5.184941,5.255483
